Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,106.366262,[530  14] ; [8 9],[521.6969697  22.3030303] ; [16.3030303  0.6969697],1
r2,1,0.0,92.392898,[532   9] ; [10  7],[525.4874552  15.5125448] ; [16.5125448  0.4874552],1
r3,1,0.0,25.467311,[521  20] ; [12  5],[516.76164875  24.23835125] ; [16.23835125  0.76164875],1
p9,1,0.00036,12.728954,[467  68] ; [9 7],[462.17785844  72.82214156] ; [13.82214156  2.17785844],1
p11,1,0.00212,9.442855,[448  96] ; [9 8],[443.15151515 100.84848485] ; [13.84848485  3.15151515],0
d3,1,0.006395,7.435442,[388 153] ; [ 7 10],[382.96594982 158.03405018] ; [12.03405018  4.96594982],0
p10,1,0.008703,6.882816,[462  75] ; [10  6],[458.34358047  78.65641953] ; [13.65641953  2.34358047],0
a1,1,0.012051,6.303371,[ 24 520] ; [ 3 14],[ 26.18181818 517.81818182] ; [ 0.81818182 16.18181818],0
d1,1,0.016617,5.736384,[347 197] ; [ 6 11],[342.3030303 201.6969697] ; [10.6969697  6.3030303],0
p7,1,0.017736,5.622065,[359 165] ; [ 7 10],[354.49907579 169.50092421] ; [11.50092421  5.49907579],0
p8,1,0.018553,5.543185,[308 222] ; [ 5 12],[303.27239488 226.72760512] ; [9.72760512 7.27239488],0
n3,1,0.018924,5.5085,[74 30] ; [2 5],[71.20720721 32.79279279] ; [4.79279279 2.20720721],0
p2,1,0.019654,5.442347,[461  79] ; [11  6],[457.59425494  82.40574506] ; [14.40574506  2.59425494],0
n6,1,0.02003,5.409264,[497  45] ; [12  4],[494.40501792  47.59498208] ; [14.59498208  1.40501792],0
p4,1,0.034462,4.47162,[355 183] ; [ 7 10],[350.91171171 187.08828829] ; [11.08828829  5.91171171],0
a6,1,0.035875,4.403019,[382 158] ; [8 9],[378.09694794 161.90305206] ; [11.90305206  5.09694794],0
d5,1,0.036352,4.380515,[454  87] ; [11  6],[450.83333333  90.16666667] ; [14.16666667  2.83333333],0
b1,1,0.038636,4.276794,[216 328] ; [11  6],[220.12121212 323.87878788] ; [ 6.87878788 10.12121212],0
p3,1,0.045538,3.998608,[291 248] ; [ 5 12],[286.94964029 252.05035971] ; [9.05035971 7.94964029],0
a7,1,0.048937,3.877519,[402 139] ; [9 8],[398.47849462 142.52150538] ; [12.52150538  4.47849462],0
