Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,107.040364,[259  22] ; [28 44],[228.46175637  52.53824363] ; [58.53824363 13.46175637],1
n6,1,0.0,29.175634,[255  25] ; [47 24],[240.91168091  39.08831909] ; [61.08831909  9.91168091],1
s7,1,0.0,26.254943,[200  69] ; [29 40],[182.25147929  86.74852071] ; [46.74852071 22.25147929],1
a3,1,0.000451,12.31004,[223  57] ; [43 29],[211.59090909  68.40909091] ; [54.40909091 17.59090909],1
p10,1,0.000692,11.510947,[248  32] ; [50 19],[239.08309456  40.91690544] ; [58.91690544 10.08309456],1
p9,1,0.001537,10.034266,[250  28] ; [53 17],[242.05172414  35.94827586] ; [60.94827586  9.05172414],0
p6,1,0.002516,9.129082,[125 152] ; [18 53],[113.82471264 163.17528736] ; [29.17528736 41.82471264],0
p11,1,0.002799,8.934225,[230  52] ; [47 25],[220.66101695  61.33898305] ; [56.33898305 15.66101695],0
b3,1,0.002933,8.848511,[ 88 102] ; [ 8 31],[ 79.65065502 110.34934498] ; [16.34934498 22.65065502],0
b2,1,0.002933,8.848511,[ 88 102] ; [ 8 31],[ 79.65065502 110.34934498] ; [16.34934498 22.65065502],0
v3,1,0.002939,8.844866,[140 128] ; [21 45],[129.18562874 138.81437126] ; [31.81437126 34.18562874],0
r1,1,0.003058,8.772648,[240  41] ; [50 21],[231.50568182  49.49431818] ; [58.49431818 12.50568182],0
s8,1,0.007594,7.12674,[184  96] ; [35 37],[174.20454545 105.79545455] ; [44.79545455 27.20454545],0
v1,1,0.012635,6.219512,[173  99] ; [32 36],[164. 108.] ; [41. 27.],0
d1,1,0.016209,5.780069,[188  94] ; [37 35],[179.23728814 102.76271186] ; [45.76271186 26.23728814],0
a8,1,0.021915,5.252489,[ 54 204] ; [ 6 62],[ 47.48466258 210.51533742] ; [12.51533742 55.48466258],0
a4,1,0.025207,5.009598,[135 146] ; [24 48],[126.5694051 154.4305949] ; [32.4305949 39.5694051],0
p5,1,0.025928,4.96079,[ 45 232] ; [ 4 65],[ 39.2283237 237.7716763] ; [ 9.7716763 59.2283237],0
v2,1,0.036935,4.353415,[175  96] ; [34 33],[167.57100592 103.42899408] ; [41.42899408 25.57100592],0
r2,1,0.051366,3.79631,[271   9] ; [65  6],[268.03418803  11.96581197] ; [67.96581197  3.03418803],0
p7,1,0.05182,3.781558,[186  86] ; [38 30],[179.2  92.8] ; [44.8 23.2],0
p2,1,0.052293,3.766385,[239  41] ; [53 17],[233.6  46.4] ; [58.4 11.6],0
p4,1,0.062287,3.475428,[190  89] ; [40 31],[183.34285714  95.65714286] ; [46.65714286 24.34285714],0
d2,1,0.083601,2.993474,[152 127] ; [31 41],[145.46153846 133.53846154] ; [37.53846154 34.46153846],0
p3,1,0.113801,2.500629,[155 124] ; [32 39],[149.06571429 129.93428571] ; [37.93428571 33.06571429],0
p8,1,0.16382,1.938603,[151 127] ; [32 39],[145.77077364 132.22922636] ; [37.22922636 33.77077364],0
r4,1,0.169404,1.888209,[261  21] ; [63  9],[258.10169492  23.89830508] ; [65.89830508  6.10169492],0
n1,1,0.173272,1.854407,[27 25] ; [ 6 12],[24.51428571 27.48571429] ; [8.48571429 9.51428571],0
s6,1,0.180508,1.793434,[238  40] ; [57 15],[234.31428571  43.68571429] ; [60.68571429 11.31428571],0
p1,1,0.203712,1.615563,[ 30 249] ; [ 4 66],[ 27.18051576 251.81948424] ; [ 6.81948424 63.18051576],0
d5,1,0.212126,1.556855,[231  48] ; [55 17],[227.33333333  51.66666667] ; [58.66666667 13.33333333],0
s3,1,0.229541,1.443701,[243  35] ; [59 13],[239.87428571  38.12571429] ; [62.12571429  9.87428571],0
b1,1,0.321645,0.982248,[120 162] ; [26 46],[116.30508475 165.69491525] ; [29.69491525 42.30508475],0
u1,1,0.321835,0.981475,[ 62 220] ; [12 60],[ 58.94915254 223.05084746] ; [15.05084746 56.94915254],0
a1,1,0.323581,0.974418,[ 18 264] ; [ 7 65],[ 19.91525424 262.08474576] ; [ 5.08474576 66.91525424],0
a2,1,0.3511,0.869478,[ 78 204] ; [16 56],[ 74.88135593 207.11864407] ; [19.11864407 52.88135593],0
s1,1,0.358942,0.841592,[ 12 265] ; [ 5 67],[ 13.49283668 263.50716332] ; [ 3.50716332 68.49283668],0
n3,1,0.375478,0.785455,[36 18] ; [14  4],[37.5 16.5] ; [12.5  5.5],0
d4,1,0.491123,0.474065,[244  34] ; [61 11],[242.25714286  35.74285714] ; [62.74285714  9.25714286],0
p12,1,0.491359,0.473548,[ 36 244] ; [ 7 64],[ 34.3019943 245.6980057] ; [ 8.6980057 62.3019943],0
s5,1,0.51129,0.431426,[120 152] ; [27 41],[117.6 154.4] ; [29.4 38.6],0
a5,1,0.518923,0.416034,[217  64] ; [53 19],[214.92917847  66.07082153] ; [55.07082153 16.92917847],0
v4,1,0.521653,0.410625,[270  11] ; [67  4],[269.02556818  11.97443182] ; [67.97443182  3.02556818],0
b5,1,0.645414,0.211731,[169 113] ; [41 31],[167.28813559 114.71186441] ; [42.71186441 29.28813559],0
b4,1,0.688798,0.160389,[165 117] ; [44 28],[166.49152542 115.50847458] ; [42.50847458 29.49152542],0
r3,1,0.747803,0.103386,[272  10] ; [70  2],[272.44067797   9.55932203] ; [69.55932203  2.44067797],0
d3,1,0.762749,0.091128,[195  84] ; [49 23],[193.94871795  85.05128205] ; [50.05128205 21.94871795],0
a7,1,0.803599,0.061848,[202  78] ; [53 19],[202.84090909  77.15909091] ; [52.15909091 19.84090909],0
n2,1,0.834733,0.043529,[43 10] ; [15  3],[43.29577465  9.70422535] ; [14.70422535  3.29577465],0
u2,1,0.863257,0.029663,[36 23] ; [17 10],[36.36046512 22.63953488] ; [16.63953488 10.36046512],0
u3,1,0.897024,0.01675,[38 21] ; [17 10],[37.73255814 21.26744186] ; [17.26744186  9.73255814],0
a6,1,0.927496,0.00828,[176 102] ; [46 26],[176.33142857 101.66857143] ; [45.66857143 26.33142857],0
