Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,60.438862,[132  24] ; [43 68],[102.24719101  53.75280899] ; [72.75280899 38.24719101],1
s3,1,3e-06,21.644896,[130  32] ; [61 52],[112.51636364  49.48363636] ; [78.48363636 34.51636364],1
s2,1,5e-06,21.024743,[134  28] ; [67 49],[117.1294964  44.8705036] ; [83.8705036 32.1294964],1
v1,1,0.000585,11.821669,[114  49] ; [57 58],[100.26258993  62.73741007] ; [70.73741007 44.26258993],1
a5,1,0.001082,10.681195,[143  21] ; [83 33],[132.37142857  31.62857143] ; [93.62857143 22.37142857],0
a3,1,0.002954,8.835456,[138  25] ; [81 35],[127.94623656  35.05376344] ; [91.05376344 24.94623656],0
v3,1,0.003585,8.483039,[84 76] ; [40 75],[72.14545455 87.85454545] ; [51.85454545 63.14545455],0
s6,1,0.008366,6.953411,[150  13] ; [92 21],[142.92028986  20.07971014] ; [99.07971014 13.92028986],0
d1,1,0.011277,6.421208,[116  48] ; [65 51],[106.01428571  57.98571429] ; [74.98571429 41.01428571],0
p6,1,0.01434,5.995756,[88 74] ; [44 68],[78.04379562 83.95620438] ; [53.95620438 58.04379562],0
p10,1,0.014468,5.98016,[151  12] ; [94 19],[144.69202899  18.30797101] ; [100.30797101  12.69202899],0
n5,1,0.016403,5.759158,[137  26] ; [83 32],[128.99280576  34.00719424] ; [91.00719424 23.99280576],0
a6,1,0.024834,5.035436,[114  49] ; [66 50],[105.16129032  57.83870968] ; [74.83870968 41.16129032],0
p7,1,0.030418,4.685484,[126  33] ; [75 36],[118.36666667  40.63333333] ; [82.63333333 28.36666667],0
p9,1,0.033641,4.512867,[154  10] ; [95 15],[149.03649635  14.96350365] ; [99.96350365 10.03649635],0
r1,1,0.0412,4.167757,[147  16] ; [94 21],[141.3057554  21.6942446] ; [99.6942446 15.3057554],0
u1,1,0.04649,3.963764,[ 45 119] ; [20 96],[ 38.07142857 125.92857143] ; [26.92857143 89.07142857],0
b1,1,0.053632,3.72411,[71 93] ; [37 79],[ 63.25714286 100.74285714] ; [44.74285714 71.25714286],0
d5,1,0.057199,3.616798,[143  20] ; [92 24],[137.29390681  25.70609319] ; [97.70609319 18.29390681],0
