Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,5e-06,20.870991,[19 45] ; [37 14],[31.16521739 32.83478261] ; [24.83478261 26.16521739],1
p7,1,2.7e-05,17.584206,[29 33] ; [44  8],[39.70175439 22.29824561] ; [33.29824561 18.70175439],1
p3,1,3.7e-05,17.020216,[17 46] ; [34 18],[27.93913043 35.06086957] ; [23.06086957 28.93913043],1
p6,1,0.004388,8.115944,[10 51] ; [21 31],[16.73451327 44.26548673] ; [14.26548673 37.73451327],0
a5,1,0.004917,7.90985,[33 31] ; [40 12],[40.27586207 23.72413793] ; [32.72413793 19.27586207],0
r4,1,0.022679,5.192923,[49 15] ; [48  4],[53.51724138 10.48275862] ; [43.48275862  8.51724138],0
v3,1,0.028415,4.802694,[15 48] ; [22 29],[20.44736842 42.55263158] ; [16.55263158 34.44736842],0
p5,1,0.046338,3.969269,[ 3 61] ; [ 8 43],[ 6.12173913 57.87826087] ; [ 4.87826087 46.12173913],0
p2,1,0.065879,3.38283,[48 16] ; [46  6],[51.86206897 12.13793103] ; [42.13793103  9.86206897],0
u2,1,0.080679,3.051163,[14 10] ; [ 6 13],[11.1627907 12.8372093] ; [ 8.8372093 10.1627907],0
d3,1,0.098369,2.731786,[36 28] ; [37 15],[40.27586207 23.72413793] ; [32.72413793 19.27586207],0
s4,1,0.118475,2.437365,[ 5 59] ; [ 9 43],[ 7.72413793 56.27586207] ; [ 6.27586207 45.72413793],0
n6,1,0.141497,2.161598,[44 20] ; [42 10],[47.44827586 16.55172414] ; [38.55172414 13.44827586],0
b2,1,0.148995,2.082513,[15 18] ; [10 25],[12.13235294 20.86764706] ; [12.86764706 22.13235294],0
b3,1,0.148995,2.082513,[15 18] ; [10 25],[12.13235294 20.86764706] ; [12.86764706 22.13235294],0
n2,1,0.174986,1.839699,[19  5] ; [5 4],[17.45454545  6.54545455] ; [6.54545455 2.45454545],0
r2,1,0.18641,1.745764,[59  3] ; [46  6],[57.10526316  4.89473684] ; [47.89473684  4.10526316],0
b1,1,0.197148,1.663378,[22 42] ; [24 28],[25.37931034 38.62068966] ; [20.62068966 31.37931034],0
s6,1,0.22751,1.456361,[35 28] ; [34 17],[38.13157895 24.86842105] ; [30.86842105 20.13157895],0
v2,1,0.235506,1.407293,[24 35] ; [27 25],[27.10810811 31.89189189] ; [23.89189189 28.10810811],0
d2,1,0.237876,1.393137,[25 39] ; [26 26],[28.13793103 35.86206897] ; [22.86206897 29.13793103],0
r3,1,0.24253,1.36583,[58  6] ; [50  2],[59.5862069  4.4137931] ; [48.4137931  3.5862069],0
s7,1,0.281978,1.157533,[17 43] ; [19 31],[19.63636364 40.36363636] ; [16.36363636 33.63636364],0
b4,1,0.292341,1.108811,[43 21] ; [30 22],[40.27586207 23.72413793] ; [32.72413793 19.27586207],0
a6,1,0.333595,0.934893,[46 18] ; [33 19],[43.5862069 20.4137931] ; [35.4137931 16.5862069],0
r1,1,0.42604,0.633593,[43 20] ; [39 13],[44.92173913 18.07826087] ; [37.07826087 14.92173913],0
v4,1,0.427166,0.630516,[53  9] ; [47  5],[54.38596491  7.61403509] ; [45.61403509  6.38596491],0
n3,1,0.444549,0.584512,[14  8] ; [7 2],[14.90322581  7.09677419] ; [6.09677419 2.90322581],0
p11,1,0.458087,0.550566,[44 20] ; [39 13],[45.79310345 18.20689655] ; [37.20689655 14.79310345],0
a7,1,0.47773,0.50404,[39 25] ; [35 17],[40.82758621 23.17241379] ; [33.17241379 18.82758621],0
s1,1,0.482698,0.492761,[ 2 61] ; [ 3 48],[ 2.76315789 60.23684211] ; [ 2.23684211 48.76315789],0
n5,1,0.491923,0.472317,[43 21] ; [38 14],[44.68965517 19.31034483] ; [36.31034483 15.68965517],0
u1,1,0.495752,0.464019,[ 5 59] ; [ 6 46],[ 6.06896552 57.93103448] ; [ 4.93103448 47.06896552],0
p1,1,0.500427,0.45403,[ 4 60] ; [ 5 47],[ 4.96551724 59.03448276] ; [ 4.03448276 47.96551724],0
d4,1,0.522273,0.409403,[47 16] ; [36 16],[45.46956522 17.53043478] ; [37.53043478 14.46956522],0
v1,1,0.526929,0.400311,[23 37] ; [23 29],[24.64285714 35.35714286] ; [21.35714286 30.64285714],0
s5,1,0.53701,0.381109,[ 7 53] ; [ 8 43],[ 8.10810811 51.89189189] ; [ 6.89189189 44.10810811],0
