Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.810592,[39 72] ; [247  76],[73.14746544 37.85253456] ; [212.85253456 110.14746544],1
d3,1,0.0,38.024814,[55 56] ; [259  65],[80.12413793 30.87586207] ; [233.87586207  90.12413793],1
a2,1,3e-06,21.529492,[  7 104] ; [ 89 235],[24.49655172 86.50344828] ; [ 71.50344828 252.49655172],1
b5,1,3.8e-05,16.982828,[45 66] ; [204 120],[63.53793103 47.46206897] ; [185.46206897 138.53793103],1
u1,1,0.000202,13.810488,[  6 105] ; [ 67 257],[18.62758621 92.37241379] ; [ 54.37241379 269.62758621],1
r2,1,0.010337,6.575923,[97 11] ; [308  12],[102.19626168   5.80373832] ; [302.80373832  17.19626168],0
u3,1,0.010433,6.559441,[13 23] ; [54 34],[19.4516129 16.5483871] ; [47.5483871 40.4516129],0
n2,1,0.012878,6.185759,[15 10] ; [42  7],[19.25675676  5.74324324] ; [37.74324324 11.25675676],0
d5,1,0.01426,6.005659,[82 28] ; [275  49],[90.48387097 19.51612903] ; [266.51612903  57.48387097],0
d1,1,0.024887,5.031759,[59 52] ; [211 113],[68.89655172 42.10344828] ; [201.10344828 122.89655172],0
a5,1,0.029113,4.760928,[76 35] ; [255  69],[84.46206897 26.53793103] ; [246.53793103  77.46206897],0
s4,1,0.029578,4.73368,[27 84] ; [ 48 268],[19.49648712 91.50351288] ; [ 55.50351288 260.49648712],0
s8,1,0.02989,4.715603,[66 45] ; [152 168],[56.14385151 54.85614849] ; [161.85614849 158.14385151],0
d4,1,0.032068,4.594846,[86 24] ; [281  43],[93.01843318 16.98156682] ; [273.98156682  50.01843318],0
b1,1,0.039153,4.254213,[52 59] ; [116 208],[42.86896552 68.13103448] ; [125.13103448 198.86896552],0
r4,1,0.05716,3.617928,[98 13] ; [304  20],[102.57931034   8.42068966] ; [299.42068966  24.57931034],0
r1,1,0.087175,2.925781,[87 24] ; [274  47],[92.75694444 18.24305556] ; [268.24305556  52.75694444],0
s5,1,0.088915,2.893908,[48 59] ; [110 199],[40.63942308 66.36057692] ; [117.36057692 191.63942308],0
s7,1,0.122741,2.38199,[65 42] ; [160 147],[58.15217391 48.84782609] ; [166.84782609 140.15217391],0
p12,1,0.124799,2.356039,[  7 103] ; [ 37 285],[11.2037037 98.7962963] ; [ 32.7962963 289.2037037],0
n3,1,0.13297,2.257488,[14 10] ; [37 12],[16.76712329  7.23287671] ; [34.23287671 14.76712329],0
b4,1,0.180836,1.790737,[57 54] ; [190 134],[63.02758621 47.97241379] ; [183.97241379 140.02758621],0
v2,1,0.186203,1.747407,[57 52] ; [187 127],[62.87470449 46.12529551] ; [181.12529551 132.87470449],0
r3,1,0.27076,1.212894,[105   6] ; [311  10],[106.88888889   4.11111111] ; [309.11111111  11.88888889],0
p10,1,0.285066,1.142776,[101  10] ; [279  41],[97.86542923 13.13457077] ; [282.13457077  37.86542923],0
n4,1,0.299847,1.074872,[93 18] ; [256  67],[89.26036866 21.73963134] ; [259.73963134  63.26036866],0
a3,1,0.305068,1.05191,[75 36] ; [234  88],[79.21247113 31.78752887] ; [229.78752887  92.21247113],0
b3,1,0.32619,0.963965,[29 40] ; [ 69 126],[25.61363636 43.38636364] ; [ 72.38636364 122.61363636],0
b2,1,0.32619,0.963965,[29 40] ; [ 69 126],[25.61363636 43.38636364] ; [ 72.38636364 122.61363636],0
v1,1,0.329184,0.952105,[61 49] ; [192 124],[65.3286385 44.6713615] ; [187.6713615 128.3286385],0
a8,1,0.33107,0.944707,[13 94] ; [ 46 240],[16.06361323 90.93638677] ; [ 42.93638677 243.06361323],0
p3,1,0.341376,0.905256,[74 37] ; [199 124],[69.82258065 41.17741935] ; [203.17741935 119.82258065],0
s3,1,0.369163,0.806479,[68 42] ; [181 137],[63.9953271 46.0046729] ; [185.0046729 132.9953271],0
n6,1,0.371871,0.797404,[95 16] ; [285  36],[97.63888889 13.36111111] ; [282.36111111  38.63888889],0
u4,1,0.406166,0.689995,[  4 107] ; [  7 316],[  2.81336406 108.18663594] ; [  8.18663594 314.81336406],0
n5,1,0.518041,0.417791,[91 20] ; [254  67],[88.64583333 22.35416667] ; [256.35416667  64.64583333],0
p6,1,0.520305,0.413289,[56 53] ; [153 167],[53.1025641 55.8974359] ; [155.8974359 164.1025641],0
v4,1,0.529043,0.39623,[106   4] ; [313   8],[106.93735499   3.06264501] ; [312.06264501   8.93735499],0
u2,1,0.56917,0.324074,[22 14] ; [50 40],[20.57142857 15.42857143] ; [51.42857143 38.57142857],0
n1,1,0.590185,0.290055,[11 14] ; [18 30],[ 9.93150685 15.06849315] ; [19.06849315 28.93150685],0
p9,1,0.628001,0.234782,[101  10] ; [286  34],[99.66821346 11.33178654] ; [287.33178654  32.66821346],0
p4,1,0.636883,0.222842,[81 30] ; [243  80],[82.86635945 28.13364055] ; [241.13364055  81.86635945],0
p1,1,0.652411,0.202874,[12 99] ; [ 40 282],[13.33025404 97.66974596] ; [ 38.66974596 283.33025404],0
s1,1,0.676699,0.173866,[  2 109] ; [  8 313],[  2.56944444 108.43055556] ; [  7.43055556 313.56944444],0
s6,1,0.73518,0.114408,[73 33] ; [221  92],[74.37708831 31.62291169] ; [219.62291169  93.37708831],0
v3,1,0.752191,0.099699,[49 61] ; [134 179],[47.58865248 62.41134752] ; [135.41134752 177.58865248],0
s2,1,0.773188,0.083064,[56 55] ; [166 153],[57.30697674 53.69302326] ; [164.69302326 154.30697674],0
a4,1,0.813454,0.055683,[46 65] ; [138 185],[47.05990783 63.94009217] ; [136.94009217 186.05990783],0
d2,1,0.842431,0.039515,[55 56] ; [157 167],[54.09655172 56.90344828] ; [157.90344828 166.09655172],0
p7,1,0.842736,0.039361,[93 18] ; [263  54],[92.3271028 18.6728972] ; [263.6728972  53.3271028],0
p5,1,0.86047,0.030897,[20 91] ; [ 56 268],[19.39310345 91.60689655] ; [ 56.60689655 267.39310345],0
p11,1,0.882065,0.022008,[96 15] ; [282  42],[96.45517241 14.54482759] ; [281.54482759  42.45517241],0
a1,1,0.952317,0.003576,[  6 105] ; [ 18 306],[  6.12413793 104.87586207] ; [ 17.87586207 306.12413793],0
