Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,45.987403,[48 62] ; [240  66],[76.15384615 33.84615385] ; [211.84615385  94.15384615],1
d3,1,0.0,36.586167,[50 60] ; [234  71],[75.27710843 34.72289157] ; [208.72289157  96.27710843],1
a2,1,0.00011,14.953313,[  8 102] ; [ 75 232],[21.89448441 88.10551559] ; [ 61.10551559 245.89448441],1
r1,1,0.001211,10.474118,[68 42] ; [237  68],[80.84337349 29.15662651] ; [224.15662651  80.84337349],0
u1,1,0.002734,8.977003,[  5 105] ; [ 48 259],[13.98081535 96.01918465] ; [ 39.01918465 267.98081535],0
s2,1,0.002793,8.938237,[25 84] ; [118 186],[37.7409201 71.2590799] ; [105.2590799 198.7409201],0
d5,1,0.00396,8.301942,[74 36] ; [247  59],[84.87980769 25.12019231] ; [236.12019231  69.87980769],0
r4,1,0.005208,7.805794,[86 24] ; [273  34],[94.70023981 15.29976019] ; [264.29976019  42.70023981],0
p10,1,0.007309,7.195471,[89 20] ; [278  27],[96.62560386 12.37439614] ; [270.37439614  34.62560386],0
r3,1,0.007626,7.119197,[98 12] ; [291  12],[103.60774818   6.39225182] ; [285.39225182  17.60774818],0
p8,1,0.011003,6.464882,[42 66] ; [161 142],[53.34306569 54.65693431] ; [149.65693431 153.34306569],0
a5,1,0.015014,5.914821,[65 45] ; [220  87],[75.17985612 34.82014388] ; [209.82014388  97.17985612],0
v4,1,0.020019,5.410196,[98 12] ; [289  14],[103.07506053   6.92493947] ; [283.92493947  19.07506053],0
d1,1,0.020155,5.398457,[46 64] ; [168 139],[56.45083933 53.54916067] ; [157.54916067 149.45083933],0
r2,1,0.020532,5.366072,[96 13] ; [286  16],[101.30900243   7.69099757] ; [280.69099757  21.30900243],0
u3,1,0.022926,5.174089,[13 25] ; [58 46],[19. 19.] ; [52. 52.],0
p3,1,0.026015,4.955044,[38 70] ; [146 161],[47.88433735 60.11566265] ; [136.11566265 170.88433735],0
d4,1,0.038034,4.303492,[80 30] ; [251  55],[87.52403846 22.47596154] ; [243.47596154  62.52403846],0
p12,1,0.03973,4.229364,[  2 107] ; [ 22 284],[  6.30361446 102.69638554] ; [ 17.69638554 288.30361446],0
b1,1,0.066723,3.361854,[45 65] ; [ 96 211],[37.1942446 72.8057554] ; [103.8057554 203.1942446],0
p4,1,0.083628,2.992941,[51 56] ; [176 131],[58.66908213 48.33091787] ; [168.33091787 138.66908213],0
s6,1,0.128517,2.310323,[51 55] ; [170 130],[57.69950739 48.30049261] ; [163.30049261 136.69950739],0
s5,1,0.130276,2.289216,[33 71] ; [ 72 226],[27.1641791 76.8358209] ; [ 77.8358209 220.1641791],0
v3,1,0.150493,2.067242,[28 78] ; [100 194],[33.92 72.08] ; [ 94.08 199.92],0
v2,1,0.163955,1.937368,[51 56] ; [161 129],[57.13853904 49.86146096] ; [154.86146096 135.13853904],0
p5,1,0.186634,1.743994,[14 95] ; [ 26 280],[10.5060241 98.4939759] ; [ 29.4939759 276.5060241],0
n6,1,0.188309,1.730799,[85 24] ; [255  50],[89.51690821 19.48309179] ; [250.48309179  54.51690821],0
b5,1,0.206876,1.593154,[62 48] ; [194 113],[67.52997602 42.47002398] ; [188.47002398 118.52997602],0
a1,1,0.211213,1.563095,[  8 102] ; [ 13 294],[  5.53956835 104.46043165] ; [ 15.46043165 291.53956835],0
p6,1,0.266529,1.234527,[27 78] ; [ 96 209],[31.5 73.5] ; [ 91.5 213.5],0
u2,1,0.266682,1.233733,[17 21] ; [58 47],[19.93006993 18.06993007] ; [55.06993007 49.93006993],0
n5,1,0.279378,1.170112,[84 25] ; [218  86],[79.70460048 29.29539952] ; [222.29539952  81.70460048],0
s3,1,0.280047,1.16686,[40 67] ; [131 171],[44.73594132 62.26405868] ; [126.26405868 175.73594132],0
b2,1,0.395694,0.721374,[22 42] ; [ 44 110],[19.37614679 44.62385321] ; [ 46.62385321 107.37614679],0
b3,1,0.395694,0.721374,[22 42] ; [ 44 110],[19.37614679 44.62385321] ; [ 46.62385321 107.37614679],0
v1,1,0.409575,0.680033,[49 59] ; [149 149],[52.66995074 55.33004926] ; [145.33004926 152.66995074],0
p7,1,0.427172,0.6305,[60 47] ; [182 119],[63.46568627 43.53431373] ; [178.53431373 122.46568627],0
a8,1,0.431831,0.617894,[ 9 94] ; [ 32 245],[11.11315789 91.88684211] ; [ 29.88684211 247.11315789],0
p11,1,0.441371,0.592716,[87 23] ; [253  54],[89.6882494 20.3117506] ; [250.3117506  56.6882494],0
s1,1,0.539249,0.376934,[  2 106] ; [  9 295],[  2.88349515 105.11650485] ; [  8.11650485 295.88349515],0
p1,1,0.606706,0.265,[  7 103] ; [ 24 281],[  8.21686747 101.78313253] ; [ 22.78313253 282.21686747],0
p2,1,0.651618,0.203866,[90 17] ; [262  43],[91.41747573 15.58252427] ; [260.58252427  44.41747573],0
d2,1,0.694922,0.153808,[44 65] ; [117 189],[42.28674699 66.71325301] ; [118.71325301 187.28674699],0
s4,1,0.734426,0.115087,[18 92] ; [ 45 255],[16.90243902 93.09756098] ; [ 46.09756098 253.90243902],0
n2,1,0.736405,0.113311,[28  7] ; [47 14],[27.34375  7.65625] ; [47.65625 13.34375],0
u4,1,0.785919,0.073774,[  1 109] ; [  2 304],[  0.79326923 109.20673077] ; [  2.20673077 303.79326923],0
n3,1,0.802788,0.062371,[26  8] ; [48 13],[26.48421053  7.51578947] ; [47.51578947 13.48421053],0
n1,1,0.848523,0.036482,[11 24] ; [20 40],[11.42105263 23.57894737] ; [19.57894737 40.42105263],0
b4,1,0.848616,0.036437,[66 44] ; [181 126],[65.1558753 44.8441247] ; [181.8441247 125.1558753],0
n4,1,0.881812,0.022103,[80 30] ; [221  86],[79.40047962 30.59952038] ; [221.59952038  85.40047962],0
a3,1,0.927611,0.008254,[72 37] ; [200 105],[71.61352657 37.38647343] ; [200.38647343 104.61352657],0
a4,1,0.964648,0.001964,[47 63] ; [130 176],[46.80288462 63.19711538] ; [130.19711538 175.80288462],0
s7,1,0.981568,0.000534,[28 78] ; [ 78 216],[28.09 77.91] ; [ 77.91 216.09],0
