Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,57.550126,[38 64] ; [213  58],[68.63806971 33.36193029] ; [182.36193029  88.63806971],1
d3,1,0.0,37.385628,[47 55] ; [214  58],[71.18181818 30.81818182] ; [189.81818182  82.18181818],1
a2,1,0.0,25.767153,[ 6 96] ; [ 85 188],[24.752 77.248] ; [ 66.248 206.752],1
b5,1,1.1e-05,19.39131,[38 64] ; [171 102],[56.848 45.152] ; [152.152 120.848],1
u1,1,0.000103,15.083019,[ 6 96] ; [ 64 209],[19.04 82.96] ; [ 50.96 222.04],1
r1,1,0.016369,5.762757,[78 24] ; [235  36],[85.5924933 16.4075067] ; [227.4075067  43.5924933],0
r2,1,0.020457,5.372484,[89  9] ; [263   9],[93.23243243  4.76756757] ; [258.76756757  13.23243243],0
d5,1,0.021017,5.325364,[74 27] ; [228  44],[81.77479893 19.22520107] ; [220.22520107  51.77479893],0
d1,1,0.022766,5.186245,[55 47] ; [182  91],[64.464 37.536] ; [172.536 100.464],0
a5,1,0.023265,5.148575,[71 31] ; [220  53],[79.152 22.848] ; [211.848  61.152],0
u3,1,0.029496,4.738406,[13 20] ; [43 26],[18.11764706 14.88235294] ; [37.88235294 31.11764706],0
n2,1,0.035435,4.424083,[15  7] ; [35  4],[18.03278689  3.96721311] ; [31.96721311  7.03278689],0
s8,1,0.036592,4.369324,[63 39] ; [133 135],[54.03243243 47.96756757] ; [141.96756757 126.03243243],0
r4,1,0.036592,4.369321,[90 12] ; [258  15],[94.656  7.344] ; [253.344  19.656],0
b1,1,0.040755,4.186172,[50 52] ; [102 171],[41.344 60.656] ; [110.656 162.344],0
d4,1,0.04112,4.171063,[78 23] ; [234  38],[84.48257373 16.51742627] ; [227.51742627  44.48257373],0
v4,1,0.052418,3.762393,[96  5] ; [267   4],[98.55645161  2.44354839] ; [264.44354839   6.55645161],0
s4,1,0.083217,3.000915,[24 78] ; [ 42 224],[18.29347826 83.70652174] ; [ 47.70652174 218.29347826],0
p1,1,0.091478,2.848174,[ 8 94] ; [ 39 233],[12.81818182 89.18181818] ; [ 34.18181818 237.81818182],0
a3,1,0.123623,2.370811,[69 33] ; [204  66],[74.85483871 27.14516129] ; [198.14516129  71.85483871],0
b4,1,0.1525,2.04706,[51 51] ; [159 114],[57.12 44.88] ; [152.88 120.12],0
v2,1,0.189364,1.722556,[54 45] ; [164 100],[59.45454545 39.54545455] ; [158.54545455 105.45454545],0
p4,1,0.204877,1.607264,[74 27] ; [216  56],[78.52546917 22.47453083] ; [211.47453083  60.52546917],0
p12,1,0.213783,1.545619,[ 8 93] ; [ 34 238],[11.37265416 89.62734584] ; [ 30.62734584 241.37265416],0
p2,1,0.224433,1.475799,[91 11] ; [254  19],[93.84  8.16] ; [251.16  21.84],0
s5,1,0.227521,1.456294,[45 54] ; [100 160],[39.98607242 59.01392758] ; [105.01392758 154.98607242],0
b2,1,0.239385,1.384212,[30 35] ; [ 63 104],[26.05603448 38.94396552] ; [ 66.94396552 100.05603448],0
b3,1,0.239385,1.384212,[30 35] ; [ 63 104],[26.05603448 38.94396552] ; [ 66.94396552 100.05603448],0
p9,1,0.250191,1.322238,[96  6] ; [244  26],[93.22580645  8.77419355] ; [246.77419355  23.22580645],0
u4,1,0.255124,1.295024,[ 5 97] ; [  7 265],[ 3.27272727 98.72727273] ; [  8.72727273 263.27272727],0
v1,1,0.257989,1.279514,[59 42] ; [173  94],[63.67391304 37.32608696] ; [168.32608696  98.67391304],0
p11,1,0.259664,1.270549,[86 16] ; [242  31],[89.216 12.784] ; [238.784  34.216],0
n3,1,0.349106,0.876706,[12  9] ; [27 12],[13.65  7.35] ; [25.35 13.65],0
s6,1,0.371104,0.799963,[66 31] ; [193  72],[69.40055249 27.59944751] ; [189.59944751  75.40055249],0
s7,1,0.385217,0.753988,[60 39] ; [141 113],[56.37110482 42.62889518] ; [144.62889518 109.37110482],0
s2,1,0.389004,0.742053,[52 50] ; [150 118],[55.68648649 46.31351351] ; [146.31351351 121.68648649],0
u2,1,0.539006,0.377385,[17 16] ; [40 29],[18.44117647 14.55882353] ; [38.55882353 30.44117647],0
n4,1,0.541005,0.373679,[93  9] ; [243  30],[91.392 10.608] ; [244.608  28.392],0
r3,1,0.564235,0.332425,[96  6] ; [258  12],[97.06451613  4.93548387] ; [256.93548387  13.06451613],0
a8,1,0.574026,0.315992,[15 83] ; [ 43 198],[16.76696165 81.23303835] ; [ 41.23303835 199.76696165],0
p3,1,0.596276,0.28065,[64 38] ; [178  93],[66.1769437 35.8230563] ; [175.8230563  95.1769437],0
n6,1,0.606796,0.264867,[96  6] ; [250  20],[94.87096774  7.12903226] ; [251.12903226  18.87096774],0
n1,1,0.693732,0.155075,[11 11] ; [17 21],[10.26666667 11.73333333] ; [17.73333333 20.26666667],0
a4,1,0.728555,0.120443,[45 57] ; [125 146],[46.48793566 55.51206434] ; [123.51206434 147.48793566],0
a1,1,0.820235,0.051639,[ 5 97] ; [ 15 258],[ 5.44 96.56] ; [ 14.56 258.44],0
p6,1,0.825348,0.048696,[54 48] ; [140 131],[53.05093834 48.94906166] ; [140.94906166 130.05093834],0
s1,1,0.848623,0.036434,[ 3 99] ; [  7 264],[ 2.73458445 99.26541555] ; [  7.26541555 263.73458445],0
d2,1,0.849298,0.036106,[51 51] ; [139 133],[51.81818182 50.18181818] ; [138.18181818 133.81818182],0
p7,1,0.858665,0.03171,[83 18] ; [224  46],[83.57681941 17.42318059] ; [223.42318059  46.57681941],0
s3,1,0.860964,0.030677,[61 41] ; [157 110],[60.2601626 41.7398374] ; [157.7398374 109.2601626],0
p10,1,0.942942,0.005123,[92 10] ; [246  26],[92.18181818  9.81818182] ; [245.81818182  26.18181818],0
v3,1,0.964167,0.002018,[46 55] ; [120 145],[45.80874317 55.19125683] ; [120.19125683 144.80874317],0
p5,1,0.987164,0.000259,[21 81] ; [ 56 217],[20.944 81.056] ; [ 56.056 216.944],0
