Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.011163,6.439257,[5 2] ; [ 8 27],[2.16666667 4.83333333] ; [10.83333333 24.16666667],0
p4,1,0.011163,6.439257,[5 2] ; [ 8 27],[2.16666667 4.83333333] ; [10.83333333 24.16666667],0
s8,1,0.01796,5.6,[3 4] ; [ 3 32],[1. 6.] ; [ 5. 30.],0
p6,1,0.051906,3.77879,[3 4] ; [ 4 29],[1.225 5.775] ; [ 5.775 27.225],0
d5,1,0.094264,2.8,[2 5] ; [22 13],[4. 3.] ; [20. 15.],0
n4,1,0.100599,2.696021,[3 4] ; [26  9],[4.83333333 2.16666667] ; [24.16666667 10.83333333],0
p3,1,0.100599,2.696021,[4 3] ; [ 9 26],[2.16666667 4.83333333] ; [10.83333333 24.16666667],0
p11,1,0.12724,2.325858,[5 2] ; [14 21],[3.16666667 3.83333333] ; [15.83333333 19.16666667],0
b4,1,0.143235,2.142857,[3 4] ; [25 10],[4.66666667 2.33333333] ; [23.33333333 11.66666667],0
u3,1,0.160711,1.967525,[1 2] ; [ 1 15],[0.31578947 2.68421053] ; [ 1.68421053 14.31578947],0
p12,1,0.194924,1.68,[1 6] ; [ 1 34],[0.33333333 6.66666667] ; [ 1.66666667 33.33333333],0
p5,1,0.194924,1.68,[1 6] ; [ 1 34],[0.33333333 6.66666667] ; [ 1.66666667 33.33333333],0
v3,1,0.211522,1.560979,[3 4] ; [ 7 27],[1.70731707 5.29268293] ; [ 8.29268293 25.70731707],0
s6,1,0.211522,1.560979,[3 4] ; [ 7 27],[1.70731707 5.29268293] ; [ 8.29268293 25.70731707],0
r2,1,0.239084,1.385984,[2 5] ; [17 15],[3.41025641 3.58974359] ; [15.58974359 16.41025641],0
v1,1,0.293257,1.104609,[3 4] ; [ 8 26],[1.87804878 5.12195122] ; [ 9.12195122 24.87804878],0
d4,1,0.325062,0.968471,[3 4] ; [22 13],[4.16666667 2.83333333] ; [20.83333333 14.16666667],0
a4,1,0.338711,0.915302,[1 6] ; [11 23],[2.04878049 4.95121951] ; [ 9.95121951 24.04878049],0
a8,1,0.354539,0.857143,[2 5] ; [ 5 30],[1.16666667 5.83333333] ; [ 5.83333333 29.16666667],0
n5,1,0.359397,0.84,[4 3] ; [26  9],[5. 2.] ; [25. 10.],0
u2,1,0.363823,0.824653,[1 2] ; [ 2 14],[0.47368421 2.52631579] ; [ 2.52631579 13.47368421],0
a7,1,0.402784,0.7,[4 3] ; [14 21],[3. 4.] ; [15. 20.],0
p10,1,0.43825,0.600861,[4 3] ; [14 20],[3.07317073 3.92682927] ; [14.92682927 19.07317073],0
d1,1,0.482096,0.494118,[2 5] ; [15 20],[2.83333333 4.16666667] ; [14.16666667 20.83333333],0
b5,1,0.482096,0.494118,[5 2] ; [20 15],[4.16666667 2.83333333] ; [20.83333333 14.16666667],0
b1,1,0.580483,0.305455,[3 4] ; [19 16],[3.66666667 3.33333333] ; [18.33333333 16.66666667],0
a5,1,0.580483,0.305455,[3 4] ; [19 16],[3.66666667 3.33333333] ; [18.33333333 16.66666667],0
p2,1,0.593549,0.284836,[3 4] ; [11 23],[2.3902439 4.6097561] ; [11.6097561 22.3902439],0
n2,1,0.604773,0.267857,[1 2] ; [6 6],[1.4 1.6] ; [5.6 6.4],0
n3,1,0.604773,0.267857,[2 1] ; [6 6],[1.6 1.4] ; [6.4 5.6],0
n1,1,0.604773,0.267857,[1 2] ; [6 6],[1.4 1.6] ; [5.6 6.4],0
s2,1,0.613893,0.254545,[2 5] ; [ 7 28],[1.5 5.5] ; [ 7.5 27.5],0
b2,1,0.629063,0.233333,[1 3] ; [ 9 15],[1.42857143 2.57142857] ; [ 8.57142857 15.42857143],0
b3,1,0.629063,0.233333,[1 3] ; [ 9 15],[1.42857143 2.57142857] ; [ 8.57142857 15.42857143],0
d3,1,0.678845,0.171429,[4 3] ; [17 18],[3.5 3.5] ; [17.5 17.5],0
r3,1,0.730626,0.118537,[4 3] ; [17 17],[3.58536585 3.41463415] ; [17.41463415 16.58536585],0
p9,1,0.786529,0.073344,[4 3] ; [17 16],[3.675 3.325] ; [17.325 15.675],0
d2,1,0.839128,0.041213,[3 4] ; [16 18],[3.24390244 3.75609756] ; [15.75609756 18.24390244],0
s3,1,0.844773,0.038335,[2 5] ; [11 23],[2.2195122 4.7804878] ; [10.7804878 23.2195122],0
n6,1,0.845778,0.037833,[3 3] ; [19 16],[3.2195122 2.7804878] ; [18.7804878 16.2195122],0
p1,1,0.8531,0.034286,[1 6] ; [ 6 29],[1.16666667 5.83333333] ; [ 5.83333333 29.16666667],0
a3,1,0.889732,0.019222,[4 3] ; [19 16],[3.83333333 3.16666667] ; [19.16666667 15.83333333],0
v2,1,0.964507,0.00198,[2 5] ; [10 24],[2.04878049 4.95121951] ; [ 9.95121951 24.04878049],0
s4,1,1.0,0.0,[1 6] ; [ 5 30],[1. 6.] ; [ 5. 30.],0
a6,1,1.0,0.0,[4 3] ; [20 15],[4. 3.] ; [20. 15.],0
r4,1,1.0,0.0,[1 6] ; [ 5 30],[1. 6.] ; [ 5. 30.],0
