Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,32.343155,[286  16] ; [74 25],[271.12219451  30.87780549] ; [88.87780549 10.12219451],1
p10,1,0.0,29.188886,[225  74] ; [45 53],[203.35012594  95.64987406] ; [66.64987406 31.35012594],1
n5,1,0.0,25.272572,[229  74] ; [47 50],[209.07  93.93] ; [66.93 30.07],1
r4,1,1e-06,24.472265,[258  46] ; [61 38],[240.63523573  63.36476427] ; [78.36476427 20.63523573],1
p11,1,3e-06,21.614874,[224  80] ; [48 51],[205.18114144  98.81885856] ; [66.81885856 32.18114144],1
v4,1,5.5e-05,16.275877,[278  25] ; [75 23],[266.73067332  36.26932668] ; [86.26932668 11.73067332],1
n4,1,5.8e-05,16.182255,[237  66] ; [57 42],[221.59701493  81.40298507] ; [72.40298507 26.59701493],1
s6,1,6.2e-05,16.033884,[182 119] ; [37 62],[164.7975 136.2025] ; [54.2025 44.7975],1
p9,1,9e-05,15.345406,[231  67] ; [56 42],[215.97474747  82.02525253] ; [71.02525253 26.97474747],1
p2,1,0.00034,12.836033,[225  78] ; [54 44],[210.81546135  92.18453865] ; [68.18453865 29.81546135],1
p6,1,0.00079,11.265287,[ 77 224] ; [ 9 87],[ 65.20403023 235.79596977] ; [20.79596977 75.20403023],1
s8,1,0.000962,10.898508,[116 187] ; [20 79],[102.50746269 200.49253731] ; [33.49253731 65.50746269],1
s7,1,0.00144,10.153771,[128 163] ; [23 68],[115.02879581 175.97120419] ; [35.97120419 55.02879581],0
b1,1,0.004194,8.197654,[119 185] ; [55 44],[131.25558313 172.74441687] ; [42.74441687 56.25558313],0
v3,1,0.006428,7.426336,[109 182] ; [20 71],[ 98.26963351 192.73036649] ; [30.73036649 60.26963351],0
u1,1,0.010221,6.595966,[ 58 246] ; [ 8 91],[ 49.7866005 254.2133995] ; [16.2133995 82.7866005],0
p4,1,0.010805,6.497135,[137 166] ; [30 68],[126.18703242 176.81296758] ; [40.81296758 57.18703242],0
p3,1,0.011177,6.436919,[110 193] ; [22 76],[ 99.74064838 203.25935162] ; [32.25935162 65.74064838],0
d5,1,0.011581,6.373958,[245  59] ; [67 31],[235.94029851  68.05970149] ; [76.05970149 21.94029851],0
v2,1,0.011825,6.336921,[154 136] ; [35 57],[143.48167539 146.51832461] ; [45.51832461 46.48167539],0
a1,1,0.019242,5.479369,[ 12 292] ; [10 89],[ 16.5955335 287.4044665] ; [ 5.4044665 93.5955335],0
s5,1,0.022578,5.200691,[ 74 221] ; [13 81],[ 65.97686375 229.02313625] ; [21.02313625 72.97686375],0
r2,1,0.031229,4.640331,[275  26] ; [82 16],[269.31578947  31.68421053] ; [87.68421053 10.31578947],0
s2,1,0.032659,4.563565,[134 167] ; [32 67],[124.915 176.085] ; [41.085 57.915],0
d1,1,0.046662,3.957518,[167 137] ; [43 56],[158.41191067 145.58808933] ; [51.58808933 47.41191067],0
b3,1,0.078928,3.086829,[ 83 111] ; [17 40],[ 77.29083665 116.70916335] ; [22.70916335 34.29083665],0
b2,1,0.078928,3.086829,[ 83 111] ; [17 40],[ 77.29083665 116.70916335] ; [22.70916335 34.29083665],0
r1,1,0.089409,2.884989,[224  78] ; [64 34],[217.44  84.56] ; [70.56 27.44],0
p7,1,0.099863,2.707726,[128 171] ; [32 64],[121.11392405 177.88607595] ; [38.88607595 57.11392405],0
n3,1,0.121896,2.392789,[64 22] ; [25 16],[60.26771654 25.73228346] ; [28.73228346 12.26771654],0
p12,1,0.124466,2.360199,[ 18 286] ; [ 2 96],[ 15.12437811 288.87562189] ; [ 4.87562189 93.12437811],0
d2,1,0.143899,2.135759,[151 149] ; [41 57],[144.72361809 155.27638191] ; [47.27638191 50.72361809],0
b5,1,0.218355,1.515147,[193 111] ; [56 43],[187.83126551 116.16873449] ; [61.16873449 37.83126551],0
d3,1,0.230951,1.434994,[193 111] ; [55 42],[188.00997506 115.99002494] ; [59.99002494 37.00997506],0
u2,1,0.252802,1.307752,[49 45] ; [21 12],[51.81102362 42.18897638] ; [18.18897638 14.81102362],0
a2,1,0.26287,1.253578,[ 75 229] ; [19 80],[ 70.90818859 233.09181141] ; [23.09181141 75.90818859],0
