Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,87.005921,[ 68 193] ; [103  35],[111.85714286 149.14285714] ; [59.14285714 78.85714286],1
s6,1,0.0,46.405403,[127 141] ; [118  26],[159.36893204 108.63106796] ; [85.63106796 58.36893204],1
s2,1,0.0,44.551115,[ 88 183] ; [96 48],[120.15421687 150.84578313] ; [63.84578313 80.15421687],1
s3,1,0.0,38.69836,[107 160] ; [104  40],[137.0729927 129.9270073] ; [73.9270073 70.0729927],1
d1,1,3.5e-05,17.110422,[122 151] ; [95 49],[142.0647482 130.9352518] ; [74.9352518 69.0647482],1
u1,1,0.000191,13.92107,[ 26 247] ; [ 33 111],[ 38.62589928 234.37410072] ; [ 20.37410072 123.62589928],1
p4,1,0.000398,12.54028,[118 149] ; [90 54],[135.12408759 131.87591241] ; [72.87591241 71.12408759],1
p10,1,0.000491,12.151194,[182  85] ; [121  23],[196.83941606  70.16058394] ; [106.16058394  37.83941606],1
d2,1,0.000892,11.04,[104 166] ; [80 64],[120. 150.] ; [64. 80.],1
p3,1,0.002004,9.545459,[ 95 176] ; [73 71],[109.7060241 161.2939759] ; [58.2939759 85.7060241],0
p9,1,0.003708,8.421571,[190  74] ; [122  22],[201.88235294  62.11764706] ; [110.11764706  33.88235294],0
a2,1,0.006486,7.410028,[ 45 228] ; [ 40 104],[ 55.64748201 217.35251799] ; [ 29.35251799 114.64748201],0
a3,1,0.010147,6.608864,[168 104] ; [107  37],[179.80769231  92.19230769] ; [95.19230769 48.80769231],0
p6,1,0.014736,5.947714,[ 69 201] ; [53 90],[ 79.75786925 190.24213075] ; [ 42.24213075 100.75786925],0
a5,1,0.01862,5.53685,[169 103] ; [106  38],[179.80769231  92.19230769] ; [95.19230769 48.80769231],0
s5,1,0.019812,5.428398,[ 61 202] ; [47 91],[ 70.83291771 192.16708229] ; [ 37.16708229 100.83291771],0
n4,1,0.0258,4.969353,[179  93] ; [110  34],[188.96153846  83.03846154] ; [100.03846154  43.96153846],0
n6,1,0.03797,4.306343,[212  61] ; [124  20],[219.97122302  53.02877698] ; [116.02877698  27.97122302],0
n5,1,0.038637,4.276756,[167 103] ; [103  40],[176.51331719  93.48668281] ; [93.48668281 49.51331719],0
p12,1,0.045488,4.000464,[ 10 260] ; [ 12 132],[ 14.34782609 255.65217391] ; [  7.65217391 136.34782609],0
r4,1,0.051333,3.797383,[232  41] ; [132  12],[238.30215827  34.69784173] ; [125.69784173  18.30215827],0
r1,1,0.056908,3.625272,[196  76] ; [116  28],[204.  68.] ; [108.  36.],0
p8,1,0.069133,3.303487,[114 155] ; [74 69],[122.74757282 146.25242718] ; [65.25242718 77.74757282],0
p2,1,0.075224,3.165189,[204  68] ; [119  25],[211.19230769  60.80769231] ; [111.80769231  32.19230769],0
d5,1,0.075264,3.164306,[199  72] ; [117  27],[206.35180723  64.64819277] ; [109.64819277  34.35180723],0
b5,1,0.07928,3.0796,[161 112] ; [72 72],[152.53956835 120.46043165] ; [80.46043165 63.53956835],0
v3,1,0.080708,3.050581,[ 66 199] ; [46 93],[ 73.46534653 191.53465347] ; [ 38.53465347 100.46534653],0
v2,1,0.087611,2.917724,[ 98 163] ; [64 74],[105.96992481 155.03007519] ; [56.03007519 81.96992481],0
b3,1,0.095353,2.781596,[ 36 108] ; [31 57],[ 41.5862069 102.4137931] ; [25.4137931 62.5862069],0
b2,1,0.095353,2.781596,[ 36 108] ; [31 57],[ 41.5862069 102.4137931] ; [25.4137931 62.5862069],0
p7,1,0.095536,2.778521,[143 120] ; [90 53],[150.93349754 112.06650246] ; [82.06650246 60.93349754],0
s4,1,0.133263,2.254077,[ 49 220] ; [ 35 108],[ 54.84466019 214.15533981] ; [ 29.15533981 113.84466019],0
n2,1,0.143716,2.137711,[61 20] ; [29 17],[57.4015748 23.5984252] ; [32.5984252 13.4015748],0
u3,1,0.146135,2.112133,[52 50] ; [24 13],[55.76978417 46.23021583] ; [20.23021583 16.76978417],0
d4,1,0.160632,1.968266,[203  67] ; [117  27],[208.69565217  61.30434783] ; [111.30434783  32.69565217],0
p11,1,0.163838,1.938443,[191  82] ; [110  34],[197.05755396  75.94244604] ; [103.94244604  40.05755396],0
u2,1,0.191413,1.706709,[54 49] ; [24 13],[57.38571429 45.61428571] ; [20.61428571 16.38571429],0
p5,1,0.234777,1.411687,[ 16 255] ; [ 13 131],[ 18.9373494 252.0626506] ; [ 10.0626506 133.9373494],0
a4,1,0.303468,1.058892,[103 169] ; [62 82],[107.88461538 164.11538462] ; [57.11538462 86.88461538],0
r2,1,0.355517,0.853666,[249  22] ; [134   8],[251.31476998  19.68523002] ; [131.68523002  10.31476998],0
n1,1,0.382314,0.763247,[23 57] ; [16 28],[25.16129032 54.83870968] ; [13.83870968 30.16129032],0
b1,1,0.433305,0.613948,[103 170] ; [60 84],[106.71223022 166.28776978] ; [56.28776978 87.71223022],0
a1,1,0.537792,0.379648,[ 13 260] ; [  5 139],[ 11.78417266 261.21582734] ; [  6.21582734 137.78417266],0
s1,1,0.552136,0.353504,[ 10 260] ; [  7 135],[ 11.1407767 258.8592233] ; [  5.8592233 136.1407767],0
n3,1,0.561231,0.337577,[59 21] ; [31 14],[57.6 22.4] ; [32.4 12.6],0
p1,1,0.604371,0.268454,[ 17 253] ; [ 11 133],[ 18.26086957 251.73913043] ; [  9.73913043 134.26086957],0
b4,1,0.701748,0.14666,[157 116] ; [80 64],[155.15827338 117.84172662] ; [81.84172662 62.15827338],0
a6,1,0.740178,0.10997,[185  86] ; [96 48],[183.49638554  87.50361446] ; [97.50361446 46.49638554],0
a8,1,0.765427,0.08902,[ 27 226] ; [ 13 121],[ 26.1498708 226.8501292] ; [ 13.8501292 120.1498708],0
r3,1,0.766631,0.088081,[250  21] ; [134  10],[250.75662651  20.24337349] ; [133.24337349  10.75662651],0
a7,1,0.835886,0.042915,[192  78] ; [101  43],[191.08695652  78.91304348] ; [101.91304348  42.08695652],0
d3,1,0.866324,0.028335,[179  90] ; [97 47],[179.76755448  89.23244552] ; [96.23244552 47.76755448],0
