Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000255,13.373818,[37 68] ; [23  9],[45.98540146 59.01459854] ; [14.01459854 17.98540146],1
s7,1,0.000313,12.990363,[30 69] ; [19  9],[38.19685039 60.80314961] ; [10.80314961 17.19685039],1
p11,1,0.000351,12.773971,[73 32] ; [11 21],[64.37956204 40.62043796] ; [19.62043796 12.37956204],1
s6,1,0.000377,12.641676,[54 51] ; [27  4],[62.53676471 42.46323529] ; [18.46323529 12.53676471],1
s5,1,0.000935,10.952326,[22 78] ; [16 14],[29.23076923 70.76923077] ; [ 8.76923077 21.23076923],1
p2,1,0.012355,6.25924,[81 22] ; [18 14],[75.53333333 27.46666667] ; [23.46666667  8.53333333],0
s3,1,0.018137,5.582872,[43 60] ; [21 11],[48.82962963 54.17037037] ; [15.17037037 16.82962963],0
p1,1,0.020028,5.409479,[ 4 99] ; [ 5 27],[ 6.86666667 96.13333333] ; [ 2.13333333 29.86666667],0
p6,1,0.031738,4.612609,[24 76] ; [14 18],[28.78787879 71.21212121] ; [ 9.21212121 22.78787879],0
a7,1,0.036699,4.364321,[87 18] ; [21 11],[82.77372263 22.22627737] ; [25.22627737  6.77372263],0
a6,1,0.041118,4.171135,[76 29] ; [17 15],[71.27737226 33.72262774] ; [21.72262774 10.27737226],0
s8,1,0.042698,4.107312,[32 73] ; [16 16],[36.78832117 68.21167883] ; [11.21167883 20.78832117],0
d2,1,0.078484,3.096025,[68 37] ; [26  6],[72.04379562 32.95620438] ; [21.95620438 10.04379562],0
p10,1,0.100754,2.693565,[67 36] ; [25  6],[70.71641791 32.28358209] ; [21.28358209  9.71641791],0
p8,1,0.120947,2.405012,[46 57] ; [ 9 22],[42.2761194 60.7238806] ; [12.7238806 18.2761194],0
r1,1,0.151596,2.05612,[84 20] ; [22 10],[81.05882353 22.94117647] ; [24.94117647  7.05882353],0
n1,1,0.201899,1.628586,[ 8 25] ; [6 8],[ 9.82978723 23.17021277] ; [4.17021277 9.82978723],0
b3,1,0.205034,1.606148,[18 41] ; [8 9],[20.18421053 38.81578947] ; [ 5.81578947 11.18421053],0
b2,1,0.205034,1.606148,[18 41] ; [8 9],[20.18421053 38.81578947] ; [ 5.81578947 11.18421053],0
r3,1,0.210667,1.566834,[101   4] ; [29  3],[99.6350365  5.3649635] ; [30.3649635  1.6350365],0
v1,1,0.212059,1.557311,[40 59] ; [ 9 23],[37.03053435 61.96946565] ; [11.96946565 20.03053435],0
u1,1,0.258668,1.275871,[17 88] ; [ 8 24],[19.16058394 85.83941606] ; [ 5.83941606 26.16058394],0
u2,1,0.262018,1.258065,[22  9] ; [4 4],[20.66666667 10.33333333] ; [5.33333333 2.66666667],0
u3,1,0.268206,1.225898,[21 10] ; [7 1],[22.25641026  8.74358974] ; [5.74358974 2.25641026],0
r4,1,0.305979,1.047951,[90 15] ; [25  7],[88.13868613 16.86131387] ; [26.86131387  5.13868613],0
r2,1,0.375825,0.784313,[95  8] ; [30  1],[96.08208955  6.91791045] ; [28.91791045  2.08208955],0
b4,1,0.424386,0.638139,[64 41] ; [22 10],[65.91240876 39.08759124] ; [20.08759124 11.91240876],0
n2,1,0.428207,0.62768,[20 12] ; [7 7],[18.7826087 13.2173913] ; [8.2173913 5.7826087],0
p3,1,0.478349,0.502624,[41 62] ; [15 17],[42.72592593 60.27407407] ; [13.27407407 18.72592593],0
n4,1,0.505046,0.444318,[43 62] ; [11 21],[41.38686131 63.61313869] ; [12.61313869 19.38686131],0
v4,1,0.506774,0.440721,[96  9] ; [28  4],[95.03649635  9.96350365] ; [28.96350365  3.03649635],0
s1,1,0.554789,0.348808,[  4 101] ; [ 2 30],[  4.59854015 100.40145985] ; [ 1.40145985 30.59854015],0
b5,1,0.579479,0.307078,[68 37] ; [19 13],[66.67883212 38.32116788] ; [20.32116788 11.67883212],0
v2,1,0.599774,0.275337,[62 38] ; [17 13],[60.76923077 39.23076923] ; [18.23076923 11.76923077],0
a3,1,0.619566,0.246478,[74 31] ; [24  8],[75.10948905 29.89051095] ; [22.89051095  9.10948905],0
a4,1,0.65197,0.203426,[51 54] ; [17 15],[52.11678832 52.88321168] ; [15.88321168 16.11678832],0
a2,1,0.659813,0.193751,[27 78] ; [ 7 25],[26.05839416 78.94160584] ; [ 7.94160584 24.05839416],0
p7,1,0.671466,0.179892,[53 49] ; [18 14],[54.04477612 47.95522388] ; [16.95522388 15.04477612],0
d3,1,0.67225,0.178981,[96  9] ; [30  2],[96.56934307  8.43065693] ; [29.43065693  2.56934307],0
p9,1,0.694905,0.153827,[76 26] ; [22  9],[75.15789474 26.84210526] ; [22.84210526  8.15789474],0
a5,1,0.738123,0.111783,[79 26] ; [25  7],[79.7080292 25.2919708] ; [24.2919708  7.7080292],0
n3,1,0.799633,0.064426,[24  8] ; [10  4],[23.65217391  8.34782609] ; [10.34782609  3.65217391],0
v3,1,0.841784,0.039845,[30 67] ; [ 9 22],[29.5546875 67.4453125] ; [ 9.4453125 21.5546875],0
b1,1,0.892841,0.018147,[38 67] ; [12 20],[38.32116788 66.67883212] ; [11.67883212 20.32116788],0
n6,1,0.922029,0.00958,[64 40] ; [20 12],[64.23529412 39.76470588] ; [19.76470588 12.23529412],0
a1,1,0.937199,0.006208,[  3 102] ; [ 1 31],[  3.06569343 101.93430657] ; [ 0.93430657 31.06569343],0
p4,1,0.944948,0.004768,[49 54] ; [15 17],[48.82962963 54.17037037] ; [15.17037037 16.82962963],0
