Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.404011,[90 24] ; [57 64],[71.3106383 42.6893617] ; [75.6893617 45.3106383],1
s6,1,5e-06,20.863726,[102  10] ; [81 41],[87.58974359 24.41025641] ; [95.41025641 26.58974359],1
p5,1,4.8e-05,16.534783,[34 80] ; [ 11 111],[21.73728814 92.26271186] ; [23.26271186 98.73728814],1
s4,1,9e-05,15.336019,[34 78] ; [ 12 109],[22.11158798 89.88841202] ; [23.88841202 97.11158798],1
s7,1,0.000556,11.917688,[83 26] ; [64 54],[70.58590308 38.41409692] ; [76.41409692 41.58590308],1
p10,1,0.000871,11.083792,[111   3] ; [101  18],[103.72532189  10.27467811] ; [108.27467811  10.72532189],1
s3,1,0.000874,11.078085,[81 32] ; [61 60],[68.57264957 44.42735043] ; [73.42735043 47.57264957],1
s8,1,0.008916,6.839649,[79 34] ; [65 57],[69.24255319 43.75744681] ; [74.75744681 47.24255319],0
p2,1,0.009684,6.692209,[97 17] ; [116   6],[102.88983051  11.11016949] ; [110.11016949  11.88983051],0
p7,1,0.017761,5.619561,[102  11] ; [94 25],[95.46551724 17.53448276] ; [100.53448276  18.46551724],0
r4,1,0.023391,5.139244,[111   3] ; [110  12],[106.75423729   7.24576271] ; [114.24576271   7.75423729],0
p9,1,0.059049,3.563882,[111   3] ; [111  10],[107.69361702   6.30638298] ; [114.30638298   6.69361702],0
p1,1,0.079091,3.083487,[20 93] ; [ 12 110],[15.38723404 97.61276596] ; [ 16.61276596 105.38723404],0
p12,1,0.126619,2.333475,[20 93] ; [ 13 108],[15.93589744 97.06410256] ; [ 17.06410256 103.93589744],0
p3,1,0.137634,2.204213,[85 28] ; [81 41],[79.8212766 33.1787234] ; [86.1787234 35.8212766],0
a6,1,0.153258,2.039521,[73 39] ; [90 32],[78.01709402 33.98290598] ; [84.98290598 37.01709402],0
v1,1,0.155865,2.013893,[80 34] ; [73 46],[74.8583691 39.1416309] ; [78.1416309 40.8583691],0
d3,1,0.161172,1.963196,[92 21] ; [90 32],[87.51489362 25.48510638] ; [94.48510638 27.51489362],0
p8,1,0.179349,1.80301,[86 28] ; [81 39],[81.35897436 32.64102564] ; [85.64102564 34.35897436],0
u4,1,0.179585,1.801059,[  2 112] ; [  6 116],[  3.86440678 110.13559322] ; [  4.13559322 117.86440678],0
d4,1,0.188571,1.728748,[101  11] ; [103  19],[97.64102564 14.35897436] ; [106.35897436  15.64102564],0
b5,1,0.213695,1.546218,[60 54] ; [74 48],[64.72881356 49.27118644] ; [69.27118644 52.72881356],0
n6,1,0.244241,1.355948,[107   5] ; [112  10],[104.82051282   7.17948718] ; [114.17948718   7.82051282],0
a1,1,0.273951,1.196856,[ 12 102] ; [  8 114],[  9.66101695 104.33898305] ; [ 10.33898305 111.66101695],0
u3,1,0.279683,1.168631,[17  5] ; [17 10],[15.26530612  6.73469388] ; [18.73469388  8.26530612],0
a7,1,0.291469,1.112823,[83 31] ; [96 26],[86.46610169 27.53389831] ; [92.53389831 29.46610169],0
b4,1,0.295568,1.094083,[73 41] ; [70 52],[69.07627119 44.92372881] ; [73.92372881 48.07627119],0
b1,1,0.324093,0.972357,[46 68] ; [57 65],[49.75423729 64.24576271] ; [53.24576271 68.75423729],0
r1,1,0.333368,0.935771,[96 18] ; [108  14],[98.54237288 15.45762712] ; [105.45762712  16.54237288],0
n3,1,0.335284,0.928382,[11  7] ; [18  6],[12.42857143  5.57142857] ; [16.57142857  7.42857143],0
n1,1,0.349889,0.873859,[ 9 10] ; [ 8 16],[ 7.51162791 11.48837209] ; [ 9.48837209 14.51162791],0
d1,1,0.372173,0.796395,[88 26] ; [88 34],[85.01694915 28.98305085] ; [90.98305085 31.01694915],0
v3,1,0.379218,0.773235,[52 60] ; [48 70],[48.69565217 63.30434783] ; [51.30434783 66.69565217],0
d2,1,0.384795,0.755328,[66 47] ; [78 44],[69.24255319 43.75744681] ; [74.75744681 47.24255319],0
n5,1,0.401523,0.703759,[96 18] ; [96 24],[93.53846154 20.46153846] ; [98.46153846 21.53846154],0
p4,1,0.402255,0.701574,[98 15] ; [101  21],[95.6893617 17.3106383] ; [103.3106383  18.6893617],0
a3,1,0.410339,0.677819,[92 21] ; [94 28],[89.43829787 23.56170213] ; [96.56170213 25.43829787],0
b2,1,0.424175,0.63872,[38 35] ; [36 43],[35.53947368 37.46052632] ; [38.46052632 40.53947368],0
b3,1,0.424175,0.63872,[38 35] ; [36 43],[35.53947368 37.46052632] ; [38.46052632 40.53947368],0
n4,1,0.429411,0.624417,[98 16] ; [109  13],[99.99152542 14.00847458] ; [107.00847458  14.99152542],0
n2,1,0.437013,0.604113,[14  5] ; [15  9],[12.81395349  6.18604651] ; [16.18604651  7.81395349],0
a8,1,0.446864,0.578593,[11 94] ; [15 93],[12.81690141 92.18309859] ; [13.18309859 94.81690141],0
u2,1,0.485263,0.487013,[12 10] ; [18 10],[13.2  8.8] ; [16.8 11.2],0
v2,1,0.526604,0.400939,[67 46] ; [76 44],[69.35193133 43.64806867] ; [73.64806867 46.35193133],0
u1,1,0.541299,0.373138,[33 81] ; [31 91],[30.91525424 83.08474576] ; [33.08474576 88.91525424],0
d5,1,0.616143,0.251326,[98 14] ; [104  18],[96.68376068 15.31623932] ; [105.31623932  16.68376068],0
v4,1,0.65717,0.196979,[109   5] ; [118   4],[109.65254237   4.34745763] ; [117.34745763   4.65254237],0
r2,1,0.744273,0.106406,[111   3] ; [115   4],[110.5751073   3.4248927] ; [115.4248927   3.5751073],0
r3,1,0.813183,0.055848,[110   4] ; [117   5],[109.65254237   4.34745763] ; [117.34745763   4.65254237],0
p11,1,0.813907,0.055408,[94 20] ; [102  20],[94.6779661 19.3220339] ; [101.3220339  20.6779661],0
a2,1,0.85932,0.031414,[38 76] ; [42 80],[38.6440678 75.3559322] ; [41.3559322 80.6440678],0
s1,1,0.93393,0.006873,[  5 109] ; [  5 115],[  4.87179487 109.12820513] ; [  5.12820513 114.87179487],0
a4,1,0.988299,0.000215,[67 47] ; [71 50],[66.94468085 47.05531915] ; [71.05531915 49.94468085],0
