Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,4.5e-05,16.659839,[39 10] ; [1 8],[33.79310345 15.20689655] ; [6.20689655 2.79310345],1
v1,1,0.004603,8.029196,[41 11] ; [4 7],[37.14285714 14.85714286] ; [7.85714286 3.14285714],0
a3,1,0.007441,7.163286,[44  9] ; [5 6],[40.578125 12.421875] ; [8.421875 2.578125],0
r4,1,0.008222,6.984423,[51  2] ; [8 3],[48.859375  4.140625] ; [10.140625  0.859375],0
p4,1,0.009016,6.819556,[50  2] ; [8 3],[47.87301587  4.12698413] ; [10.12698413  0.87301587],0
r3,1,0.019977,5.413866,[52  1] ; [9 2],[50.515625  2.484375] ; [10.484375  0.515625],0
n6,1,0.021421,5.29222,[51  1] ; [9 2],[49.52380952  2.47619048] ; [10.47619048  0.52380952],0
v3,1,0.037723,4.317483,[32 20] ; [3 8],[28.88888889 23.11111111] ; [6.11111111 4.88888889],0
d1,1,0.047374,3.932071,[40 13] ; [5 6],[37.265625 15.734375] ; [7.734375 3.265625],0
p2,1,0.056454,3.638599,[49  4] ; [8 3],[47.203125  5.796875] ; [9.796875 1.203125],0
u2,1,0.057224,3.616071,[6 3] ; [1 5],[4.2 4.8] ; [2.8 3.2],0
p8,1,0.063956,3.431709,[46  7] ; [7 4],[43.890625  9.109375] ; [9.109375 1.890625],0
n5,1,0.072414,3.227444,[51  2] ; [9 2],[49.6875  3.3125] ; [10.3125  0.6875],0
p12,1,0.081445,3.035833,[19 34] ; [ 1 10],[16.5625 36.4375] ; [3.4375 7.5625],0
p11,1,0.100033,2.705018,[45  8] ; [7 4],[43.0625  9.9375] ; [8.9375 2.0625],0
p6,1,0.147155,2.101497,[38 14] ; [5 5],[36.06451613 15.93548387] ; [6.93548387 3.06451613],0
n1,1,0.152338,2.048677,[7 2] ; [3 4],[5.625 3.375] ; [4.375 2.625],0
s7,1,0.17546,1.835664,[46  6] ; [8 3],[44.57142857  7.42857143] ; [9.42857143 1.57142857],0
d4,1,0.17546,1.835664,[46  6] ; [8 3],[44.57142857  7.42857143] ; [9.42857143 1.57142857],0
r2,1,0.179528,1.801531,[52  1] ; [9 1],[51.31746032  1.68253968] ; [9.68253968 0.31746032],0
a4,1,0.186579,1.744427,[26 27] ; [3 8],[24.015625 28.984375] ; [4.984375 6.015625],0
v4,1,0.211421,1.561667,[52  1] ; [10  1],[51.34375  1.65625] ; [10.65625  0.34375],0
v2,1,0.241685,1.370741,[29 23] ; [4 7],[27.23809524 24.76190476] ; [5.76190476 5.23809524],0
d5,1,0.254771,1.296949,[45  7] ; [8 3],[43.74603175  8.25396825] ; [9.25396825 1.74603175],0
a5,1,0.264037,1.247466,[38 15] ; [6 5],[36.4375 16.5625] ; [7.5625 3.4375],0
a7,1,0.264037,1.247466,[38 15] ; [6 5],[36.4375 16.5625] ; [7.5625 3.4375],0
s8,1,0.281913,1.157845,[41 11] ; [7 4],[39.61904762 12.38095238] ; [8.38095238 2.61904762],0
b1,1,0.321762,0.981771,[23 30] ; [3 8],[21.53125 31.46875] ; [4.46875 6.53125],0
b3,1,0.357097,0.848077,[18 21] ; [3 7],[16.71428571 22.28571429] ; [4.28571429 5.71428571],0
b2,1,0.357097,0.848077,[18 21] ; [3 7],[16.71428571 22.28571429] ; [4.28571429 5.71428571],0
a2,1,0.367095,0.813476,[11 42] ; [ 1 10],[ 9.9375 43.0625] ; [2.0625 8.9375],0
p7,1,0.368904,0.807353,[42  9] ; [7 3],[40.96721311 10.03278689] ; [8.03278689 1.96721311],0
n2,1,0.37472,0.787953,[8 1] ; [5 2],[7.3125 1.6875] ; [5.6875 1.3125],0
s1,1,0.397586,0.715614,[ 5 48] ; [2 9],[ 5.796875 47.203125] ; [1.203125 9.796875],0
s6,1,0.406237,0.689787,[50  2] ; [9 1],[49.48387097  2.51612903] ; [9.51612903 0.48387097],0
d3,1,0.440467,0.595065,[39 13] ; [7 4],[37.96825397 14.03174603] ; [8.03174603 2.96825397],0
p3,1,0.444471,0.584713,[43  9] ; [8 3],[42.0952381  9.9047619] ; [8.9047619 2.0952381],0
p10,1,0.449605,0.571647,[47  6] ; [8 2],[46.26984127  6.73015873] ; [8.73015873 1.26984127],0
s4,1,0.511909,0.430163,[ 9 44] ; [ 1 10],[ 8.28125 44.71875] ; [1.71875 9.28125],0
n3,1,0.515305,0.42328,[5 4] ; [5 2],[5.625 3.375] ; [4.375 2.625],0
u3,1,0.518605,0.416667,[6 3] ; [3 3],[5.4 3.6] ; [3.6 2.4],0
r1,1,0.531218,0.392061,[47  6] ; [9 2],[46.375  6.625] ; [9.625 1.375],0
a6,1,0.552731,0.352448,[28 24] ; [7 4],[28.88888889 23.11111111] ; [6.11111111 4.88888889],0
b4,1,0.575338,0.313833,[29 24] ; [5 6],[28.15625 24.84375] ; [5.84375 5.15625],0
p1,1,0.66719,0.184907,[18 35] ; [3 8],[17.390625 35.609375] ; [3.609375 7.390625],0
n4,1,0.66884,0.182962,[50  3] ; [10  1],[49.6875  3.3125] ; [10.3125  0.6875],0
b5,1,0.75183,0.099999,[22 31] ; [4 7],[21.53125 31.46875] ; [4.46875 6.53125],0
d2,1,0.84805,0.036713,[30 22] ; [6 5],[29.71428571 22.28571429] ; [6.28571429 4.71428571],0
p9,1,0.862168,0.030142,[49  4] ; [10  1],[48.859375  4.140625] ; [10.140625  0.859375],0
a8,1,0.881388,0.022263,[ 9 41] ; [2 8],[ 9.16666667 40.83333333] ; [1.83333333 8.16666667],0
u1,1,0.957688,0.002815,[10 43] ; [2 9],[ 9.9375 43.0625] ; [2.0625 8.9375],0
