Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.383878,[ 3 26] ; [18  4],[11.94117647 17.05882353] ; [ 9.05882353 12.94117647],1
p2,1,0.000393,12.563918,[ 4 25] ; [13  8],[ 9.86 19.14] ; [ 7.14 13.86],1
p11,1,0.001659,9.893306,[ 7 22] ; [15  7],[12.50980392 16.49019608] ; [ 9.49019608 12.50980392],0
r3,1,0.006002,7.549634,[ 8 21] ; [14  7],[12.76 16.24] ; [ 9.24 11.76],0
p4,1,0.028522,4.796238,[ 5 24] ; [10 12],[ 8.52941176 20.47058824] ; [ 6.47058824 15.52941176],0
n5,1,0.045585,3.996865,[16 13] ; [18  4],[19.33333333  9.66666667] ; [14.66666667  7.33333333],0
p3,1,0.060683,3.51863,[ 5 24] ; [ 9 13],[ 7.96078431 21.03921569] ; [ 6.03921569 15.96078431],0
a5,1,0.078878,3.087864,[14 15] ; [16  6],[17.05882353 11.94117647] ; [12.94117647  9.05882353],0
n6,1,0.080118,3.0625,[ 9 19] ; [12  9],[12. 16.] ; [ 9. 12.],0
p6,1,0.09896,2.722222,[ 2 26] ; [ 5 16],[ 4. 24.] ; [ 3. 18.],0
v3,1,0.116287,2.466637,[ 3 26] ; [ 6 16],[ 5.11764706 23.88235294] ; [ 3.88235294 18.11764706],0
v1,1,0.116526,2.463401,[ 6 23] ; [ 9 13],[ 8.52941176 20.47058824] ; [ 6.47058824 15.52941176],0
d2,1,0.124003,2.366019,[15 13] ; [ 7 15],[12.32 15.68] ; [ 9.68 12.32],0
b4,1,0.128124,2.315087,[15 14] ; [16  6],[17.62745098 11.37254902] ; [13.37254902  8.62745098],0
u2,1,0.147299,2.1,[ 2 12] ; [3 4],[ 3.33333333 10.66666667] ; [1.66666667 5.33333333],0
d1,1,0.161678,1.958464,[12 17] ; [ 5 17],[ 9.66666667 19.33333333] ; [ 7.33333333 14.66666667],0
n2,1,0.163178,1.944528,[ 5 14] ; [2 1],[ 6.04545455 12.95454545] ; [0.95454545 2.04545455],0
