Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,33.00435,[37  9] ; [ 7 32],[23.81176471 22.18823529] ; [20.18823529 18.81176471],1
d3,1,1.4e-05,18.890442,[42  4] ; [19 20],[33.01176471 12.98823529] ; [27.98823529 11.01176471],1
u1,1,0.000215,13.692865,[16 30] ; [ 1 38],[ 9.2 36.8] ; [ 7.8 31.2],1
a2,1,0.000414,12.468234,[15 31] ; [ 1 38],[ 8.65882353 37.34117647] ; [ 7.34117647 31.65882353],1
a4,1,0.000564,11.891019,[29 17] ; [10 29],[21.10588235 24.89411765] ; [17.89411765 21.10588235],1
a5,1,0.000982,10.860824,[37  9] ; [18 21],[29.76470588 16.23529412] ; [25.23529412 13.76470588],1
r2,1,0.011583,6.373561,[43  2] ; [30  9],[39.10714286  5.89285714] ; [33.89285714  5.10714286],0
a3,1,0.015731,5.832701,[32 14] ; [17 22],[26.51764706 19.48235294] ; [22.48235294 16.51764706],0
n6,1,0.018661,5.532991,[37  8] ; [23 16],[32.14285714 12.85714286] ; [27.85714286 11.14285714],0
p7,1,0.032528,4.570468,[20 26] ; [26 13],[24.89411765 21.10588235] ; [21.10588235 17.89411765],0
n1,1,0.038434,4.285714,[ 8 12] ; [8 2],[10.66666667  9.33333333] ; [5.33333333 4.66666667],0
b3,1,0.053131,3.739781,[15 19] ; [ 5 20],[11.52542373 22.47457627] ; [ 8.47457627 16.52542373],0
b2,1,0.053131,3.739781,[15 19] ; [ 5 20],[11.52542373 22.47457627] ; [ 8.47457627 16.52542373],0
s8,1,0.072856,3.217474,[20 25] ; [10 29],[16.07142857 28.92857143] ; [13.92857143 25.07142857],0
a7,1,0.089879,2.876536,[34 12] ; [22 17],[30.30588235 15.69411765] ; [25.69411765 13.30588235],0
r1,1,0.091286,2.851553,[35 11] ; [23 16],[31.38823529 14.61176471] ; [26.61176471 12.38823529],0
p6,1,0.123987,2.366216,[20 25] ; [11 28],[16.60714286 28.39285714] ; [14.39285714 24.60714286],0
n5,1,0.125016,2.353322,[30 16] ; [19 20],[26.51764706 19.48235294] ; [22.48235294 16.51764706],0
s2,1,0.132988,2.257273,[24 21] ; [14 24],[20.60240964 24.39759036] ; [17.39759036 20.60240964],0
s7,1,0.149448,2.077876,[22 22] ; [13 25],[18.7804878 25.2195122] ; [16.2195122 21.7804878],0
v2,1,0.150928,2.062843,[25 19] ; [16 23],[21.73493976 22.26506024] ; [19.26506024 19.73493976],0
s6,1,0.160804,1.966648,[32 13] ; [22 17],[28.92857143 16.07142857] ; [25.07142857 13.92857143],0
v3,1,0.186942,1.741552,[11 33] ; [15 24],[13.78313253 30.21686747] ; [12.21686747 26.78313253],0
n2,1,0.196787,1.666063,[13  6] ; [9 1],[14.4137931  4.5862069] ; [7.5862069 2.4137931],0
a8,1,0.199823,1.643669,[ 3 37] ; [ 6 29],[ 4.8 35.2] ; [ 4.2 30.8],0
p1,1,0.212998,1.550931,[ 6 40] ; [ 2 37],[ 4.32941176 41.67058824] ; [ 3.67058824 35.32941176],0
p9,1,0.228168,1.452246,[20 26] ; [12 27],[17.31764706 28.68235294] ; [14.68235294 24.31764706],0
n3,1,0.273322,1.2,[12  8] ; [8 2],[13.33333333  6.66666667] ; [6.66666667 3.33333333],0
b5,1,0.289749,1.120786,[28 18] ; [28 11],[30.30588235 15.69411765] ; [25.69411765 13.30588235],0
p2,1,0.298002,1.083112,[32 14] ; [31  8],[34.09411765 11.90588235] ; [28.90588235 10.09411765],0
p3,1,0.304842,1.052892,[22 24] ; [23 16],[24.35294118 21.64705882] ; [20.64705882 18.35294118],0
r3,1,0.321671,0.982138,[43  3] ; [34  5],[41.67058824  4.32941176] ; [35.32941176  3.67058824],0
v4,1,0.340194,0.909699,[42  4] ; [33  6],[40.58823529  5.41176471] ; [34.41176471  4.58823529],0
a6,1,0.374329,0.789242,[28 18] ; [20 19],[25.97647059 20.02352941] ; [22.02352941 16.97647059],0
a1,1,0.390569,0.737171,[ 3 43] ; [ 1 38],[ 2.16470588 43.83529412] ; [ 1.83529412 37.16470588],0
u2,1,0.396377,0.719289,[6 7] ; [ 7 15],[4.82857143 8.17142857] ; [ 8.17142857 13.82857143],0
s4,1,0.408687,0.682616,[ 7 37] ; [ 9 30],[ 8.48192771 35.51807229] ; [ 7.51807229 31.48192771],0
n4,1,0.42178,0.645349,[31 15] ; [23 16],[29.22352941 16.77647059] ; [24.77647059 14.22352941],0
b1,1,0.429981,0.622876,[22 24] ; [22 17],[23.81176471 22.18823529] ; [20.18823529 18.81176471],0
p11,1,0.429981,0.622876,[24 22] ; [17 22],[22.18823529 23.81176471] ; [18.81176471 20.18823529],0
b4,1,0.477142,0.505388,[26 20] ; [25 14],[27.6 18.4] ; [23.4 15.6],0
s5,1,0.556854,0.345181,[12 32] ; [ 8 29],[10.86419753 33.13580247] ; [ 9.13580247 27.86419753],0
u3,1,0.563341,0.333952,[9 5] ; [12 10],[8.16666667 5.83333333] ; [12.83333333  9.16666667],0
p5,1,0.643869,0.213718,[ 5 41] ; [ 3 35],[ 4.38095238 41.61904762] ; [ 3.61904762 34.38095238],0
r4,1,0.692931,0.15593,[37  9] ; [30  9],[36.25882353  9.74117647] ; [30.74117647  8.25882353],0
v1,1,0.701286,0.147138,[17 29] ; [16 23],[17.85882353 28.14117647] ; [15.14117647 23.85882353],0
s3,1,0.744485,0.106224,[25 21] ; [22 16],[25.73809524 20.26190476] ; [21.26190476 16.73809524],0
s1,1,0.866837,0.028116,[ 4 42] ; [ 3 36],[ 3.78823529 42.21176471] ; [ 3.21176471 35.78823529],0
p8,1,0.875259,0.024644,[21 25] ; [18 20],[21.35714286 24.64285714] ; [17.64285714 20.35714286],0
