Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.006307,7.460321,[17  9] ; [58 99],[10.6557377 15.3442623] ; [64.3442623 92.6557377],0
s6,1,0.013758,6.068924,[20  6] ; [80 77],[14.20765027 11.79234973] ; [85.79234973 71.20765027],0
u2,1,0.047898,3.913557,[ 3 10] ; [33 29],[6.24 6.76] ; [29.76 32.24],0
b2,1,0.052896,3.747194,[ 2 14] ; [35 59],[ 5.38181818 10.61818182] ; [31.61818182 62.38181818],0
b3,1,0.052896,3.747194,[ 2 14] ; [35 59],[ 5.38181818 10.61818182] ; [31.61818182 62.38181818],0
p4,1,0.059102,3.562415,[24  3] ; [114  45],[20.03225806  6.96774194] ; [117.96774194  41.03225806],0
b4,1,0.111535,2.532333,[20  7] ; [92 67],[16.25806452 10.74193548] ; [95.74193548 63.25806452],0
n5,1,0.16785,1.902045,[22  5] ; [108  50],[18.97297297  8.02702703] ; [111.02702703  46.97297297],0
p11,1,0.170421,1.879238,[19  8] ; [130  29],[21.62903226  5.37096774] ; [127.37096774  31.62903226],0
s2,1,0.193958,1.687294,[11 15] ; [ 47 112],[ 8.15135135 17.84864865] ; [ 49.84864865 109.15135135],0
a8,1,0.218105,1.516793,[ 1 25] ; [ 17 125],[ 2.78571429 23.21428571] ; [ 15.21428571 126.78571429],0
a5,1,0.225653,1.468055,[17 10] ; [118  41],[19.59677419  7.40322581] ; [115.40322581  43.59677419],0
s8,1,0.225653,1.468055,[10 17] ; [ 41 118],[ 7.40322581 19.59677419] ; [ 43.59677419 115.40322581],0
u1,1,0.25991,1.269235,[ 6 21] ; [ 22 137],[ 4.06451613 22.93548387] ; [ 23.93548387 135.06451613],0
p6,1,0.314554,1.011458,[12 15] ; [ 54 103],[ 9.68478261 17.31521739] ; [ 56.31521739 100.68478261],0
p5,1,0.32878,0.953695,[ 4 23] ; [ 14 145],[ 2.61290323 24.38709677] ; [ 15.38709677 143.61290323],0
p9,1,0.34992,0.873748,[20  7] ; [130  29],[21.77419355  5.22580645] ; [128.22580645  30.77419355],0
v3,1,0.354098,0.858717,[ 7 20] ; [ 54 100],[ 9.09944751 17.90055249] ; [ 51.90055249 102.09944751],0
a3,1,0.404727,0.694237,[14 13] ; [96 63],[15.96774194 11.03225806] ; [94.03225806 64.96774194],0
d2,1,0.429597,0.623912,[14 13] ; [69 89],[12.11351351 14.88648649] ; [70.88648649 87.11351351],0
v4,1,0.468936,0.524482,[26  1] ; [147  12],[25.11290323  1.88709677] ; [147.88709677  11.11290323],0
s5,1,0.515798,0.422287,[ 8 17] ; [ 40 115],[ 6.66666667 18.33333333] ; [ 41.33333333 113.66666667],0
p1,1,0.53772,0.379782,[ 2 25] ; [ 18 140],[ 2.91891892 24.08108108] ; [ 17.08108108 140.91891892],0
r4,1,0.543918,0.368326,[25  2] ; [141  18],[24.09677419  2.90322581] ; [141.90322581  17.09677419],0
s1,1,0.547351,0.362084,[ 1 26] ; [  3 156],[ 0.58064516 26.41935484] ; [  3.41935484 155.58064516],0
a4,1,0.559776,0.340091,[13 14] ; [67 92],[11.61290323 15.38709677] ; [68.38709677 90.61290323],0
p12,1,0.593953,0.284214,[ 1 26] ; [ 10 148],[ 1.60540541 25.39459459] ; [  9.39459459 148.60540541],0
n2,1,0.679708,0.170455,[4 2] ; [18  6],[4.4 1.6] ; [17.6  6.4],0
n1,1,0.679708,0.170455,[2 4] ; [ 6 18],[1.6 4.4] ; [ 6.4 17.6],0
b1,1,0.690286,0.158775,[13 14] ; [70 89],[12.0483871 14.9516129] ; [70.9516129 88.0483871],0
d4,1,0.708198,0.140083,[20  7] ; [123  36],[20.75806452  6.24193548] ; [122.24193548  36.75806452],0
p7,1,0.720678,0.127844,[20  7] ; [111  46],[19.22282609  7.77717391] ; [111.77717391  45.22282609],0
r1,1,0.733999,0.115471,[20  7] ; [121  36],[20.69021739  6.30978261] ; [120.30978261  36.69021739],0
a6,1,0.743138,0.107388,[18  9] ; [111  48],[18.72580645  8.27419355] ; [110.27419355  48.72580645],0
b5,1,0.750301,0.101278,[16 11] ; [89 70],[15.24193548 11.75806452] ; [89.75806452 69.24193548],0
p2,1,0.790835,0.070345,[22  5] ; [132  26],[22.47567568  4.52432432] ; [131.52432432  26.47567568],0
a2,1,0.80274,0.062401,[ 6 21] ; [ 32 127],[ 5.51612903 21.48387097] ; [ 32.48387097 126.51612903],0
u3,1,0.817107,0.053484,[8 5] ; [36 26],[7.62666667 5.37333333] ; [36.37333333 25.62666667],0
n4,1,0.820158,0.051684,[20  7] ; [121  38],[20.46774194  6.53225806] ; [120.53225806  38.46774194],0
r2,1,0.84009,0.040715,[25  2] ; [147  10],[25.23913043  1.76086957] ; [146.76086957  10.23913043],0
d5,1,0.84662,0.037416,[22  5] ; [127  32],[21.62903226  5.37096774] ; [127.37096774  31.62903226],0
d1,1,0.887452,0.020031,[15 12] ; [86 73],[14.66129032 12.33870968] ; [86.33870968 72.66129032],0
