Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,32.404005,[48 14] ; [27 62],[30.79470199 31.20529801] ; [44.20529801 44.79470199],1
p7,1,2.7e-05,17.616372,[43 19] ; [30 57],[30.37583893 31.62416107] ; [42.62416107 44.37583893],1
v1,1,0.000165,14.189371,[37 24] ; [25 60],[25.90410959 35.09589041] ; [36.09589041 48.90410959],1
p8,1,0.000673,11.56156,[35 27] ; [25 62],[24.96644295 37.03355705] ; [35.03355705 51.96644295],1
r3,1,0.000869,11.08703,[57  5] ; [61 27],[48.77333333 13.22666667] ; [69.22666667 18.77333333],1
n6,1,0.001793,9.750661,[56  5] ; [63 26],[48.39333333 12.60666667] ; [70.60666667 18.39333333],0
p6,1,0.002937,8.846318,[28 34] ; [19 67],[19.68918919 42.31081081] ; [27.31081081 58.68918919],0
s7,1,0.003197,8.691297,[30 28] ; [23 61],[21.64788732 36.35211268] ; [31.35211268 52.64788732],0
s8,1,0.003548,8.501984,[27 35] ; [19 70],[18.88741722 43.11258278] ; [27.11258278 61.88741722],0
p10,1,0.004734,7.978497,[53  9] ; [57 31],[45.46666667 16.53333333] ; [64.53333333 23.46666667],0
p2,1,0.005962,7.561793,[51 11] ; [54 34],[43.4 18.6] ; [61.6 26.4],0
p11,1,0.007479,7.154085,[52 10] ; [57 32],[44.75496689 17.24503311] ; [64.24503311 24.75496689],0
d5,1,0.008127,7.005269,[49 13] ; [52 37],[41.47019868 20.52980132] ; [59.52980132 29.47019868],0
p9,1,0.009857,6.660539,[56  6] ; [63 23],[49.85135135 12.14864865] ; [69.14864865 16.85135135],0
r4,1,0.010206,6.59854,[43 19] ; [43 46],[35.31125828 26.68874172] ; [50.68874172 38.31125828],0
s6,1,0.013137,6.150533,[38 22] ; [37 50],[30.6122449 29.3877551] ; [44.3877551 42.6122449],0
v2,1,0.013955,6.043797,[32 29] ; [27 57],[24.82068966 36.17931034] ; [34.17931034 49.82068966],0
s3,1,0.023234,5.150958,[36 26] ; [35 54],[29.15231788 32.84768212] ; [41.84768212 47.15231788],0
a7,1,0.025324,5.001586,[40 22] ; [41 48],[33.25827815 28.74172185] ; [47.74172185 41.25827815],0
p5,1,0.034239,4.482744,[11 50] ; [ 6 82],[ 6.95973154 54.04026846] ; [10.04026846 77.95973154],0
d4,1,0.045831,3.987786,[46 16] ; [52 37],[40.2384106 21.7615894] ; [57.7615894 31.2384106],0
s2,1,0.05024,3.833437,[30 32] ; [29 60],[24.22516556 37.77483444] ; [34.77483444 54.22516556],0
v3,1,0.052257,3.767532,[23 38] ; [20 67],[17.72297297 43.27702703] ; [25.27702703 61.72297297],0
d3,1,0.109337,2.563778,[35 27] ; [38 50],[30.17333333 31.82666667] ; [42.82666667 45.17333333],0
p1,1,0.116129,2.468765,[ 9 53] ; [ 6 83],[ 6.1589404 55.8410596] ; [ 8.8410596 80.1589404],0
d1,1,0.140126,2.176574,[29 33] ; [31 58],[24.63576159 37.36423841] ; [35.36423841 53.63576159],0
r2,1,0.157034,2.002558,[52 10] ; [63 22],[48.50340136 13.49659864] ; [66.49659864 18.50340136],0
a5,1,0.194468,1.68344,[40 22] ; [48 41],[36.13245033 25.86754967] ; [51.86754967 37.13245033],0
v4,1,0.249306,1.32719,[52 10] ; [67 21],[49.18666667 12.81333333] ; [69.81333333 18.18666667],0
d2,1,0.252858,1.307446,[20 41] ; [37 51],[23.33557047 37.66442953] ; [33.66442953 54.33557047],0
n4,1,0.263807,1.248667,[52 10] ; [68 21],[49.27152318 12.72847682] ; [70.72847682 18.27152318],0
s4,1,0.336564,0.923474,[10 52] ; [20 69],[12.31788079 49.68211921] ; [17.68211921 71.31788079],0
s5,1,0.361562,0.832461,[14 42] ; [16 70],[11.83098592 44.16901408] ; [18.16901408 67.83098592],0
p12,1,0.384322,0.756831,[ 4 58] ; [ 3 85],[ 2.89333333 59.10666667] ; [ 4.10666667 83.89333333],0
a3,1,0.408696,0.682592,[39 23] ; [50 39],[36.54304636 25.45695364] ; [52.45695364 36.54304636],0
a1,1,0.570675,0.321555,[ 4 58] ; [ 8 81],[ 4.92715232 57.07284768] ; [ 7.07284768 81.92715232],0
u3,1,0.587353,0.294497,[ 8 15] ; [11 28],[ 7.0483871 15.9516129] ; [11.9516129 27.0483871],0
a6,1,0.624187,0.240026,[38 24] ; [51 38],[36.54304636 25.45695364] ; [52.45695364 36.54304636],0
b5,1,0.624187,0.240026,[38 24] ; [51 38],[36.54304636 25.45695364] ; [52.45695364 36.54304636],0
b4,1,0.747835,0.103359,[36 26] ; [54 35],[36.95364238 25.04635762] ; [53.04635762 35.95364238],0
b3,1,0.757328,0.095476,[14 27] ; [19 32],[14.70652174 26.29347826] ; [18.29347826 32.70652174],0
b2,1,0.757328,0.095476,[14 27] ; [19 32],[14.70652174 26.29347826] ; [18.29347826 32.70652174],0
a8,1,0.810609,0.057428,[ 7 52] ; [ 9 76],[ 6.55555556 52.44444444] ; [ 9.44444444 75.55555556],0
n2,1,0.820171,0.051677,[9 4] ; [29 11],[9.32075472 3.67924528] ; [28.67924528 11.32075472],0
u1,1,0.833428,0.044229,[ 3 59] ; [ 5 84],[ 3.28476821 58.71523179] ; [ 4.71523179 84.28476821],0
u2,1,0.850953,0.035308,[ 9 13] ; [15 24],[ 8.6557377 13.3442623] ; [15.3442623 23.6557377],0
b1,1,0.855105,0.033346,[26 36] ; [36 53],[25.45695364 36.54304636] ; [36.54304636 52.45695364],0
a4,1,0.863532,0.029543,[21 41] ; [31 57],[21.49333333 40.50666667] ; [30.50666667 57.49333333],0
n3,1,0.907537,0.01349,[9 4] ; [27 13],[8.83018868 4.16981132] ; [27.16981132 12.83018868],0
n1,1,0.929377,0.007855,[6 7] ; [17 21],[5.8627451 7.1372549] ; [17.1372549 20.8627451],0
s1,1,0.950897,0.003792,[ 2 60] ; [ 3 85],[ 2.06666667 59.93333333] ; [ 2.93333333 85.06666667],0
a2,1,0.991704,0.000108,[ 7 55] ; [10 79],[ 6.98013245 55.01986755] ; [10.01986755 78.98013245],0
