Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,266.092046,[276  32] ; [ 76 233],[175.71474878 132.28525122] ; [176.28525122 132.71474878],1
s6,1,0.0,113.344181,[268  38] ; [144 161],[206.33715221  99.66284779] ; [205.66284779  99.33715221],1
s7,1,0.0,109.286684,[216  89] ; [ 83 212],[151.99166667 153.00833333] ; [147.00833333 147.99166667],1
s8,1,0.0,83.765632,[196 114] ; [ 83 228],[139.27536232 170.72463768] ; [139.72463768 171.27536232],1
s5,1,0.0,61.3487,[148 151] ; [ 59 247],[102.30247934 196.69752066] ; [104.69752066 201.30247934],1
s4,1,3e-06,21.878294,[ 68 237] ; [ 27 284],[ 47.03733766 257.96266234] ; [ 47.96266234 263.03733766],1
d1,1,1e-05,19.469001,[211 100] ; [158 155],[183.90865385 127.09134615] ; [185.09134615 127.90865385],1
d4,1,1.3e-05,18.945262,[278  32] ; [239  73],[257.66881029  52.33118971] ; [259.33118971  52.66881029],1
n5,1,0.000133,14.602359,[259  50] ; [220  90],[239.11308562  69.88691438] ; [239.88691438  70.11308562],1
p12,1,0.000722,11.432927,[ 39 272] ; [ 15 293],[ 27.13085622 283.86914378] ; [ 26.86914378 281.13085622],1
a2,1,0.000732,11.406294,[ 89 222] ; [ 54 259],[ 71.27083333 239.72916667] ; [ 71.72916667 241.27083333],1
p6,1,0.001097,10.65551,[142 166] ; [102 205],[122.19837398 185.80162602] ; [121.80162602 185.19837398],0
a3,1,0.002066,9.489801,[243  67] ; [211 102],[225.90690209  84.09309791] ; [228.09309791  84.90690209],0
u1,1,0.002704,8.997127,[ 68 243] ; [ 40 273],[ 53.82692308 257.17307692] ; [ 54.17307692 258.82692308],0
p4,1,0.003079,8.760191,[218  92] ; [184 128],[200.35369775 109.64630225] ; [201.64630225 110.35369775],0
d2,1,0.00639,7.43682,[162 148] ; [129 183],[145.03215434 164.96784566] ; [145.96784566 166.03215434],0
p10,1,0.011661,6.361657,[284  27] ; [261  47],[273.82067851  37.17932149] ; [271.17932149  36.82067851],0
p3,1,0.014038,6.033328,[180 130] ; [151 162],[164.70304976 145.29695024] ; [166.29695024 146.70304976],0
v3,1,0.01628,5.772392,[135 166] ; [108 198],[120.49917628 180.50082372] ; [122.50082372 183.49917628],0
r2,1,0.016633,5.734716,[296  11] ; [283  25],[289.02926829  17.97073171] ; [289.97073171  18.02926829],0
n4,1,0.017613,5.634224,[260  51] ; [237  75],[248.1011236  62.8988764] ; [248.8988764  63.1011236],0
a5,1,0.017871,5.60879,[247  64] ; [223  90],[234.24679487  76.75320513] ; [235.75320513  77.24679487],0
u3,1,0.019554,5.451279,[46 22] ; [50 51],[38.62721893 29.37278107] ; [57.37278107 43.62721893],0
n6,1,0.020416,5.375987,[278  30] ; [263  50],[268.32206119  39.67793881] ; [272.67793881  40.32206119],0
