Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,40.831939,[ 21 341] ; [18 37],[ 33.85611511 328.14388489] ; [ 5.14388489 49.85611511],1
p12,1,0.0,35.665831,[ 30 332] ; [20 35],[ 43.40527578 318.59472422] ; [ 6.59472422 48.40527578],1
p4,1,0.0,26.018086,[212 150] ; [51  3],[228.86057692 133.13942308] ; [34.13942308 19.86057692],1
p6,1,1e-06,24.913358,[131 229] ; [39 15],[147.82608696 212.17391304] ; [22.17391304 31.82608696],1
p8,1,2e-06,23.147189,[183 177] ; [47  8],[199.51807229 160.48192771] ; [30.48192771 24.51807229],1
p3,1,1.9e-05,18.293247,[183 180] ; [44 10],[197.60431655 165.39568345] ; [29.39568345 24.60431655],1
s5,1,3.1e-05,17.35348,[142 207] ; [36 14],[155.69423559 193.30576441] ; [22.30576441 27.69423559],1
a1,1,0.000914,10.994505,[ 14 350] ; [ 8 47],[ 19.11217184 344.88782816] ; [ 2.88782816 52.11217184],1
s7,1,0.001281,10.370119,[220 130] ; [46  8],[230.44554455 119.55445545] ; [35.55445545 18.44554455],0
u4,1,0.001293,10.353082,[  6 358] ; [ 5 50],[  9.55608592 354.44391408] ; [ 1.44391408 53.55608592],0
b5,1,0.001615,9.94276,[221 143] ; [21 34],[210.23389021 153.76610979] ; [31.76610979 23.23389021],0
v1,1,0.003264,8.653846,[185 166] ; [40 14],[195. 156.] ; [30. 24.],0
n5,1,0.00397,8.297461,[282  80] ; [52  3],[289.94724221  72.05275779] ; [44.05275779 10.94724221],0
s8,1,0.00648,7.41181,[212 151] ; [42 12],[221.10791367 141.89208633] ; [32.89208633 21.10791367],0
v3,1,0.013866,6.055107,[140 213] ; [31 23],[148.31203931 204.68796069] ; [22.68796069 31.31203931],0
n4,1,0.015109,5.903714,[287  77] ; [51  4],[293.63245823  70.36754177] ; [44.36754177 10.63245823],0
p7,1,0.024218,5.078961,[236 115] ; [43  9],[243. 108.] ; [36. 16.],0
n6,1,0.026488,4.923903,[308  53] ; [52  2],[313.15662651  47.84337349] ; [46.84337349  7.15662651],0
s6,1,0.043301,4.08363,[299  58] ; [50  3],[303.88536585  53.11463415] ; [45.11463415  7.88536585],0
d1,1,0.073294,3.207658,[226 138] ; [41 14],[231.9522673 132.0477327] ; [35.0477327 19.9522673],0
s1,1,0.117379,2.451951,[ 11 350] ; [ 4 51],[ 13.01682692 347.98317308] ; [ 1.98317308 53.01682692],0
a6,1,0.123912,2.367163,[253 110] ; [32 22],[248.09352518 114.90647482] ; [36.90647482 17.09352518],0
d2,1,0.127385,2.324084,[182 182] ; [33 21],[187.22488038 176.77511962] ; [27.77511962 26.22488038],0
p9,1,0.147921,2.093565,[339  25] ; [54  1],[341.41288783  22.58711217] ; [51.58711217  3.41288783],0
n1,1,0.157727,1.995881,[27 40] ; [8 5],[29.3125 37.6875] ; [5.6875 7.3125],0
r1,1,0.180637,1.792372,[296  66] ; [49  6],[299.49640288  62.50359712] ; [45.50359712  9.49640288],0
b4,1,0.193402,1.691513,[219 145] ; [28 27],[214.57756563 149.42243437] ; [32.42243437 22.57756563],0
p2,1,0.195968,1.67217,[314  49] ; [51  4],[316.97368421  46.02631579] ; [48.02631579  6.97368421],0
r3,1,0.219868,1.505232,[353   9] ; [52  3],[351.58273381  10.41726619] ; [53.41726619  1.58273381],0
p11,1,0.290173,1.118819,[304  60] ; [49  6],[306.66348449  57.33651551] ; [46.33651551  8.66348449],0
u2,1,0.318194,0.996356,[55 35] ; [5 6],[53.46534653 36.53465347] ; [6.53465347 4.46534653],0
b2,1,0.352267,0.865274,[ 79 139] ; [18 23],[ 81.64478764 136.35521236] ; [15.35521236 25.64478764],0
b3,1,0.352267,0.865274,[ 79 139] ; [18 23],[ 81.64478764 136.35521236] ; [15.35521236 25.64478764],0
d4,1,0.354581,0.856994,[305  58] ; [48  6],[307.28776978  55.71223022] ; [45.71223022  8.28776978],0
s2,1,0.405377,0.69232,[294  70] ; [47  8],[296.23866348  67.76133652] ; [44.76133652 10.23866348],0
a3,1,0.414715,0.665244,[272  91] ; [44 11],[274.42105263  88.57894737] ; [41.57894737 13.42105263],0
n2,1,0.430127,0.622479,[57 11] ; [12  1],[57.92592593 10.07407407] ; [11.07407407  1.92592593],0
a2,1,0.446633,0.579182,[ 97 267] ; [12 43],[ 94.69212411 269.30787589] ; [14.30787589 40.69212411],0
s4,1,0.450519,0.569345,[ 82 279] ; [10 45],[ 79.83653846 281.16346154] ; [12.16346154 42.83653846],0
u3,1,0.471699,0.517992,[59 31] ; [6 5],[57.92079208 32.07920792] ; [7.07920792 3.92079208],0
d5,1,0.486543,0.484161,[295  68] ; [46  8],[296.84172662  66.15827338] ; [44.15827338  9.84172662],0
n3,1,0.497074,0.461178,[53 15] ; [9 4],[52.04938272 15.95061728] ; [9.95061728 3.04938272],0
a8,1,0.612806,0.25611,[ 50 292] ; [ 9 43],[ 51.21319797 290.78680203] ; [ 7.78680203 44.21319797],0
r2,1,0.677856,0.172549,[349  10] ; [54  1],[349.46135266   9.53864734] ; [53.53864734  1.46135266],0
a7,1,0.713885,0.134428,[262 101] ; [41 14],[263.13157895  99.86842105] ; [39.86842105 15.13157895],0
a4,1,0.758129,0.094826,[164 200] ; [26 29],[165.05966587 198.94033413] ; [24.94033413 30.05966587],0
b1,1,0.845361,0.038041,[144 220] ; [21 34],[143.34128878 220.65871122] ; [21.65871122 33.34128878],0
u1,1,0.853637,0.034033,[ 70 294] ; [10 45],[ 69.49880668 294.50119332] ; [10.50119332 44.49880668],0
v4,1,0.856348,0.03277,[346  15] ; [53  2],[346.24759615  14.75240385] ; [52.75240385  2.24759615],0
v2,1,0.874063,0.025122,[202 143] ; [31 23],[201.46616541 143.53383459] ; [31.53383459 22.46616541],0
d3,1,0.904006,0.014545,[260 104] ; [39 15],[260.37320574 103.62679426] ; [38.62679426 15.37320574],0
r4,1,0.969485,0.001463,[337  27] ; [51  4],[337.06921241  26.93078759] ; [50.93078759  4.06921241],0
a5,1,0.97719,0.000818,[272  92] ; [41 14],[271.91408115  92.08591885] ; [41.08591885 13.91408115],0
