Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000505,12.096981,[3 3] ; [72  5],[5.42168675 0.57831325] ; [69.57831325  7.42168675],1
p6,1,0.0061,7.520631,[1 4] ; [58 18],[3.64197531 1.35802469] ; [55.35802469 20.64197531],0
v3,1,0.026213,4.941937,[1 5] ; [46 27],[3.56962025 2.43037975] ; [43.43037975 29.56962025],0
s3,1,0.02734,4.869205,[1 5] ; [47 28],[3.55555556 2.44444444] ; [44.44444444 30.55555556],0
b3,1,0.161739,1.957895,[4 1] ; [27 30],[2.5 2.5] ; [28.5 28.5],0
b2,1,0.161739,1.957895,[4 1] ; [27 30],[2.5 2.5] ; [28.5 28.5],0
r3,1,0.168216,1.898766,[5 1] ; [72  3],[5.7037037 0.2962963] ; [71.2962963  3.7037037],0
b1,1,0.189079,1.724782,[1 5] ; [34 43],[2.53012048 3.46987952] ; [32.46987952 44.53012048],0
a8,1,0.197817,1.658415,[2 3] ; [12 59],[0.92105263 4.07894737] ; [13.07894737 57.92105263],0
s1,1,0.255318,1.293967,[1 5] ; [ 4 73],[0.36144578 5.63855422] ; [ 4.63855422 72.36144578],0
p3,1,0.263455,1.250509,[4 2] ; [65 12],[4.98795181 1.01204819] ; [64.01204819 12.98795181],0
v4,1,0.267008,1.232053,[5 1] ; [71  4],[5.62962963 0.37037037] ; [70.37037037  4.62962963],0
s8,1,0.272331,1.204969,[2 3] ; [49 27],[3.14814815 1.85185185] ; [47.85185185 28.14814815],0
p10,1,0.343811,0.896168,[4 1] ; [71  6],[4.57317073 0.42682927] ; [70.42682927  6.57317073],0
d2,1,0.347091,0.884063,[2 4] ; [41 36],[3.10843373 2.89156627] ; [39.89156627 37.10843373],0
r2,1,0.350751,0.870738,[4 1] ; [70  6],[4.56790123 0.43209877] ; [69.43209877  6.56790123],0
v1,1,0.381442,0.766049,[3 3] ; [50 24],[3.975 2.025] ; [49.025 24.975],0
v2,1,0.48228,0.493703,[3 3] ; [47 26],[3.79746835 2.20253165] ; [46.20253165 26.79746835],0
p12,1,0.492023,0.472098,[1 5] ; [23 54],[1.73493976 4.26506024] ; [22.26506024 54.73493976],0
s5,1,0.49977,0.455425,[4 1] ; [45 24],[3.31081081 1.68918919] ; [45.68918919 23.31081081],0
r4,1,0.544758,0.366793,[5 1] ; [70  7],[5.42168675 0.57831325] ; [69.57831325  7.42168675],0
s7,1,0.558549,0.342222,[3 2] ; [52 20],[3.57142857 1.42857143] ; [51.42857143 20.57142857],0
d1,1,0.594612,0.2832,[3 3] ; [47 30],[3.61445783 2.38554217] ; [46.38554217 30.61445783],0
p8,1,0.655686,0.198806,[4 1] ; [67 10],[4.32926829 0.67073171] ; [66.67073171 10.32926829],0
a5,1,0.658627,0.195195,[5 1] ; [58 19],[4.55421687 1.44578313] ; [58.44578313 18.55421687],0
n2,1,0.659118,0.194597,[2 1] ; [11  3],[2.29411765 0.70588235] ; [10.70588235  3.29411765],0
a3,1,0.756722,0.095969,[5 1] ; [60 17],[4.69879518 1.30120482] ; [60.30120482 16.69879518],0
d5,1,0.756722,0.095969,[5 1] ; [60 17],[4.69879518 1.30120482] ; [60.30120482 16.69879518],0
n1,1,0.761001,0.092517,[1 2] ; [6 8],[1.23529412 1.76470588] ; [5.76470588 8.23529412],0
b4,1,0.781475,0.076949,[3 3] ; [43 34],[3.3253012 2.6746988] ; [42.6746988 34.3253012],0
b5,1,0.829574,0.046332,[3 3] ; [35 42],[2.74698795 3.25301205] ; [35.25301205 41.74698795],0
s6,1,0.870477,0.026586,[4 1] ; [58 12],[4.13333333 0.86666667] ; [57.86666667 12.13333333],0
a6,1,0.881699,0.022146,[4 2] ; [49 28],[3.8313253 2.1686747] ; [49.1686747 27.8313253],0
a7,1,0.912329,0.012122,[4 2] ; [53 24],[4.12048193 1.87951807] ; [52.87951807 24.12048193],0
r1,1,0.91478,0.011452,[5 1] ; [62 14],[4.90243902 1.09756098] ; [62.09756098 13.90243902],0
d4,1,0.943992,0.004936,[5 1] ; [65 12],[5.06024096 0.93975904] ; [64.93975904 12.06024096],0
d3,1,0.982766,0.000467,[4 2] ; [51 26],[3.97590361 2.02409639] ; [51.02409639 25.97590361],0
