Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,48.511885,[43 67] ; [58  4],[64.59302326 45.40697674] ; [36.40697674 25.59302326],1
s8,1,0.005806,7.60948,[25 88] ; [26 36],[32.93142857 80.06857143] ; [18.06857143 43.93142857],0
s6,1,0.006739,7.341335,[49 64] ; [39 21],[57.47976879 55.52023121] ; [30.52023121 29.47976879],0
s2,1,0.009321,6.760314,[35 76] ; [32 30],[42.98843931 68.01156069] ; [24.01156069 37.98843931],0
d4,1,0.012217,6.27916,[81 31] ; [55  7],[87.54022989 24.45977011] ; [48.45977011 13.54022989],0
s4,1,0.017383,5.657249,[16 97] ; [18 44],[21.95428571 91.04571429] ; [12.04571429 49.95428571],0
s5,1,0.02276,5.186763,[21 89] ; [20 37],[27.00598802 82.99401198] ; [13.99401198 43.00598802],0
d5,1,0.023762,5.111914,[77 36] ; [52 10],[83.29714286 29.70285714] ; [45.70285714 16.29714286],0
d1,1,0.025528,4.987713,[53 60] ; [40 22],[60.05142857 52.94857143] ; [32.94857143 29.05142857],0
d3,1,0.036709,4.363848,[70 43] ; [48 14],[76.19428571 36.80571429] ; [41.80571429 20.19428571],0
p6,1,0.036789,4.360142,[23 87] ; [22 40],[28.77906977 81.22093023] ; [16.22093023 45.77906977],0
r4,1,0.043846,4.062481,[86 27] ; [55  7],[91.04571429 21.95428571] ; [49.95428571 12.04571429],0
v4,1,0.049899,3.844859,[93 19] ; [58  4],[97.1954023 14.8045977] ; [53.8045977  8.1954023],0
v2,1,0.082783,3.009405,[48 62] ; [34 25],[53.37278107 56.62721893] ; [28.62721893 30.37278107],0
a7,1,0.085339,2.960162,[74 37] ; [49 13],[78.91907514 32.08092486] ; [44.08092486 17.91907514],0
p5,1,0.094316,2.799116,[  4 109] ; [ 6 56],[  6.45714286 106.54285714] ; [ 3.54285714 58.45714286],0
p7,1,0.108562,2.575031,[45 66] ; [32 28],[49.98245614 61.01754386] ; [27.01754386 32.98245614],0
