Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3.1e-05,17.382364,[102  20] ; [21 20],[92.06134969 29.93865031] ; [30.93865031 10.06134969],1
p7,1,5.4e-05,16.307791,[78 41] ; [12 29],[66.9375 52.0625] ; [23.0625 17.9375],1
p11,1,0.000317,12.969702,[91 33] ; [18 24],[81.42168675 42.57831325] ; [27.57831325 14.42168675],1
d3,1,0.000431,12.391475,[95 29] ; [20 22],[85.90361446 38.09638554] ; [29.09638554 12.90361446],1
a7,1,0.001593,9.96806,[101  23] ; [24 18],[93.37349398 30.62650602] ; [31.62650602 10.37349398],0
a6,1,0.003105,8.744664,[90 34] ; [20 22],[82.1686747 41.8313253] ; [27.8313253 14.1686747],0
p8,1,0.004863,7.92964,[63 60] ; [11 31],[55.16363636 67.83636364] ; [18.83636364 23.16363636],0
p10,1,0.006086,7.524761,[93 29] ; [22 19],[86.07361963 35.92638037] ; [28.92638037 12.07361963],0
s1,1,0.018238,5.57316,[  2 121] ; [ 4 38],[  4.47272727 118.52727273] ; [ 1.52727273 40.47272727],0
p3,1,0.024844,5.03471,[47 77] ; [ 8 34],[41.08433735 82.91566265] ; [13.91566265 28.08433735],0
u1,1,0.041269,4.164922,[ 17 107] ; [ 1 41],[ 13.44578313 110.55421687] ; [ 4.55421687 37.44578313],0
n6,1,0.054139,3.708393,[84 38] ; [22 20],[78.85365854 43.14634146] ; [27.14634146 14.85365854],0
v4,1,0.068221,3.325324,[117   5] ; [37  5],[114.56097561   7.43902439] ; [39.43902439  2.56097561],0
a4,1,0.085178,2.963213,[38 86] ; [19 23],[42.57831325 81.42168675] ; [14.42168675 27.57831325],0
r3,1,0.114977,2.484445,[117   6] ; [37  5],[114.8   8.2] ; [39.2  2.8],0
a5,1,0.11663,2.462009,[79 45] ; [21 21],[74.69879518 49.30120482] ; [25.30120482 16.69879518],0
p4,1,0.133245,2.254287,[59 65] ; [14 27],[54.86060606 69.13939394] ; [18.13939394 22.86060606],0
d1,1,0.153216,2.039939,[66 58] ; [17 25],[62. 62.] ; [21. 21.],0
s8,1,0.189392,1.722344,[44 80] ; [10 31],[40.58181818 83.41818182] ; [13.41818182 27.58181818],0
n1,1,0.205903,1.6,[ 8 32] ; [ 7 13],[10. 30.] ; [ 5. 15.],0
b5,1,0.207537,1.588526,[72 52] ; [29 13],[75.44578313 48.55421687] ; [25.55421687 16.44578313],0
d2,1,0.213066,1.550471,[40 84] ; [18 24],[43.3253012 80.6746988] ; [14.6746988 27.3253012],0
r4,1,0.237702,1.394171,[114  10] ; [36  6],[112.04819277  11.95180723] ; [37.95180723  4.04819277],0
s6,1,0.242141,1.368085,[78 46] ; [21 19],[74.85365854 49.14634146] ; [24.14634146 15.85365854],0
n2,1,0.256843,1.285692,[29 10] ; [12  8],[27.10169492 11.89830508] ; [13.89830508  6.10169492],0
s7,1,0.305931,1.048162,[42 77] ; [10 28],[39.41401274 79.58598726] ; [12.58598726 25.41401274],0
n3,1,0.348012,0.880694,[30 10] ; [12  7],[28.47457627 11.52542373] ; [13.52542373  5.47457627],0
d4,1,0.372592,0.795001,[104  19] ; [33  9],[102.12727273  20.87272727] ; [34.87272727  7.12727273],0
p1,1,0.388514,0.743588,[  7 116] ; [ 1 41],[  5.96363636 117.03636364] ; [ 2.03636364 39.96363636],0
s3,1,0.394502,0.725021,[65 58] ; [19 23],[62.61818182 60.38181818] ; [21.38181818 20.61818182],0
v2,1,0.403203,0.698753,[67 49] ; [19 19],[64.77922078 51.22077922] ; [21.22077922 16.77922078],0
p5,1,0.407345,0.686537,[  7 117] ; [ 1 40],[  6.01212121 117.98787879] ; [ 1.98787879 39.01212121],0
n5,1,0.446907,0.578483,[44 79] ; [12 29],[42. 81.] ; [14. 27.],0
v1,1,0.487701,0.481594,[56 64] ; [17 25],[54.07407407 65.92592593] ; [18.92592593 23.07407407],0
u2,1,0.488081,0.480755,[25 16] ; [12  5],[26.15517241 14.84482759] ; [10.84482759  6.15517241],0
a3,1,0.498991,0.457082,[81 43] ; [25 17],[79.18072289 44.81927711] ; [26.81927711 15.18072289],0
b1,1,0.68086,0.16916,[40 84] ; [15 27],[41.08433735 82.91566265] ; [13.91566265 28.08433735],0
s4,1,0.699319,0.149181,[26 98] ; [10 32],[26.89156627 97.10843373] ; [ 9.10843373 32.89156627],0
