Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000128,14.677218,[21 16] ; [ 39 120],[11.32653061 25.67346939] ; [ 48.67346939 110.32653061],1
s5,1,0.000171,14.127056,[16 21] ; [ 24 132],[ 7.66839378 29.33160622] ; [ 32.33160622 123.66839378],1
p4,1,0.000506,12.092326,[23 14] ; [ 49 107],[13.80310881 23.19689119] ; [58.19689119 97.80310881],1
s6,1,0.001264,10.394133,[24 12] ; [58 98],[15.375 20.625] ; [66.625 89.375],0
p3,1,0.002374,9.235549,[19 18] ; [ 41 118],[11.32653061 25.67346939] ; [ 48.67346939 110.32653061],0
s4,1,0.003688,8.431162,[12 25] ; [ 20 137],[ 6.10309278 30.89690722] ; [ 25.89690722 131.10309278],0
a3,1,0.011298,6.41782,[21 15] ; [ 56 102],[14.28865979 21.71134021] ; [62.71134021 95.28865979],0
s3,1,0.0179,5.605946,[22 15] ; [59 96],[15.609375 21.390625] ; [65.390625 89.609375],0
b5,1,0.021808,5.261054,[16 21] ; [102  58],[22.16243655 14.83756345] ; [95.83756345 64.16243655],0
p6,1,0.024834,5.035426,[14 21] ; [ 34 122],[ 8.79581152 26.20418848] ; [ 39.20418848 116.79581152],0
p8,1,0.032449,4.574602,[18 17] ; [ 51 107],[12.51295337 22.48704663] ; [ 56.48704663 101.51295337],0
d5,1,0.049859,3.8462,[27 10] ; [88 71],[21.70918367 15.29081633] ; [93.29081633 65.70918367],0
p7,1,0.063923,3.432548,[23 12] ; [74 79],[18.05851064 16.94148936] ; [78.94148936 74.05851064],0
n4,1,0.073213,3.209474,[26 11] ; [86 73],[21.14285714 15.85714286] ; [90.85714286 68.14285714],0
b4,1,0.109219,2.565487,[27 10] ; [94 66],[22.72588832 14.27411168] ; [98.27411168 61.72588832],0
p2,1,0.109562,2.560527,[30  7] ; [107  51],[25.99487179 11.00512821] ; [111.00512821  46.99487179],0
r3,1,0.110718,2.543946,[34  2] ; [134  25],[31.01538462  4.98461538] ; [136.98461538  22.01538462],0
d4,1,0.123942,2.366783,[28  9] ; [99 60],[23.9744898 13.0255102] ; [103.0255102  55.9744898],0
b2,1,0.124978,2.353803,[ 9 13] ; [20 62],[ 6.13461538 15.86538462] ; [22.86538462 59.13461538],0
