Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,27.693468,[23 39] ; [46  8],[36.87931034 25.12068966] ; [32.12068966 21.87931034],1
p4,1,0.0,26.245003,[16 45] ; [40 14],[29.70434783 31.29565217] ; [26.29565217 27.70434783],1
p6,1,3.3e-05,17.208834,[ 8 56] ; [25 28],[18.05128205 45.94871795] ; [14.94871795 38.05128205],1
p8,1,0.000233,13.543757,[19 43] ; [35 19],[28.86206897 33.13793103] ; [25.13793103 28.86206897],1
p5,1,0.000682,11.536597,[ 1 64] ; [11 43],[ 6.55462185 58.44537815] ; [ 5.44537815 48.55462185],1
p11,1,0.01745,5.650522,[40 25] ; [44 10],[45.88235294 19.11764706] ; [38.11764706 15.88235294],0
s5,1,0.017999,5.596287,[14 50] ; [22 30],[19.86206897 44.13793103] ; [16.13793103 35.86206897],0
r4,1,0.021472,5.288087,[52 13] ; [51  3],[56.2605042  8.7394958] ; [46.7394958  7.2605042],0
p9,1,0.022728,5.189196,[43 19] ; [47  7],[48.10344828 13.89655172] ; [41.89655172 12.10344828],0
p10,1,0.025724,4.97449,[44 19] ; [47  7],[49. 14.] ; [42. 12.],0
r1,1,0.038549,4.280639,[48 17] ; [48  6],[52.43697479 12.56302521] ; [43.56302521 10.43697479],0
p2,1,0.040743,4.186691,[42 23] ; [44 10],[46.97478992 18.02521008] ; [39.02521008 14.97478992],0
a5,1,0.040743,4.186691,[42 23] ; [44 10],[46.97478992 18.02521008] ; [39.02521008 14.97478992],0
s7,1,0.040909,4.179787,[24 38] ; [28 20],[29.30909091 32.69090909] ; [22.69090909 25.30909091],0
u1,1,0.053306,3.734293,[ 7 58] ; [13 41],[10.92436975 54.07563025] ; [ 9.07563025 44.92436975],0
s3,1,0.066974,3.355671,[28 34] ; [33 20],[32.88695652 29.11304348] ; [28.11304348 24.88695652],0
r3,1,0.089128,2.890059,[58  6] ; [52  1],[60.17094017  3.82905983] ; [49.82905983  3.17094017],0
b5,1,0.090536,2.864815,[39 26] ; [24 30],[34.41176471 30.58823529] ; [28.58823529 25.41176471],0
v4,1,0.092997,2.821713,[59  6] ; [52  1],[61.1440678  3.8559322] ; [49.8559322  3.1440678],0
p1,1,0.102241,2.670229,[ 3 62] ; [ 7 47],[ 5.46218487 59.53781513] ; [ 4.53781513 49.46218487],0
u2,1,0.12663,2.333333,[ 6 10] ; [8 4],[8. 8.] ; [6. 6.],0
s6,1,0.151875,2.053322,[36 28] ; [36 16],[39.72413793 24.27586207] ; [32.27586207 19.72413793],0
s2,1,0.164075,1.93626,[26 39] ; [28 25],[29.74576271 35.25423729] ; [24.25423729 28.74576271],0
v2,1,0.184502,1.760983,[41 21] ; [41 12],[44.20869565 17.79130435] ; [37.79130435 15.20869565],0
b1,1,0.188371,1.730311,[19 46] ; [22 32],[22.39495798 42.60504202] ; [18.60504202 35.39495798],0
a2,1,0.22315,1.483996,[13 52] ; [16 38],[15.84033613 49.15966387] ; [13.15966387 40.84033613],0
a4,1,0.372303,0.795965,[26 39] ; [26 28],[28.40336134 36.59663866] ; [23.59663866 30.40336134],0
d2,1,0.459835,0.546296,[34 30] ; [25 29],[32. 32.] ; [27. 27.],0
p12,1,0.539213,0.377,[ 5 59] ; [ 6 48],[ 5.96610169 58.03389831] ; [ 5.03389831 48.96610169],0
u3,1,0.54659,0.363462,[7 8] ; [7 5],[7.77777778 7.22222222] ; [6.22222222 5.77777778],0
s8,1,0.563488,0.3337,[26 39] ; [24 29],[27.54237288 37.45762712] ; [22.45762712 30.54237288],0
b4,1,0.568609,0.325016,[43 22] ; [33 21],[41.51260504 23.48739496] ; [34.48739496 19.51260504],0
d5,1,0.574288,0.31556,[51 14] ; [40 14],[49.70588235 15.29411765] ; [41.29411765 12.70588235],0
n6,1,0.596348,0.28054,[53 12] ; [46  8],[54.07563025 10.92436975] ; [44.92436975  9.07563025],0
d1,1,0.602401,0.27139,[38 27] ; [29 25],[36.59663866 28.40336134] ; [30.40336134 23.59663866],0
d4,1,0.640616,0.217937,[52 12] ; [42 12],[50.98305085 13.01694915] ; [43.01694915 10.98305085],0
n4,1,0.65179,0.20365,[50 14] ; [44 10],[50.98305085 13.01694915] ; [43.01694915 10.98305085],0
n2,1,0.711923,0.136364,[18  4] ; [7 1],[18.33333333  3.66666667] ; [6.66666667 1.33333333],0
a8,1,0.727397,0.121515,[ 6 52] ; [ 6 42],[ 6.56603774 51.43396226] ; [ 5.43396226 42.56603774],0
n1,1,0.732462,0.116863,[ 6 13] ; [2 6],[ 5.62962963 13.37037037] ; [2.37037037 5.62962963],0
a3,1,0.759294,0.093886,[49 16] ; [42 12],[49.70588235 15.29411765] ; [41.29411765 12.70588235],0
a1,1,0.78572,0.073915,[ 4 61] ; [ 4 50],[ 4.3697479 60.6302521] ; [ 3.6302521 50.3697479],0
n5,1,0.788933,0.071662,[46 18] ; [40 14],[46.6440678 17.3559322] ; [39.3559322 14.6440678],0
r2,1,0.803239,0.062079,[60  4] ; [50  4],[59.66101695  4.33898305] ; [50.33898305  3.66101695],0
s4,1,0.850619,0.035468,[11 53] ; [10 44],[11.38983051 52.61016949] ; [ 9.61016949 44.38983051],0
a7,1,0.882392,0.021886,[47 17] ; [39 15],[46.6440678 17.3559322] ; [39.3559322 14.6440678],0
d3,1,0.905536,0.014083,[44 21] ; [36 18],[43.69747899 21.30252101] ; [36.30252101 17.69747899],0
a6,1,0.923325,0.009263,[44 21] ; [37 17],[44.24369748 20.75630252] ; [36.75630252 17.24369748],0
b3,1,0.928976,0.007945,[14 24] ; [14 23],[14.18666667 23.81333333] ; [13.81333333 23.18666667],0
b2,1,0.928976,0.007945,[14 24] ; [14 23],[14.18666667 23.81333333] ; [13.81333333 23.18666667],0
