Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,27.21171,[ 57 115] ; [73 40],[78.45614035 93.54385965] ; [51.54385965 61.45614035],1
v3,1,8e-06,19.928304,[ 38 139] ; [52 60],[ 55.12110727 121.87889273] ; [34.87889273 77.12110727],1
r1,1,5.3e-05,16.320425,[106  76] ; [93 22],[121.94612795  60.05387205] ; [77.05387205 37.94612795],1
p4,1,6.9e-05,15.833781,[ 57 122] ; [64 52],[ 73.42033898 105.57966102] ; [47.57966102 68.42033898],1
p3,1,9.8e-05,15.174428,[ 48 133] ; [56 59],[ 63.59459459 117.40540541] ; [40.40540541 74.59459459],1
p2,1,0.000182,14.010052,[113  68] ; [96 20],[127.37037037  53.62962963] ; [81.62962963 34.37037037],1
p11,1,0.000435,12.374779,[111  71] ; [94 23],[124.7826087  57.2173913] ; [80.2173913 36.7826087],1
a5,1,0.000984,10.857673,[101  81] ; [87 30],[114.43478261  67.56521739] ; [73.56521739 43.43478261],1
n5,1,0.001067,10.707405,[103  77] ; [88 28],[116.14864865  63.85135135] ; [74.85135135 41.14864865],0
p7,1,0.001199,10.492212,[ 79 100] ; [73 42],[92.54421769 86.45578231] ; [59.45578231 55.54421769],0
p9,1,0.0023,9.293395,[109  69] ; [90 25],[120.89419795  57.10580205] ; [78.10580205 36.89419795],0
p8,1,0.002826,8.916735,[ 63 117] ; [60 54],[ 75.30612245 104.69387755] ; [47.69387755 66.30612245],0
p10,1,0.004847,7.935548,[104  76] ; [85 30],[115.3220339  64.6779661] ; [73.6779661 41.3220339],0
r4,1,0.009734,6.68296,[123  59] ; [95 22],[132.69565217  49.30434783] ; [85.30434783 31.69565217],0
r3,1,0.014092,6.026554,[145  37] ; [104  11],[152.58585859  29.41414141] ; [96.41414141 18.58585859],0
n4,1,0.016146,5.78691,[112  70] ; [87 29],[121.53691275  60.46308725] ; [77.46308725 38.53691275],0
p6,1,0.016198,5.781262,[ 32 146] ; [34 79],[ 40.37113402 137.62886598] ; [25.62886598 87.37113402],0
a4,1,0.021411,5.293031,[ 61 120] ; [55 62],[ 70.45637584 110.54362416] ; [45.54362416 71.45637584],0
s8,1,0.021506,5.285354,[ 21 161] ; [25 92],[ 28. 154.] ; [18. 99.],0
u1,1,0.023627,5.121835,[ 12 170] ; [ 17 100],[ 17.65217391 164.34782609] ; [ 11.34782609 105.65217391],0
a3,1,0.031627,4.618587,[109  72] ; [84 32],[117.61952862  63.38047138] ; [75.38047138 40.61952862],0
r2,1,0.037271,4.337992,[148  31] ; [105  10],[154.03741497  24.96258503] ; [98.96258503 16.03741497],0
n6,1,0.041155,4.169631,[120  61] ; [89 26],[127.80067568  53.19932432] ; [81.19932432 33.80067568],0
v4,1,0.069175,3.302492,[150  31] ; [104  11],[155.31756757  25.68243243] ; [98.68243243 16.31756757],0
p12,1,0.0722,3.23228,[  2 180] ; [  5 110],[  4.28956229 177.71043771] ; [  2.71043771 112.28956229],0
