Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,81.28487,[13 37] ; [268  50],[38.17934783 11.82065217] ; [242.82065217  75.17934783],1
r2,1,0.0,78.73514,[26 20] ; [305  12],[41.94490358  4.05509642] ; [289.05509642  27.94490358],1
v4,1,0.0,63.919268,[30 16] ; [308   9],[42.83195592  3.16804408] ; [295.16804408  21.83195592],1
r3,1,0.0,56.045718,[36 12] ; [313   4],[45.89589041  2.10410959] ; [303.10410959  13.89589041],1
a6,1,0.00041,12.486597,[22 29] ; [218 100],[33.17073171 17.82926829] ; [206.82926829 111.17073171],1
d3,1,0.000661,11.596689,[24 27] ; [226  92],[34.55284553 16.44715447] ; [215.44715447 102.55284553],1
n6,1,0.000899,11.025263,[32 17] ; [268  48],[40.2739726  8.7260274] ; [259.7260274  56.2739726],1
d4,1,0.001625,9.930933,[32 18] ; [264  54],[40.2173913  9.7826087] ; [255.7826087  62.2173913],0
a7,1,0.01167,6.360339,[27 23] ; [228  90],[34.64673913 15.35326087] ; [220.35326087  97.64673913],0
a5,1,0.013834,6.059251,[26 25] ; [218 100],[33.72357724 17.27642276] ; [210.27642276 107.72357724],0
d5,1,0.021192,5.310947,[32 19] ; [247  71],[38.56097561 12.43902439] ; [240.43902439  77.56097561],0
d1,1,0.028856,4.776177,[20 31] ; [177 141],[27.22764228 23.77235772] ; [169.77235772 148.22764228],0
p9,1,0.031612,4.619406,[35 14] ; [263  50],[40.33701657  8.66298343] ; [257.66298343  55.33701657],0
p10,1,0.039551,4.237037,[33 16] ; [253  62],[38.5 10.5] ; [247.5  67.5],0
s6,1,0.043292,4.083953,[24 26] ; [196 115],[30.47091413 19.52908587] ; [189.52908587 121.47091413],0
n4,1,0.049715,3.851041,[31 20] ; [234  82],[36.82561308 14.17438692] ; [228.17438692  87.82561308],0
s2,1,0.053059,3.742057,[16 34] ; [146 167],[22.31404959 27.68595041] ; [139.68595041 173.31404959],0
p7,1,0.05525,3.674532,[19 29] ; [165 138],[25.16239316 22.83760684] ; [158.83760684 144.16239316],0
p8,1,0.07807,3.10463,[15 35] ; [134 176],[20.69444444 29.30555556] ; [128.30555556 181.69444444],0
b4,1,0.081132,3.042073,[37 14] ; [190 128],[31.37398374 19.62601626] ; [195.62601626 122.37398374],0
s8,1,0.092918,2.823074,[13 38] ; [119 197],[18.34332425 32.65667575] ; [113.65667575 202.34332425],0
v1,1,0.099825,2.708341,[17 30] ; [152 158],[22.24929972 24.75070028] ; [146.75070028 163.24929972],0
v3,1,0.101454,2.682536,[11 39] ; [102 201],[16.00566572 33.99433428] ; [ 96.99433428 206.00566572],0
p6,1,0.101871,2.676005,[ 8 42] ; [ 84 229],[12.67217631 37.32782369] ; [ 79.32782369 233.67217631],0
n5,1,0.113003,2.51172,[30 19] ; [227  87],[34.69146006 14.30853994] ; [222.30853994  91.69146006],0
a2,1,0.125524,2.347005,[ 5 46] ; [ 59 259],[ 8.84552846 42.15447154] ; [ 55.15447154 262.84552846],0
s3,1,0.147222,2.100804,[20 28] ; [164 146],[24.67039106 23.32960894] ; [159.32960894 150.67039106],0
a8,1,0.182088,1.780499,[ 4 43] ; [ 47 247],[ 7.02932551 39.97067449] ; [ 43.97067449 250.02932551],0
u3,1,0.183452,1.769436,[ 9 12] ; [61 43],[11.76  9.24] ; [58.24 45.76],0
p12,1,0.219862,1.505275,[ 1 49] ; [ 20 295],[ 2.87671233 47.12328767] ; [ 18.12328767 296.87671233],0
a3,1,0.235335,1.408324,[30 21] ; [214 104],[33.72357724 17.27642276] ; [210.27642276 107.72357724],0
p4,1,0.268804,1.222839,[16 35] ; [124 190],[19.56164384 31.43835616] ; [120.43835616 193.56164384],0
p2,1,0.304952,1.052413,[37 12] ; [259  58],[39.6284153  9.3715847] ; [256.3715847  60.6284153],0
b2,1,0.318692,0.994308,[ 8 23] ; [ 65 121],[10.42857143 20.57142857] ; [ 62.57142857 123.42857143],0
b3,1,0.318692,0.994308,[ 8 23] ; [ 65 121],[10.42857143 20.57142857] ; [ 62.57142857 123.42857143],0
p5,1,0.33829,0.916902,[ 4 46] ; [ 15 300],[ 2.60273973 47.39726027] ; [ 16.39726027 298.60273973],0
b5,1,0.385352,0.753559,[29 22] ; [201 117],[31.78861789 19.21138211] ; [198.21138211 119.78861789],0
u1,1,0.391326,0.734819,[ 4 47] ; [ 38 280],[ 5.80487805 45.19512195] ; [ 36.19512195 281.80487805],0
s5,1,0.404281,0.695555,[11 40] ; [ 83 223],[13.42857143 37.57142857] ; [ 80.57142857 225.42857143],0
n3,1,0.458394,0.549814,[16  4] ; [56 22],[14.69387755  5.30612245] ; [57.30612245 20.69387755],0
a4,1,0.464932,0.533995,[18 33] ; [129 188],[20.37228261 30.62771739] ; [126.62771739 190.37228261],0
n1,1,0.538214,0.37886,[ 9 12] ; [27 49],[ 7.79381443 13.20618557] ; [28.20618557 47.79381443],0
b1,1,0.553522,0.351046,[17 34] ; [ 93 225],[15.20325203 35.79674797] ; [ 94.79674797 223.20325203],0
a1,1,0.670508,0.181009,[ 2 49] ; [  9 309],[ 1.5203252 49.4796748] ; [  9.4796748 308.5203252],0
p1,1,0.707205,0.141085,[ 3 47] ; [ 15 300],[ 2.46575342 47.53424658] ; [ 15.53424658 299.46575342],0
u2,1,0.787591,0.072598,[11  9] ; [60 43],[11.54471545  8.45528455] ; [59.45528455 43.54471545],0
n2,1,0.866129,0.028418,[16  5] ; [60 17],[16.28571429  4.71428571] ; [59.71428571 17.28571429],0
s4,1,0.867887,0.02767,[ 8 43] ; [ 46 265],[ 7.60773481 43.39226519] ; [ 46.39226519 264.60773481],0
v2,1,0.890339,0.019009,[26 23] ; [156 144],[25.5530086 23.4469914] ; [156.4469914 143.5530086],0
d2,1,0.904611,0.014361,[21 29] ; [136 181],[21.38964578 28.61035422] ; [135.61035422 181.38964578],0
s7,1,0.921195,0.009787,[19 29] ; [120 189],[18.68907563 29.31092437] ; [120.31092437 188.68907563],0
