Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.839058,[ 24 152] ; [27 32],[ 38.19574468 137.80425532] ; [12.80425532 46.19574468],1
p6,1,8e-05,15.547971,[ 44 129] ; [31 27],[ 56.16883117 116.83116883] ; [18.83116883 39.16883117],1
s2,1,9e-05,15.333139,[ 26 148] ; [23 36],[ 36.59227468 137.40772532] ; [12.40772532 46.59227468],1
p3,1,0.003872,8.342692,[ 68 108] ; [35 23],[77.47008547 98.52991453] ; [25.52991453 32.47008547],0
a3,1,0.00852,6.920734,[109  66] ; [47 11],[117.16738197  57.83261803] ; [38.83261803 19.16738197],0
p4,1,0.010523,6.544217,[82 93] ; [39 20],[90.49145299 84.50854701] ; [30.50854701 28.49145299],0
u1,1,0.013774,6.066877,[ 15 161] ; [12 47],[ 20.2212766 155.7787234] ; [ 6.7787234 52.2212766],0
a8,1,0.0201,5.403181,[ 15 146] ; [11 40],[ 19.74528302 141.25471698] ; [ 6.25471698 44.74528302],0
s4,1,0.020784,5.344811,[ 12 164] ; [10 49],[ 16.47659574 159.52340426] ; [ 5.52340426 53.47659574],0
n4,1,0.025341,5.000457,[116  60] ; [48 11],[122.82553191  53.17446809] ; [41.17446809 17.82553191],0
s3,1,0.026309,4.935566,[ 39 134] ; [22 37],[ 45.48706897 127.51293103] ; [15.51293103 43.48706897],0
p10,1,0.03024,4.695609,[124  52] ; [50  9],[130.31489362  45.68510638] ; [43.68510638 15.31489362],0
p7,1,0.038837,4.267991,[100  75] ; [42 16],[106.65236052  68.34763948] ; [35.34763948 22.65236052],0
b2,1,0.05954,3.550152,[35 64] ; [22 20],[40.0212766 58.9787234] ; [16.9787234 25.0212766],0
b3,1,0.05954,3.550152,[35 64] ; [22 20],[40.0212766 58.9787234] ; [16.9787234 25.0212766],0
v3,1,0.066,3.379802,[ 53 117] ; [25 31],[ 58.67256637 111.32743363] ; [19.32743363 36.67256637],0
n1,1,0.083214,3.000992,[ 9 31] ; [5 5],[11.2 28.8] ; [2.8 7.2],0
b4,1,0.101746,2.677963,[105  71] ; [28 31],[99.60851064 76.39148936] ; [33.39148936 25.60851064],0
a1,1,0.154299,2.029227,[  3 173] ; [ 3 56],[  4.49361702 171.50638298] ; [ 1.50638298 57.49361702],0
u3,1,0.162203,1.95357,[30 37] ; [8 4],[32.2278481 34.7721519] ; [5.7721519 6.2278481],0
r3,1,0.168218,1.898752,[163  11] ; [52  7],[160.55793991  13.44206009] ; [54.44206009  4.55793991],0
p5,1,0.169179,1.8902,[  9 167] ; [ 6 53],[ 11.23404255 164.76595745] ; [ 3.76595745 55.23404255],0
a5,1,0.227015,1.459468,[110  66] ; [42 17],[113.83829787  62.16170213] ; [38.16170213 20.83829787],0
s1,1,0.255022,1.295581,[  2 171] ; [ 2 57],[  2.98275862 170.01724138] ; [ 1.01724138 57.98275862],0
d4,1,0.271013,1.211612,[130  45] ; [48 11],[133.11965812  41.88034188] ; [44.88034188 14.11965812],0
a4,1,0.29211,1.109871,[ 64 112] ; [26 33],[ 67.40425532 108.59574468] ; [22.59574468 36.40425532],0
p8,1,0.32773,0.957847,[84 89] ; [33 26],[87.24568966 85.75431034] ; [29.75431034 29.24568966],0
p9,1,0.338359,0.916638,[135  40] ; [49 10],[137.60683761  37.39316239] ; [46.39316239 12.60683761],0
u2,1,0.386087,0.75123,[30 37] ; [7 5],[31.37974684 35.62025316] ; [5.62025316 6.37974684],0
p12,1,0.396743,0.718176,[  5 171] ; [ 3 55],[  6.01709402 169.98290598] ; [ 1.98290598 56.01709402],0
r4,1,0.412581,0.671351,[151  25] ; [48 11],[149.03829787  26.96170213] ; [49.96170213  9.03829787],0
v4,1,0.419171,0.652637,[165  11] ; [56  2],[166.22222222   9.77777778] ; [54.77777778  3.22222222],0
d3,1,0.473829,0.513032,[112  62] ; [41 18],[114.25751073  59.74248927] ; [38.74248927 20.25751073],0
a6,1,0.49035,0.475759,[119  57] ; [37 22],[116.83404255  59.16595745] ; [39.16595745 19.83404255],0
n5,1,0.493983,0.467838,[110  65] ; [40 19],[112.17948718  62.82051282] ; [37.82051282 21.17948718],0
a2,1,0.550923,0.355665,[ 27 149] ; [11 48],[ 28.45957447 147.54042553] ; [ 9.54042553 49.45957447],0
v2,1,0.591741,0.287634,[89 82] ; [32 25],[90.75 80.25] ; [30.25 26.75],0
b5,1,0.614827,0.253206,[105  71] ; [33 26],[103.35319149  72.64680851] ; [34.64680851 24.35319149],0
b1,1,0.621426,0.243868,[ 69 107] ; [21 38],[ 67.40425532 108.59574468] ; [22.59574468 36.40425532],0
d5,1,0.631379,0.230196,[133  42] ; [43 16],[131.62393162  43.37606838] ; [44.37606838 14.62393162],0
n6,1,0.657574,0.196485,[141  35] ; [48 10],[142.15384615  33.84615385] ; [46.84615385 11.15384615],0
p1,1,0.67081,0.180656,[ 15 161] ; [ 4 55],[ 14.22978723 161.77021277] ; [ 4.77021277 54.22978723],0
s5,1,0.720348,0.128159,[ 24 149] ; [ 9 48],[ 24.82173913 148.17826087] ; [ 8.17826087 48.82173913],0
d1,1,0.73434,0.115164,[91 85] ; [29 30],[89.87234043 86.12765957] ; [30.12765957 28.87234043],0
n3,1,0.775284,0.081493,[32 11] ; [7 3],[31.64150943 11.35849057] ; [7.35849057 2.64150943],0
r2,1,0.805032,0.06093,[158  17] ; [53  5],[158.47639485  16.52360515] ; [52.52360515  5.47639485],0
v1,1,0.817195,0.053432,[85 88] ; [27 30],[84.24347826 88.75652174] ; [27.75652174 29.24347826],0
p11,1,0.835129,0.043317,[141  35] ; [48 11],[141.54893617  34.45106383] ; [47.45106383 11.54893617],0
r1,1,0.896229,0.017011,[129  46] ; [44 15],[129.38034188  45.61965812] ; [43.61965812 15.38034188],0
n2,1,0.91691,0.010884,[28 13] ; [7 3],[28.1372549 12.8627451] ; [6.8627451 3.1372549],0
a7,1,0.942176,0.005261,[123  51] ; [42 17],[123.21888412  50.78111588] ; [41.78111588 17.21888412],0
d2,1,0.948154,0.004228,[ 75 100] ; [25 34],[ 74.78632479 100.21367521] ; [25.21367521 33.78632479],0
