Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,31.676002,[362  23] ; [47 18],[349.92222222  35.07777778] ; [59.07777778  5.92222222],1
r4,1,0.0,30.832788,[339  47] ; [40 26],[323.65929204  62.34070796] ; [55.34070796 10.65929204],1
n4,1,3e-06,21.746469,[342  44] ; [44 22],[329.63716814  56.36283186] ; [56.36283186  9.63716814],1
p11,1,1.3e-05,19.027597,[315  71] ; [38 28],[301.45575221  84.54424779] ; [51.54424779 14.45575221],1
v4,1,1.8e-05,18.429794,[363  23] ; [50 14],[354.26222222  31.73777778] ; [58.73777778  5.26222222],1
p2,1,4e-05,16.852602,[315  69] ; [38 26],[302.57142857  81.42857143] ; [50.42857143 13.57142857],1
p10,1,9.3e-05,15.268493,[314  69] ; [38 25],[302.27802691  80.72197309] ; [49.72197309 13.27802691],1
p3,1,0.000123,14.744652,[187 197] ; [15 50],[172.75723831 211.24276169] ; [29.24276169 35.75723831],1
r1,1,0.000361,12.721683,[300  84] ; [38 28],[288.42666667  95.57333333] ; [49.57333333 16.42666667],1
d5,1,0.000633,11.676576,[311  75] ; [40 25],[300.41241685  85.58758315] ; [50.58758315 14.41241685],1
d4,1,0.000773,11.305861,[304  82] ; [38 26],[293.36  92.64] ; [48.64 15.36],1
p4,1,0.001571,9.993558,[229 156] ; [25 40],[217.31111111 167.68888889] ; [36.68888889 28.31111111],0
d1,1,0.002465,9.166231,[218 168] ; [24 42],[206.66371681 179.33628319] ; [35.33628319 30.66371681],0
b1,1,0.004058,8.257558,[144 242] ; [37 29],[154.57079646 231.42920354] ; [26.42920354 39.57079646],0
s7,1,0.004737,7.977076,[165 202] ; [16 46],[154.84149184 212.15850816] ; [26.15850816 35.84149184],0
p8,1,0.004789,7.957355,[193 186] ; [20 43],[182.64027149 196.35972851] ; [30.35972851 32.64027149],0
s8,1,0.009209,6.78179,[152 233] ; [15 51],[142.56097561 242.43902439] ; [24.43902439 41.56097561],0
