Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,64.026666,[58 24] ; [11 83],[32.14772727 49.85227273] ; [36.85227273 57.14772727],1
d5,1,0.0,43.157852,[80  2] ; [51 43],[61.03409091 20.96590909] ; [69.96590909 24.03409091],1
d3,1,0.0,33.025914,[68 14] ; [38 56],[49.38636364 32.61363636] ; [56.61363636 37.38636364],1
a4,1,3e-06,22.118984,[51 31] ; [25 68],[35.61142857 46.38857143] ; [40.38857143 52.61142857],1
a2,1,1.9e-05,18.242597,[27 55] ; [ 7 87],[15.84090909 66.15909091] ; [18.15909091 75.84090909],1
a5,1,0.000428,12.405927,[68 14] ; [55 39],[57.30681818 24.69318182] ; [65.69318182 28.30681818],1
a3,1,0.005802,7.610679,[68 13] ; [61 32],[60.05172414 20.94827586] ; [68.94827586 24.05172414],0
a6,1,0.012466,6.243421,[58 23] ; [50 44],[49.98857143 31.01142857] ; [58.01142857 35.98857143],0
b5,1,0.026624,4.915012,[61 21] ; [55 39],[54.04545455 27.95454545] ; [61.95454545 32.04545455],0
v2,1,0.042132,4.129912,[55 22] ; [50 39],[48.70481928 28.29518072] ; [56.29518072 32.70481928],0
u1,1,0.049387,3.862138,[14 68] ; [ 7 87],[ 9.78409091 72.21590909] ; [11.21590909 82.78409091],0
p8,1,0.07468,3.177034,[32 48] ; [25 67],[26.51162791 53.48837209] ; [30.48837209 61.51162791],0
n2,1,0.103281,2.65414,[18  8] ; [22  3],[20.39215686  5.60784314] ; [19.60784314  5.39215686],0
v4,1,0.107221,2.594715,[79  3] ; [82  9],[76.31213873  5.68786127] ; [84.68786127  6.31213873],0
a1,1,0.132452,2.263532,[ 2 80] ; [ 7 87],[ 4.19318182 77.80681818] ; [ 4.80681818 89.19318182],0
b2,1,0.195816,1.673312,[26 21] ; [22 30],[22.78787879 24.21212121] ; [25.21212121 26.78787879],0
b3,1,0.195816,1.673312,[26 21] ; [22 30],[22.78787879 24.21212121] ; [25.21212121 26.78787879],0
s4,1,0.207522,1.588629,[ 9 71] ; [17 77],[11.95402299 68.04597701] ; [14.04597701 79.95402299],0
r1,1,0.211832,1.558862,[68 13] ; [71 22],[64.70689655 16.29310345] ; [74.29310345 18.70689655],0
r3,1,0.25362,1.303252,[77  5] ; [81 10],[74.89017341  7.10982659] ; [83.10982659  7.89017341],0
s1,1,0.263758,1.248925,[ 3 79] ; [ 7 85],[ 4.71264368 77.28735632] ; [ 5.28735632 86.71264368],0
u2,1,0.292955,1.105991,[10  4] ; [17 14],[8.4 5.6] ; [18.6 12.4],0
n1,1,0.312899,1.018401,[13 13] ; [ 9 16],[11.21568627 14.78431373] ; [10.78431373 14.21568627],0
a8,1,0.322061,0.980559,[ 9 64] ; [16 73],[11.2654321 61.7345679] ; [13.7345679 75.2654321],0
a7,1,0.347225,0.883571,[55 27] ; [56 37],[52.01142857 29.98857143] ; [58.98857143 34.01142857],0
u3,1,0.355061,0.855285,[6 8] ; [19 14],[7.44680851 6.55319149] ; [17.55319149 15.44680851],0
b4,1,0.355698,0.853027,[51 31] ; [52 42],[47.98863636 34.01136364] ; [55.01136364 38.98863636],0
p7,1,0.39376,0.727299,[40 35] ; [42 48],[37.27272727 37.72727273] ; [44.72727273 45.27272727],0
r4,1,0.398088,0.714095,[71 11] ; [77 17],[68.95454545 13.04545455] ; [79.04545455 14.95454545],0
s8,1,0.408124,0.684258,[35 47] ; [34 59],[32.33142857 49.66857143] ; [36.66857143 56.33142857],0
p6,1,0.438899,0.599159,[18 61] ; [16 73],[15.98809524 63.01190476] ; [18.01190476 70.98809524],0
n4,1,0.482468,0.493278,[58 23] ; [62 31],[55.86206897 25.13793103] ; [64.13793103 28.86206897],0
p2,1,0.548464,0.360076,[61 20] ; [67 27],[59.24571429 21.75428571] ; [68.75428571 25.24571429],0
p12,1,0.564939,0.331225,[ 5 75] ; [ 4 89],[ 4.16184971 75.83815029] ; [ 4.83815029 88.16184971],0
r2,1,0.565863,0.329654,[79  3] ; [86  5],[78.20809249  3.79190751] ; [86.79190751  4.20809249],0
s5,1,0.571869,0.319566,[26 53] ; [26 64],[24.30769231 54.69230769] ; [27.69230769 62.30769231],0
n6,1,0.575341,0.313827,[62 19] ; [67 25],[60.39884393 20.60115607] ; [68.60115607 23.39884393],0
v3,1,0.605426,0.26689,[34 43] ; [37 55],[32.34911243 44.65088757] ; [38.65088757 53.34911243],0
p5,1,0.622332,0.242604,[ 3 77] ; [ 5 89],[ 3.67816092 76.32183908] ; [ 4.32183908 89.67816092],0
s2,1,0.632099,0.229225,[40 42] ; [42 51],[38.42285714 43.57714286] ; [43.57714286 49.42285714],0
s7,1,0.639607,0.219256,[35 43] ; [38 54],[33.49411765 44.50588235] ; [39.50588235 52.49411765],0
s3,1,0.658684,0.195126,[46 36] ; [48 43],[44.55491329 37.44508671] ; [49.44508671 41.55491329],0
p3,1,0.85372,0.033994,[24 56] ; [27 67],[23.44827586 56.55172414] ; [27.55172414 66.44827586],0
n3,1,0.896885,0.016795,[19  8] ; [18  7],[19.21153846  7.78846154] ; [17.78846154  7.21153846],0
p10,1,0.911645,0.012313,[58 22] ; [66 26],[57.6744186 22.3255814] ; [66.3255814 25.6744186],0
b1,1,0.929123,0.007912,[30 52] ; [35 59],[30.28409091 51.71590909] ; [34.71590909 59.28409091],0
p11,1,0.936645,0.006318,[58 24] ; [67 27],[58.23863636 23.76136364] ; [66.76136364 27.23863636],0
s6,1,0.949853,0.003955,[52 29] ; [58 33],[51.80232558 29.19767442] ; [58.19767442 32.80232558],0
n5,1,0.982101,0.000503,[55 26] ; [63 30],[54.93103448 26.06896552] ; [63.06896552 29.93103448],0
p1,1,0.995093,3.8e-05,[ 7 75] ; [ 8 86],[ 6.98863636 75.01136364] ; [ 8.01136364 85.98863636],0
p9,1,0.998273,5e-06,[62 17] ; [73 20],[62.00581395 16.99418605] ; [72.99418605 20.00581395],0
