Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,46.884214,[ 25 482] ; [19 47],[ 38.93193717 468.06806283] ; [ 5.06806283 60.93193717],1
a3,1,0.112905,2.513088,[370 139] ; [54 12],[375.33217391 133.66782609] ; [48.66782609 17.33217391],0
p11,1,0.127332,2.324731,[391 120] ; [56 10],[395.87001733 115.12998267] ; [51.12998267 14.87001733],0
r3,1,0.152956,2.042519,[488  20] ; [59  5],[485.7972028  22.2027972] ; [61.2027972  2.7972028],0
p2,1,0.193648,1.689643,[424  86] ; [59  7],[427.65625  82.34375] ; [55.34375 10.65625],0
b2,1,0.19711,1.663662,[102 187] ; [22 27],[106.02366864 182.97633136] ; [17.97633136 31.02366864],0
b3,1,0.19711,1.663662,[102 187] ; [22 27],[106.02366864 182.97633136] ; [17.97633136 31.02366864],0
n3,1,0.220554,1.500761,[82 33] ; [9 7],[79.88549618 35.11450382] ; [11.11450382  4.88549618],0
u1,1,0.303223,1.059965,[125 386] ; [20 46],[128.41421144 382.58578856] ; [16.58578856 49.41421144],0
n2,1,0.303483,1.058827,[79 36] ; [13  3],[80.76335878 34.23664122] ; [11.23664122  4.76335878],0
s2,1,0.317443,0.999451,[259 247] ; [37 27],[262.76491228 243.23508772] ; [33.23508772 30.76491228],0
r4,1,0.331098,0.944599,[461  50] ; [57  9],[458.74870017  52.25129983] ; [59.25129983  6.74870017],0
s3,1,0.343779,0.896288,[274 227] ; [39 25],[277.54513274 223.45486726] ; [35.45486726 28.54513274],0
u2,1,0.347926,0.881005,[84 53] ; [9 3],[85.51006711 51.48993289] ; [7.48993289 4.51006711],0
d3,1,0.350277,0.872454,[440  71] ; [54 12],[437.49393414  73.50606586] ; [56.50606586  9.49393414],0
a5,1,0.375152,0.786528,[385 126] ; [53 13],[387.89948007 123.10051993] ; [50.10051993 15.89948007],0
s4,1,0.420563,0.648741,[ 84 420] ; [ 8 55],[ 81.77777778 422.22222222] ; [10.22222222 52.77777778],0
a2,1,0.427652,0.629193,[164 347] ; [18 48],[161.18197574 349.81802426] ; [20.81802426 45.18197574],0
b1,1,0.48567,0.486105,[179 332] ; [26 40],[181.55112652 329.44887348] ; [23.44887348 42.55112652],0
d2,1,0.550074,0.357186,[266 244] ; [37 29],[268.28125 241.71875] ; [34.71875 31.28125],0
u4,1,0.551532,0.35458,[ 10 501] ; [ 2 63],[ 10.64583333 500.35416667] ; [ 1.35416667 63.64583333],0
r1,1,0.56542,0.330407,[421  87] ; [52 13],[419.34380454  88.65619546] ; [53.65619546 11.34380454],0
v2,1,0.570007,0.322671,[291 201] ; [39 23],[293.06859206 198.93140794] ; [36.93140794 25.06859206],0
v4,1,0.605001,0.267519,[485  23] ; [62  2],[485.7972028  22.2027972] ; [61.2027972  2.7972028],0
r2,1,0.607096,0.264425,[479  24] ; [60  4],[478.16049383  24.83950617] ; [60.83950617  3.16049383],0
b4,1,0.621122,0.244294,[318 193] ; [39 27],[316.16464471 194.83535529] ; [40.83535529 25.16464471],0
n1,1,0.658295,0.195602,[39 75] ; [6 9],[39.76744186 74.23255814] ; [5.23255814 9.76744186],0
a8,1,0.679877,0.170264,[ 69 386] ; [10 48],[ 70.06822612 384.93177388] ; [ 8.93177388 49.06822612],0
d1,1,0.744361,0.10633,[366 145] ; [46 20],[364.87348354 146.12651646] ; [47.12651646 18.87348354],0
u3,1,0.840978,0.040258,[88 50] ; [8 4],[88.32 49.68] ; [7.68 4.32],0
a4,1,0.874257,0.025044,[242 268] ; [32 34],[242.60416667 267.39583333] ; [31.39583333 34.60416667],0
d5,1,0.890815,0.018844,[452  59] ; [58  8],[451.66377816  59.33622184] ; [58.33622184  7.66377816],0
