Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2.3e-05,17.895007,[36 32] ; [11 52],[24.39694656 43.60305344] ; [22.60305344 40.39694656],1
d2,1,0.000318,12.958695,[48 23] ; [23 40],[37.61940299 33.38059701] ; [33.38059701 29.61940299],1
v1,1,0.00037,12.678474,[41 28] ; [18 45],[30.84090909 38.15909091] ; [28.15909091 34.84090909],1
d1,1,0.001659,9.8927,[48 23] ; [26 38],[38.91851852 32.08148148] ; [35.08148148 28.91851852],0
a5,1,0.001987,9.561735,[60 11] ; [39 25],[52.06666667 18.93333333] ; [46.93333333 17.06666667],0
a6,1,0.007331,7.18992,[52 19] ; [32 31],[44.50746269 26.49253731] ; [39.49253731 23.50746269],0
u1,1,0.012444,6.246424,[20 51] ; [ 7 57],[14.2 56.8] ; [12.8 51.2],0
a7,1,0.012559,6.23018,[58 13] ; [40 24],[51.54074074 19.45925926] ; [46.45925926 17.54074074],0
p9,1,0.030152,4.700624,[59  9] ; [45 18],[53.98473282 14.01526718] ; [50.01526718 12.98473282],0
a2,1,0.032267,4.584277,[25 46] ; [12 52],[19.45925926 51.54074074] ; [17.54074074 46.45925926],0
n1,1,0.034287,4.480312,[ 4 12] ; [11  7],[7.05882353 8.94117647] ; [ 7.94117647 10.05882353],0
d5,1,0.039522,4.238303,[61 10] ; [45 18],[56.1641791 14.8358209] ; [49.8358209 13.1641791],0
a3,1,0.04426,4.046615,[59 12] ; [43 20],[54.04477612 16.95522388] ; [47.95522388 15.04477612],0
s1,1,0.058459,3.580566,[ 2 68] ; [ 7 56],[ 4.73684211 65.26315789] ; [ 4.26315789 58.73684211],0
d4,1,0.059213,3.559295,[62  9] ; [47 16],[57.75373134 13.24626866] ; [51.24626866 11.75373134],0
p7,1,0.08273,3.010436,[49 20] ; [35 27],[44.24427481 24.75572519] ; [39.75572519 22.24427481],0
p10,1,0.085417,2.958697,[58 12] ; [45 19],[53.80597015 16.19402985] ; [49.19402985 14.80597015],0
r3,1,0.116518,2.463512,[67  2] ; [58  6],[64.84962406  4.15037594] ; [60.15037594  3.84962406],0
s4,1,0.123251,2.375515,[14 57] ; [20 44],[17.88148148 53.11851852] ; [16.11851852 47.88148148],0
r4,1,0.147655,2.096307,[63  8] ; [51 13],[59.95555556 11.04444444] ; [54.04444444  9.95555556],0
a8,1,0.165351,1.924593,[13 49] ; [ 7 53],[10.16393443 51.83606557] ; [ 9.83606557 50.16393443],0
b5,1,0.174739,1.841812,[35 36] ; [39 25],[38.91851852 32.08148148] ; [35.08148148 28.91851852],0
p3,1,0.181314,1.786821,[42 29] ; [30 33],[38.14925373 32.85074627] ; [33.85074627 29.14925373],0
u3,1,0.218331,1.515306,[6 6] ; [15  6],[7.63636364 4.36363636] ; [13.36363636  7.63636364],0
