Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,37.112181,[63 26] ; [13 50],[44.5 44.5] ; [31.5 31.5],1
p6,1,0.0,31.329695,[54 35] ; [ 9 52],[37.38 51.62] ; [25.62 35.38],1
p8,1,5e-06,20.725243,[57 31] ; [16 44],[43.40540541 44.59459459] ; [29.59459459 30.40540541],1
p7,1,1.7e-05,18.510678,[68 20] ; [25 34],[55.67346939 32.32653061] ; [37.32653061 21.67346939],1
d1,1,7.1e-05,15.78697,[64 25] ; [25 38],[52.11184211 36.88815789] ; [36.88815789 26.11184211],1
n5,1,0.000317,12.968953,[70 19] ; [32 31],[59.72368421 29.27631579] ; [42.27631579 20.72368421],1
p2,1,0.000432,12.387665,[78 11] ; [40 23],[69.09210526 19.90789474] ; [48.90789474 14.09210526],1
a2,1,0.000778,11.293208,[25 64] ; [ 4 59],[16.98026316 72.01973684] ; [12.01973684 50.98026316],1
s6,1,0.001406,10.198411,[79  6] ; [45 16],[72.19178082 12.80821918] ; [51.80821918  9.19178082],0
r1,1,0.001781,9.7625,[77 12] ; [41 22],[69.09210526 19.90789474] ; [48.90789474 14.09210526],0
d2,1,0.003549,8.501373,[51 38] ; [21 42],[42.15789474 46.84210526] ; [29.84210526 33.15789474],0
d5,1,0.0056,7.674869,[78 11] ; [43 19],[71.31788079 17.68211921] ; [49.68211921 12.31788079],0
a5,1,0.00804,7.024624,[70 19] ; [37 26],[62.65131579 26.34868421] ; [44.34868421 18.65131579],0
a4,1,0.008225,6.983851,[46 43] ; [19 44],[38.05921053 50.94078947] ; [26.94078947 36.05921053],0
b4,1,0.010788,6.499874,[62 27] ; [31 32],[54.45394737 34.54605263] ; [38.54605263 24.45394737],0
n4,1,0.012135,6.291089,[63 26] ; [32 31],[55.625 33.375] ; [39.375 23.625],0
u1,1,0.017279,5.667774,[22 67] ; [ 6 57],[16.39473684 72.60526316] ; [11.60526316 51.39473684],0
n6,1,0.024389,5.066741,[79  9] ; [48 15],[74.01324503 13.98675497] ; [52.98675497 10.01324503],0
p1,1,0.030379,4.687719,[12 77] ; [ 2 61],[ 8.19736842 80.80263158] ; [ 5.80263158 57.19736842],0
s8,1,0.045058,4.01647,[50 39] ; [25 38],[43.91447368 45.08552632] ; [31.08552632 31.91447368],0
a3,1,0.049251,3.866783,[67 22] ; [38 25],[61.48026316 27.51973684] ; [43.51973684 19.48026316],0
d3,1,0.064431,3.419495,[72 17] ; [42 20],[67.19205298 21.80794702] ; [46.80794702 15.19205298],0
s5,1,0.064678,3.413176,[49 33] ; [25 32],[43.65467626 38.34532374] ; [30.34532374 26.65467626],0
d4,1,0.089822,2.877562,[75 14] ; [46 17],[70.84868421 18.15131579] ; [50.15131579 12.84868421],0
p11,1,0.116785,2.459912,[67 22] ; [40 23],[62.65131579 26.34868421] ; [44.34868421 18.65131579],0
r4,1,0.124125,2.364481,[84  5] ; [55  8],[81.38815789  7.61184211] ; [57.61184211  5.38815789],0
a7,1,0.13937,2.184899,[66 23] ; [39 23],[61.88741722 27.11258278] ; [43.11258278 18.88741722],0
v1,1,0.181931,1.781779,[46 42] ; [26 37],[41.9602649 46.0397351] ; [30.0397351 32.9602649],0
a6,1,0.195856,1.673011,[60 29] ; [36 27],[56.21052632 32.78947368] ; [39.78947368 23.21052632],0
b1,1,0.244688,1.353379,[35 54] ; [19 44],[31.61842105 57.38157895] ; [22.38157895 40.61842105],0
s7,1,0.31529,1.008383,[55 31] ; [34 27],[52.06802721 33.93197279] ; [36.93197279 24.06802721],0
a8,1,0.355217,0.854732,[ 3 81] ; [ 4 53],[ 4.17021277 79.82978723] ; [ 2.82978723 54.17021277],0
p12,1,0.461909,0.541264,[ 7 82] ; [ 3 59],[ 5.89403974 83.10596026] ; [ 4.10596026 57.89403974],0
a1,1,0.498597,0.457922,[ 3 86] ; [ 1 62],[ 2.34210526 86.65789474] ; [ 1.65789474 61.34210526],0
s1,1,0.504628,0.445189,[ 5 84] ; [ 2 59],[ 4.15333333 84.84666667] ; [ 2.84666667 58.15333333],0
u3,1,0.5259,0.402307,[13  9] ; [17  8],[14.04255319  7.95744681] ; [15.95744681  9.04255319],0
p10,1,0.531005,0.392468,[75 14] ; [49 12],[73.57333333 15.42666667] ; [50.42666667 10.57333333],0
v2,1,0.564459,0.332043,[39 49] ; [29 30],[40.70748299 47.29251701] ; [27.29251701 31.70748299],0
s3,1,0.58237,0.302419,[66 22] ; [44 18],[64.53333333 23.46666667] ; [45.46666667 16.53333333],0
r3,1,0.608913,0.261761,[84  4] ; [58  4],[83.30666667  4.69333333] ; [58.69333333  3.30666667],0
u2,1,0.625617,0.238052,[ 9 13] ; [12 13],[ 9.82978723 12.17021277] ; [11.17021277 13.82978723],0
n1,1,0.738514,0.111437,[ 6 14] ; [ 8 15],[ 6.51162791 13.48837209] ; [ 7.48837209 15.51162791],0
n2,1,0.800687,0.063735,[15  5] ; [18  5],[15.34883721  4.65116279] ; [17.65116279  5.34883721],0
b3,1,0.831369,0.045346,[12 39] ; [ 6 22],[11.62025316 39.37974684] ; [ 6.37974684 21.62025316],0
b2,1,0.831369,0.045346,[12 39] ; [ 6 22],[11.62025316 39.37974684] ; [ 6.37974684 21.62025316],0
b5,1,0.83167,0.045182,[55 34] ; [40 23],[55.625 33.375] ; [39.375 23.625],0
s2,1,0.84666,0.037397,[63 24] ; [44 18],[62.47651007 24.52348993] ; [44.52348993 17.47651007],0
n3,1,0.888798,0.019551,[16  4] ; [18  5],[15.81395349  4.18604651] ; [18.18604651  4.81395349],0
v4,1,0.921141,0.0098,[85  4] ; [59  3],[84.87417219  4.12582781] ; [59.12582781  2.87417219],0
p9,1,0.947089,0.004404,[76 13] ; [51  9],[75.8590604 13.1409396] ; [51.1409396  8.8590604],0
v3,1,0.957065,0.002898,[26 60] ; [19 43],[26.14864865 59.85135135] ; [18.85135135 43.14864865],0
