Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.006821,7.319472,[21 15] ; [10 27],[15.28767123 20.71232877] ; [15.71232877 21.28767123],0
p2,1,0.006953,7.285104,[34  2] ; [26 11],[29.5890411  6.4109589] ; [30.4109589  6.5890411],0
n5,1,0.024094,5.087866,[21 16] ; [11 25],[16.21917808 20.78082192] ; [15.78082192 20.21917808],0
p9,1,0.036253,4.385185,[31  6] ; [23 14],[27. 10.] ; [27. 10.],0
r4,1,0.074937,3.171429,[33  4] ; [27 10],[30.  7.] ; [30.  7.],0
p11,1,0.078716,3.091219,[29  8] ; [22 15],[25.5 11.5] ; [25.5 11.5],0
b5,1,0.099087,2.72018,[25 12] ; [18 19],[21.5 15.5] ; [21.5 15.5],0
p10,1,0.136233,2.22,[28  9] ; [22 15],[25. 12.] ; [25. 12.],0
a8,1,0.142458,2.151205,[ 4 28] ; [ 1 33],[ 2.42424242 29.57575758] ; [ 2.57575758 31.42424242],0
v4,1,0.144897,2.125162,[34  2] ; [31  6],[32.05479452  3.94520548] ; [32.94520548  4.05479452],0
a2,1,0.148228,2.090395,[10 27] ; [ 5 32],[ 7.5 29.5] ; [ 7.5 29.5],0
d2,1,0.155425,2.018182,[18 19] ; [12 25],[15. 22.] ; [15. 22.],0
r2,1,0.188477,1.729483,[33  3] ; [30  7],[31.06849315  4.93150685] ; [31.93150685  5.06849315],0
s3,1,0.24294,1.363453,[16 19] ; [22 15],[18.47222222 16.52777778] ; [19.52777778 17.47222222],0
s7,1,0.245378,1.349427,[15 20] ; [10 24],[12.68115942 22.31884058] ; [12.31884058 21.68115942],0
r1,1,0.261985,1.258236,[29  8] ; [24 12],[26.8630137 10.1369863] ; [26.1369863  9.8630137],0
s2,1,0.284789,1.144092,[14 22] ; [19 18],[16.2739726 19.7260274] ; [16.7260274 20.2739726],0
n1,1,0.303552,1.058523,[5 3] ; [6 9],[3.82608696 4.17391304] ; [7.17391304 7.82608696],0
d3,1,0.330046,0.948718,[26 11] ; [22 15],[24. 13.] ; [24. 13.],0
s1,1,0.330951,0.945174,[ 1 34] ; [ 3 34],[ 1.94444444 33.05555556] ; [ 2.05555556 34.94444444],0
a3,1,0.337671,0.919255,[25 12] ; [21 16],[23. 14.] ; [23. 14.],0
p3,1,0.352205,0.865497,[21 16] ; [17 20],[19. 18.] ; [19. 18.],0
d1,1,0.352205,0.865497,[21 16] ; [17 20],[19. 18.] ; [19. 18.],0
p6,1,0.360255,0.837005,[14 21] ; [11 26],[12.15277778 22.84722222] ; [12.84722222 24.15277778],0
d5,1,0.385672,0.752542,[31  6] ; [28  9],[29.5  7.5] ; [29.5  7.5],0
s5,1,0.442605,0.589518,[ 7 28] ; [10 26],[ 8.38028169 26.61971831] ; [ 8.61971831 27.38028169],0
b1,1,0.47499,0.510345,[24 13] ; [21 16],[22.5 14.5] ; [22.5 14.5],0
b4,1,0.48293,0.492239,[22 15] ; [19 18],[20.5 16.5] ; [20.5 16.5],0
s4,1,0.528202,0.397849,[ 5 32] ; [ 7 30],[ 6. 31.] ; [ 6. 31.],0
u3,1,0.534561,0.385714,[10  2] ; [11  4],[9.33333333 2.66666667] ; [11.66666667  3.33333333],0
v2,1,0.551956,0.353825,[20 15] ; [17 17],[18.76811594 16.23188406] ; [18.23188406 15.76811594],0
a1,1,0.555578,0.347418,[ 2 35] ; [ 1 36],[ 1.5 35.5] ; [ 1.5 35.5],0
p8,1,0.562858,0.33478,[21 16] ; [18 18],[19.76712329 17.23287671] ; [19.23287671 16.76712329],0
b2,1,0.577337,0.310559,[ 6 17] ; [ 9 18],[ 6.9 16.1] ; [ 8.1 18.9],0
b3,1,0.577337,0.310559,[ 6 17] ; [ 9 18],[ 6.9 16.1] ; [ 8.1 18.9],0
d4,1,0.58789,0.293651,[29  8] ; [27 10],[28.  9.] ; [28.  9.],0
a6,1,0.619432,0.246667,[26 11] ; [24 13],[25. 12.] ; [25. 12.],0
s6,1,0.626251,0.237179,[23 14] ; [25 12],[24. 13.] ; [24. 13.],0
a7,1,0.631662,0.229814,[24 13] ; [22 15],[23. 14.] ; [23. 14.],0
a4,1,0.635826,0.224242,[16 21] ; [14 23],[15. 22.] ; [15. 22.],0
v3,1,0.673413,0.177635,[10 23] ; [ 9 26],[ 9.22058824 23.77941176] ; [ 9.77941176 25.22058824],0
u2,1,0.689995,0.159091,[9 3] ; [13  3],[9.42857143 2.57142857] ; [12.57142857  3.42857143],0
u1,1,0.691206,0.157783,[ 4 33] ; [ 3 34],[ 3.5 33.5] ; [ 3.5 33.5],0
a5,1,0.796522,0.066487,[27 10] ; [26 11],[26.5 10.5] ; [26.5 10.5],0
s8,1,0.811782,0.056705,[15 22] ; [14 23],[14.5 22.5] ; [14.5 22.5],0
p7,1,0.853863,0.033927,[26 10] ; [26 11],[25.64383562 10.35616438] ; [26.35616438 10.64383562],0
p5,1,0.972057,0.001227,[ 3 34] ; [ 3 33],[ 3.04109589 33.95890411] ; [ 2.95890411 33.04109589],0
p1,1,1.0,0.0,[ 3 34] ; [ 3 34],[ 3. 34.] ; [ 3. 34.],0
n3,1,1.0,0.0,[6 2] ; [12  4],[6. 2.] ; [12.  4.],0
