Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.002502,9.139181,[14  3] ; [45 60],[8.22131148 8.77868852] ; [50.77868852 54.22131148],0
s3,1,0.495224,0.465156,[ 7 11] ; [32 72],[ 5.75409836 12.24590164] ; [33.24590164 70.75409836],0
b4,1,0.51324,0.427455,[12  6] ; [62 44],[10.74193548  7.25806452] ; [63.25806452 42.74193548],0
r3,1,0.522609,0.408741,[14  3] ; [79 26],[12.95901639  4.04098361] ; [80.04098361 24.95901639],0
a7,1,0.531917,0.390728,[9 8] ; [64 41],[10.17213115  6.82786885] ; [62.82786885 42.17213115],0
n6,1,0.571794,0.31969,[12  6] ; [62 42],[10.91803279  7.08196721] ; [63.08196721 40.91803279],0
p7,1,0.595544,0.281768,[9 9] ; [45 59],[ 7.96721311 10.03278689] ; [46.03278689 57.96721311],0
p11,1,0.602075,0.271877,[9 9] ; [46 60],[ 7.98387097 10.01612903] ; [47.01612903 58.98387097],0
v1,1,0.602567,0.271141,[ 6 12] ; [29 77],[ 5.08064516 12.91935484] ; [29.91935484 76.08064516],0
a2,1,0.606452,0.265374,[ 3 15] ; [13 93],[ 2.32258065 15.67741935] ; [13.67741935 92.32258065],0
p2,1,0.662905,0.190014,[10  8] ; [53 53],[9.14516129 8.85483871] ; [53.85483871 52.14516129],0
p6,1,0.697391,0.151201,[ 2 16] ; [15 88],[ 2.52892562 15.47107438] ; [14.47107438 88.52892562],0
a6,1,0.720793,0.127734,[11  7] ; [60 46],[10.30645161  7.69354839] ; [60.69354839 45.30645161],0
b1,1,0.824083,0.049416,[9 9] ; [56 50],[9.43548387 8.56451613] ; [55.56451613 50.43548387],0
s1,1,0.852465,0.034586,[ 1 17] ; [ 7 97],[ 1.18032787 16.81967213] ; [ 6.81967213 97.18032787],0
a3,1,0.861325,0.030516,[10  8] ; [56 49],[9.65853659 8.34146341] ; [56.34146341 48.65853659],0
s4,1,0.879095,0.023139,[ 2 16] ; [13 92],[ 2.19512195 15.80487805] ; [12.80487805 92.19512195],0
b5,1,0.888457,0.019672,[10  8] ; [57 49],[9.72580645 8.27419355] ; [57.27419355 48.72580645],0
p8,1,0.945029,0.004754,[ 5 13] ; [30 75],[ 5.12195122 12.87804878] ; [29.87804878 75.12195122],0
v4,1,0.976016,0.000904,[14  4] ; [82 23],[14.04878049  3.95121951] ; [81.95121951 23.04878049],0
a1,1,0.985786,0.000317,[ 1 17] ; [  6 100],[ 1.01612903 16.98387097] ; [  5.98387097 100.01612903],0
s2,1,0.991956,0.000102,[ 4 14] ; [23 81],[ 3.98360656 14.01639344] ; [23.01639344 80.98360656],0
