Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000201,13.818351,[22 33] ; [32  9],[30.9375 24.0625] ; [23.0625 17.9375],1
p6,1,0.001835,9.707236,[ 7 46] ; [17 24],[13.53191489 39.46808511] ; [10.46808511 30.53191489],0
b3,1,0.005295,7.775934,[ 5 19] ; [15 10],[ 9.79591837 14.20408163] ; [10.20408163 14.79591837],0
b2,1,0.005295,7.775934,[ 5 19] ; [15 10],[ 9.79591837 14.20408163] ; [10.20408163 14.79591837],0
p3,1,0.009255,6.773012,[16 38] ; [24 19],[22.26804124 31.73195876] ; [17.73195876 25.26804124],0
p4,1,0.010615,6.528712,[19 36] ; [26 17],[25.25510204 29.74489796] ; [19.74489796 23.25510204],0
p2,1,0.012647,6.217858,[35 20] ; [37  6],[40.40816327 14.59183673] ; [31.59183673 11.40816327],0
a7,1,0.022577,5.200748,[33 22] ; [35  8],[38.16326531 16.83673469] ; [29.83673469 13.16326531],0
d3,1,0.035434,4.424153,[31 24] ; [33 10],[35.91836735 19.08163265] ; [28.08163265 14.91836735],0
a4,1,0.039485,4.239884,[28 27] ; [13 30],[23.01020408 31.98979592] ; [17.98979592 25.01020408],0
p11,1,0.043963,4.057995,[33 22] ; [34  9],[37.60204082 17.39795918] ; [29.39795918 13.60204082],0
a5,1,0.06594,3.381311,[34 21] ; [34  9],[38.16326531 16.83673469] ; [29.83673469 13.16326531],0
b5,1,0.075372,3.161983,[30 25] ; [31 12],[34.23469388 20.76530612] ; [26.76530612 16.23469388],0
p12,1,0.099224,2.717965,[ 1 53] ; [ 4 39],[ 2.78350515 51.21649485] ; [ 2.21649485 40.78350515],0
n1,1,0.122325,2.387291,[ 4 21] ; [5 8],[ 5.92105263 19.07894737] ; [3.07894737 9.92105263],0
a6,1,0.153802,2.034127,[32 23] ; [31 12],[35.35714286 19.64285714] ; [27.64285714 15.35714286],0
r4,1,0.160958,1.965206,[41 14] ; [37  6],[43.7755102 11.2244898] ; [34.2244898  8.7755102],0
d1,1,0.16875,1.894013,[23 32] ; [24 19],[26.37755102 28.62244898] ; [20.62244898 22.37755102],0
b1,1,0.174373,1.844939,[24 31] ; [13 30],[20.76530612 34.23469388] ; [16.23469388 26.76530612],0
n6,1,0.178276,1.811936,[32 23] ; [30 12],[35.15463918 19.84536082] ; [26.84536082 15.15463918],0
d4,1,0.186152,1.747813,[43 12] ; [38  5],[45.45918367  9.54081633] ; [35.54081633  7.45918367],0
v2,1,0.187956,1.733567,[29 23] ; [29 13],[32.08510638 19.91489362] ; [25.91489362 16.08510638],0
s8,1,0.198216,1.65547,[17 37] ; [19 24],[20.04123711 33.95876289] ; [15.95876289 27.04123711],0
p5,1,0.255493,1.293015,[ 2 52] ; [ 4 39],[ 3.34020619 50.65979381] ; [ 2.65979381 40.34020619],0
r1,1,0.266852,1.232858,[38 17] ; [34  9],[40.40816327 14.59183673] ; [31.59183673 11.40816327],0
p10,1,0.291312,1.113549,[39 15] ; [35  8],[41.19587629 12.80412371] ; [32.80412371 10.19587629],0
s7,1,0.353554,0.860662,[19 34] ; [19 23],[21.2 31.8] ; [16.8 25.2],0
s4,1,0.369838,0.804209,[13 42] ; [ 7 36],[11.2244898 43.7755102] ; [ 8.7755102 34.2244898],0
s2,1,0.373091,0.793344,[28 27] ; [18 25],[25.81632653 29.18367347] ; [20.18367347 22.81632653],0
