Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.00995,6.643819,[4 1] ; [ 9 29],[1.51162791 3.48837209] ; [11.48837209 26.51162791],0
p3,1,0.060605,3.520754,[3 2] ; [ 8 30],[1.27906977 3.72093023] ; [ 9.72093023 28.27906977],0
b4,1,0.077494,3.116696,[1 4] ; [24 15],[2.84090909 2.15909091] ; [22.15909091 16.84090909],0
p6,1,0.080002,3.064865,[2 3] ; [ 4 33],[0.71428571 4.28571429] ; [ 5.28571429 31.71428571],0
v1,1,0.080929,3.046154,[3 2] ; [ 9 30],[1.36363636 3.63636364] ; [10.63636364 28.36363636],0
p10,1,0.096137,2.768483,[4 1] ; [15 22],[2.26190476 2.73809524] ; [16.73809524 20.26190476],0
v2,1,0.097435,2.747027,[3 2] ; [ 9 28],[1.42857143 3.57142857] ; [10.57142857 26.42857143],0
p11,1,0.124883,2.354982,[4 1] ; [17 22],[2.38636364 2.61363636] ; [18.61363636 20.38636364],0
a3,1,0.138102,2.198986,[1 4] ; [21 17],[2.55813953 2.44186047] ; [19.44186047 18.55813953],0
s5,1,0.214202,1.542798,[1 4] ; [ 2 37],[0.34090909 4.65909091] ; [ 2.65909091 36.34090909],0
u3,1,0.221099,1.497222,[1 3] ; [ 1 17],[0.36363636 3.63636364] ; [ 1.63636364 16.36363636],0
a5,1,0.224686,1.474188,[1 4] ; [19 20],[2.27272727 2.72727273] ; [17.72727273 21.27272727],0
p4,1,0.243208,1.361905,[3 2] ; [13 26],[1.81818182 3.18181818] ; [14.18181818 24.81818182],0
p9,1,0.250412,1.321001,[4 1] ; [19 17],[2.80487805 2.19512195] ; [20.19512195 15.80487805],0
p2,1,0.266328,1.235563,[4 1] ; [21 18],[2.84090909 2.15909091] ; [22.15909091 16.84090909],0
p7,1,0.297375,1.085928,[3 2] ; [14 25],[1.93181818 3.06818182] ; [15.06818182 23.93181818],0
a6,1,0.363325,0.826367,[1 4] ; [16 23],[1.93181818 3.06818182] ; [15.06818182 23.93181818],0
s1,1,0.367439,0.812308,[1 4] ; [ 3 36],[0.45454545 4.54545455] ; [ 3.54545455 35.45454545],0
s2,1,0.381009,0.767443,[1 4] ; [ 3 35],[0.46511628 4.53488372] ; [ 3.53488372 34.46511628],0
n1,1,0.449102,0.572917,[1 1] ; [ 5 15],[0.54545455 1.45454545] ; [ 5.45454545 14.54545455],0
r1,1,0.480167,0.498485,[1 4] ; [14 25],[1.70454545 3.29545455] ; [13.29545455 25.70454545],0
s8,1,0.518074,0.417725,[1 4] ; [ 4 35],[0.56818182 4.43181818] ; [ 4.43181818 34.56818182],0
n4,1,0.559504,0.340564,[3 2] ; [18 21],[2.38636364 2.61363636] ; [18.61363636 20.38636364],0
b5,1,0.559504,0.340564,[3 2] ; [18 21],[2.38636364 2.61363636] ; [18.61363636 20.38636364],0
u2,1,0.601448,0.272817,[1 3] ; [ 7 11],[1.45454545 2.54545455] ; [ 6.54545455 11.45454545],0
d5,1,0.634775,0.225641,[3 2] ; [19 20],[2.5 2.5] ; [19.5 19.5],0
d2,1,0.698127,0.150427,[1 4] ; [11 28],[1.36363636 3.63636364] ; [10.63636364 28.36363636],0
v4,1,0.713292,0.135011,[3 2] ; [20 19],[2.61363636 2.38636364] ; [20.38636364 18.61363636],0
a7,1,0.713292,0.135011,[2 3] ; [19 20],[2.38636364 2.61363636] ; [18.61363636 20.38636364],0
a4,1,0.76717,0.087663,[2 3] ; [13 26],[1.70454545 3.29545455] ; [13.29545455 25.70454545],0
s7,1,0.781727,0.076768,[1 4] ; [ 5 28],[0.78947368 4.21052632] ; [ 5.21052632 27.78947368],0
n3,1,0.783892,0.075214,[1 1] ; [12  8],[1.18181818 0.81818182] ; [11.81818182  8.18181818],0
n2,1,0.783892,0.075214,[1 1] ; [12  8],[1.18181818 0.81818182] ; [11.81818182  8.18181818],0
r4,1,0.790513,0.070567,[1 4] ; [ 6 33],[0.79545455 4.20454545] ; [ 6.20454545 32.79545455],0
n6,1,0.841088,0.040201,[3 2] ; [21 17],[2.79069767 2.20930233] ; [21.20930233 16.79069767],0
d3,1,0.857514,0.032234,[2 3] ; [14 25],[1.81818182 3.18181818] ; [14.18181818 24.81818182],0
d1,1,0.877162,0.023891,[1 4] ; [ 9 30],[1.13636364 3.86363636] ; [ 8.86363636 30.13636364],0
b1,1,0.946967,0.004424,[3 2] ; [24 15],[3.06818182 1.93181818] ; [23.93181818 15.06818182],0
d4,1,0.964972,0.001929,[3 2] ; [23 16],[2.95454545 2.04545455] ; [23.04545455 15.95454545],0
r3,1,0.981947,0.000512,[3 2] ; [23 15],[3.02325581 1.97674419] ; [22.97674419 15.02325581],0
