Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.041051,4.173926,[5 3] ; [428  63],[6.94188377 1.05811623] ; [426.05811623  64.94188377],0
d5,1,0.072384,3.228121,[5 3] ; [420  72],[6.8 1.2] ; [418.2  73.8],0
b4,1,0.101496,2.68188,[7 1] ; [290 203],[4.74251497 3.25748503] ; [292.25748503 200.74251497],0
p12,1,0.153965,2.03252,[2 6] ; [ 48 444],[0.8 7.2] ; [ 49.2 442.8],0
n3,1,0.168282,1.898186,[2 2] ; [65 17],[3.11627907 0.88372093] ; [63.88372093 18.11627907],0
s5,1,0.171092,1.873346,[5 3] ; [183 290],[3.12681913 4.87318087] ; [184.87318087 288.12681913],0
s1,1,0.176945,1.823096,[1 7] ; [ 17 470],[0.29090909 7.70909091] ; [ 17.70909091 469.29090909],0
s2,1,0.281136,1.161593,[6 2] ; [273 215],[4.5 3.5] ; [274.5 213.5],0
a2,1,0.347723,0.88175,[1 7] ; [135 358],[2.17165669 5.82834331] ; [133.82834331 359.17165669],0
a7,1,0.350623,0.871203,[5 3] ; [377 115],[6.112 1.888] ; [375.888 116.112],0
a1,1,0.369243,0.80621,[1 7] ; [ 26 467],[0.43113772 7.56886228] ; [ 26.56886228 466.43113772],0
s6,1,0.420011,0.650284,[7 1] ; [362 120],[6.0244898 1.9755102] ; [362.9755102 119.0244898],0
d4,1,0.460116,0.545612,[6 2] ; [416  76],[6.752 1.248] ; [415.248  76.752],0
p7,1,0.464127,0.535924,[5 3] ; [361 127],[5.90322581 2.09677419] ; [360.09677419 127.90322581],0
b1,1,0.509181,0.43575,[4 4] ; [190 303],[3.09780439 4.90219561] ; [190.90219561 302.09780439],0
s8,1,0.511998,0.429982,[5 3] ; [249 241],[4.08032129 3.91967871] ; [249.91967871 240.08032129],0
v2,1,0.52018,0.413537,[5 2] ; [284 194],[4.17113402 2.82886598] ; [284.82886598 193.17113402],0
v1,1,0.528886,0.396531,[4 4] ; [292 187],[4.862423 3.137577] ; [291.137577 187.862423],0
a5,1,0.530014,0.394364,[7 1] ; [386 107],[6.2754491 1.7245509] ; [386.7245509 106.2754491],0
a4,1,0.530387,0.393649,[3 5] ; [239 252],[3.87975952 4.12024048] ; [238.12024048 252.87975952],0
u1,1,0.537747,0.379732,[1 7] ; [106 387],[1.70858283 6.29141717] ; [105.29141717 387.70858283],0
s4,1,0.555984,0.346705,[2 6] ; [ 83 403],[1.37651822 6.62348178] ; [ 83.62348178 402.37651822],0
b3,1,0.565129,0.330901,[2 5] ; [123 190],[2.734375 4.265625] ; [122.265625 190.734375],0
b2,1,0.565129,0.330901,[2 5] ; [123 190],[2.734375 4.265625] ; [122.265625 190.734375],0
p11,1,0.589359,0.291346,[6 2] ; [406  87],[6.57884232 1.42115768] ; [405.42115768  87.57884232],0
d2,1,0.618787,0.247576,[5 3] ; [264 228],[4.304 3.696] ; [264.696 227.304],0
n1,1,0.661094,0.192197,[2 2] ; [32 50],[1.58139535 2.41860465] ; [32.41860465 49.58139535],0
u3,1,0.674775,0.176067,[1 1] ; [83 46],[1.28244275 0.71755725] ; [82.71755725 46.28244275],0
p3,1,0.717465,0.130935,[5 3] ; [337 155],[5.472 2.528] ; [336.528 155.472],0
s7,1,0.72103,0.127508,[4 4] ; [263 204],[4.49684211 3.50315789] ; [262.50315789 204.49684211],0
a6,1,0.72288,0.12575,[6 2] ; [341 152],[5.54091816 2.45908184] ; [341.45908184 151.54091816],0
p5,1,0.748126,0.103113,[1 7] ; [ 82 407],[1.3360161 6.6639839] ; [ 81.6639839 407.3360161],0
p2,1,0.81382,0.05546,[7 1] ; [442  49],[7.19839679 0.80160321] ; [441.80160321  49.19839679],0
b5,1,0.816196,0.054028,[5 3] ; [288 205],[4.67864271 3.32135729] ; [288.32135729 204.67864271],0
d1,1,0.858685,0.031701,[5 3] ; [323 170],[5.23752495 2.76247505] ; [322.76247505 170.23752495],0
s3,1,0.875129,0.024695,[5 3] ; [291 196],[4.78383838 3.21616162] ; [291.21616162 195.78383838],0
n2,1,0.894397,0.017621,[3 1] ; [59 23],[2.88372093 1.11627907] ; [59.11627907 22.88372093],0
p1,1,0.894637,0.01754,[1 7] ; [ 54 436],[0.88353414 7.11646586] ; [ 54.11646586 435.88353414],0
a3,1,0.927843,0.008201,[6 2] ; [362 130],[5.888 2.112] ; [362.112 129.888],0
p10,1,0.936473,0.006353,[7 1] ; [424  66],[6.92369478 1.07630522] ; [424.07630522  65.92369478],0
v3,1,0.945005,0.004758,[3 4] ; [208 263],[3.08995816 3.91004184] ; [207.91004184 263.08995816],0
p9,1,0.952372,0.003567,[7 1] ; [433  58],[7.05410822 0.94589178] ; [432.94589178  58.05410822],0
d3,1,0.961071,0.002382,[6 2] ; [366 127],[5.94011976 2.05988024] ; [366.05988024 126.94011976],0
p6,1,0.972481,0.00119,[4 4] ; [241 247],[3.9516129 4.0483871] ; [241.0483871 246.9516129],0
