Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000371,12.673739,[ 8 19] ; [23  7],[14.68421053 12.31578947] ; [16.31578947 13.68421053],1
b5,1,0.469053,0.524207,[14 13] ; [19 12],[15.36206897 11.63793103] ; [17.63793103 13.36206897],0
a5,1,0.486524,0.484205,[12 15] ; [11 20],[10.70689655 16.29310345] ; [12.29310345 18.70689655],0
p1,1,0.49159,0.473045,[ 2 25] ; [ 1 29],[ 1.42105263 25.57894737] ; [ 1.57894737 28.42105263],0
d1,1,0.517041,0.419792,[10 17] ; [ 9 22],[ 8.84482759 18.15517241] ; [10.15517241 20.84482759],0
a2,1,0.528265,0.397728,[ 3 24] ; [ 2 29],[ 2.32758621 24.67241379] ; [ 2.67241379 28.32758621],0
u2,1,0.534359,0.386095,[5 8] ; [8 8],[5.82758621 7.17241379] ; [7.17241379 8.82758621],0
n1,1,0.55791,0.343336,[ 5 13] ; [2 9],[ 4.34482759 13.65517241] ; [2.65517241 8.34482759],0
n6,1,0.585783,0.296979,[12 15] ; [16 15],[13.03448276 13.96551724] ; [14.96551724 16.03448276],0
n2,1,0.59737,0.27898,[ 8 10] ; [6 5],[8.68965517 9.31034483] ; [5.31034483 5.68965517],0
n5,1,0.635609,0.224531,[ 8 19] ; [11 20],[ 8.84482759 18.15517241] ; [10.15517241 20.84482759],0
r3,1,0.65825,0.195657,[15 12] ; [19 12],[15.82758621 11.17241379] ; [18.17241379 12.82758621],0
n3,1,0.698791,0.149733,[9 8] ; [5 6],[8.5 8.5] ; [5.5 5.5],0
p4,1,0.703651,0.144702,[10 17] ; [13 18],[10.70689655 16.29310345] ; [12.29310345 18.70689655],0
d5,1,0.734535,0.114988,[16 11] ; [17 14],[15.36206897 11.63793103] ; [17.63793103 13.36206897],0
p7,1,0.757471,0.09536,[11 16] ; [13 16],[11.57142857 15.42857143] ; [12.42857143 16.57142857],0
b1,1,0.820056,0.051744,[14 13] ; [17 14],[14.43103448 12.56896552] ; [16.56896552 14.43103448],0
d4,1,0.829122,0.046582,[19  8] ; [21 10],[18.62068966  8.37931034] ; [21.37931034  9.62068966],0
v3,1,0.848177,0.036651,[ 4 23] ; [ 5 25],[ 4.26315789 22.73684211] ; [ 4.73684211 25.26315789],0
p8,1,0.873061,0.025527,[ 9 17] ; [11 19],[ 9.28571429 16.71428571] ; [10.71428571 19.28571429],0
a7,1,0.874673,0.024877,[16 11] ; [19 12],[16.29310345 10.70689655] ; [18.70689655 12.29310345],0
a3,1,0.888945,0.019499,[14 13] ; [15 15],[13.73684211 13.26315789] ; [15.26315789 14.73684211],0
u3,1,0.897001,0.016758,[6 7] ; [7 9],[5.82758621 7.17241379] ; [7.17241379 8.82758621],0
a1,1,0.920745,0.009899,[ 1 26] ; [ 1 30],[ 0.93103448 26.06896552] ; [ 1.06896552 29.93103448],0
s6,1,0.930645,0.007575,[ 9 18] ; [10 21],[ 8.84482759 18.15517241] ; [10.15517241 20.84482759],0
s7,1,0.981917,0.000514,[ 6 20] ; [ 7 23],[ 6.03571429 19.96428571] ; [ 6.96428571 23.03571429],0
p6,1,0.990568,0.00014,[ 5 21] ; [ 6 25],[ 5.01754386 20.98245614] ; [ 5.98245614 25.01754386],0
v2,1,1.0,0.0,[ 9 18] ; [10 20],[ 9. 18.] ; [10. 20.],0
