Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.012835,6.191661,[64 10] ; [1 2],[62.46753247 11.53246753] ; [2.53246753 0.46753247],0
r4,1,0.054297,3.703554,[70  4] ; [2 1],[69.19480519  4.80519481] ; [2.80519481 0.19480519],0
r1,1,0.070731,3.265978,[58 16] ; [1 2],[56.7012987 17.2987013] ; [2.2987013 0.7012987],0
b3,1,0.112484,2.51897,[10 31] ; [2 1],[11.18181818 29.81818182] ; [0.81818182 2.18181818],0
b2,1,0.112484,2.51897,[10 31] ; [2 1],[11.18181818 29.81818182] ; [0.81818182 2.18181818],0
n5,1,0.155476,2.017688,[53 21] ; [1 2],[51.8961039 22.1038961] ; [2.1038961 0.8961039],0
p1,1,0.233921,1.416858,[ 8 66] ; [1 2],[ 8.64935065 65.35064935] ; [0.35064935 2.64935065],0
n4,1,0.241959,1.369146,[49 25] ; [1 2],[48.05194805 25.94805195] ; [1.94805195 1.05194805],0
b1,1,0.265714,1.238739,[26 48] ; [2 1],[26.90909091 47.09090909] ; [1.09090909 1.90909091],0
p10,1,0.336185,0.924925,[64 10] ; [2 1],[63.42857143 10.57142857] ; [2.57142857 0.42857143],0
a6,1,0.423168,0.641501,[42 32] ; [1 2],[41.32467532 32.67532468] ; [1.67532468 1.32467532],0
d5,1,0.437824,0.601979,[62 12] ; [2 1],[61.50649351 12.49350649] ; [2.49350649 0.50649351],0
v1,1,0.480715,0.497241,[40 34] ; [1 2],[39.4025974 34.5974026] ; [1.5974026 1.4025974],0
a4,1,0.480715,0.497241,[40 34] ; [1 2],[39.4025974 34.5974026] ; [1.5974026 1.4025974],0
s2,1,0.536586,0.381904,[60 14] ; [2 1],[59.58441558 14.41558442] ; [2.41558442 0.58441558],0
p2,1,0.631619,0.229871,[58 16] ; [2 1],[57.66233766 16.33766234] ; [2.33766234 0.66233766],0
p3,1,0.634636,0.225826,[39 35] ; [2 1],[39.4025974 34.5974026] ; [1.5974026 1.4025974],0
p6,1,0.652004,0.203382,[39 34] ; [2 1],[39.38157895 33.61842105] ; [1.61842105 1.38157895],0
a5,1,0.722724,0.125897,[56 18] ; [2 1],[55.74025974 18.25974026] ; [2.25974026 0.74025974],0
p7,1,0.801739,0.06305,[52 19] ; [2 1],[51.81081081 19.18918919] ; [2.18918919 0.81081081],0
d3,1,0.809995,0.057808,[54 20] ; [2 1],[53.81818182 20.18181818] ; [2.18181818 0.81818182],0
a7,1,0.874574,0.024917,[46 28] ; [2 1],[46.12987013 27.87012987] ; [1.87012987 1.12987013],0
p11,1,0.893648,0.017873,[52 22] ; [2 1],[51.8961039 22.1038961] ; [2.1038961 0.8961039],0
p8,1,0.923698,0.009173,[39 34] ; [1 1],[38.93333333 34.06666667] ; [1.06666667 0.93333333],0
p4,1,0.987096,0.000262,[49 25] ; [2 1],[49.01298701 24.98701299] ; [1.98701299 1.01298701],0
