Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.135256,[242   5] ; [34 14],[231.09152542  15.90847458] ; [44.90847458  3.09152542],1
r2,1,0.000154,14.317784,[243   3] ; [39  5],[239.2137931   6.7862069] ; [42.7862069  1.2137931],1
u1,1,0.001282,10.36801,[ 62 185] ; [ 2 46],[ 53.58644068 193.41355932] ; [10.41355932 37.58644068],0
d3,1,0.001771,9.772872,[184  63] ; [25 23],[174.99322034  72.00677966] ; [34.00677966 13.99322034],0
v4,1,0.007778,7.083966,[243   4] ; [43  4],[240.27891156   6.72108844] ; [45.72108844  1.27891156],0
d4,1,0.011828,6.336499,[218  28] ; [36 12],[212.53061224  33.46938776] ; [41.46938776  6.53061224],0
s6,1,0.020857,5.338708,[227  17] ; [38  8],[222.96551724  21.03448276] ; [42.03448276  3.96551724],0
a2,1,0.025539,4.986984,[ 75 172] ; [ 7 41],[ 68.65762712 178.34237288] ; [13.34237288 34.65762712],0
d2,1,0.025802,4.969207,[146 101] ; [20 28],[138.98983051 108.01016949] ; [27.01016949 20.98983051],0
n6,1,0.029013,4.766845,[221  24] ; [38 10],[216.56996587  28.43003413] ; [42.43003413  5.56996587],0
d5,1,0.033142,4.538421,[214  32] ; [36 12],[209.18367347  36.81632653] ; [40.81632653  7.18367347],0
a4,1,0.036529,4.372241,[123 124] ; [16 32],[116.38305085 130.61694915] ; [22.61694915 25.38305085],0
d1,1,0.040033,4.216498,[176  71] ; [27 21],[169.96949153  77.03050847] ; [33.03050847 14.96949153],0
a3,1,0.041602,4.151325,[201  45] ; [33 15],[195.79591837  50.20408163] ; [38.20408163  9.79591837],0
p8,1,0.051262,3.799678,[152  93] ; [22 25],[145.99315068  99.00684932] ; [28.00684932 18.99315068],0
u3,1,0.061498,3.49652,[36 10] ; [8 7],[33.18032787 12.81967213] ; [10.81967213  4.18032787],0
r3,1,0.065758,3.385852,[240   7] ; [44  4],[237.78983051   9.21016949] ; [46.21016949  1.78983051],0
a5,1,0.092264,2.834416,[197  50] ; [33 15],[192.57627119  54.42372881] ; [37.42372881 10.57627119],0
a7,1,0.102214,2.670659,[173  73] ; [28 20],[168.18367347  77.81632653] ; [32.81632653 15.18367347],0
s5,1,0.118401,2.438345,[117 118] ; [15 26],[112.39130435 122.60869565] ; [19.60869565 21.39130435],0
v1,1,0.118939,2.431235,[151  87] ; [23 22],[146.33215548  91.66784452] ; [27.66784452 17.33215548],0
s7,1,0.122514,2.384879,[198  37] ; [36 12],[194.31095406  40.68904594] ; [39.68904594  8.31095406],0
p9,1,0.128195,2.314231,[226  19] ; [41  7],[223.25938567  21.74061433] ; [43.74061433  4.25938567],0
p6,1,0.133235,2.254395,[109 136] ; [26 20],[113.65979381 131.34020619] ; [21.34020619 24.65979381],0
s1,1,0.138812,2.191084,[  9 237] ; [ 4 43],[ 10.91467577 235.08532423] ; [ 2.08532423 44.91467577],0
n4,1,0.194509,1.68313,[204  42] ; [36 12],[200.81632653  45.18367347] ; [39.18367347  8.81632653],0
a8,1,0.239039,1.386254,[ 41 187] ; [ 5 41],[ 38.27737226 189.72262774] ; [ 7.72262774 38.27737226],0
b2,1,0.240983,1.374834,[73 93] ; [12 24],[69.85148515 96.14851485] ; [15.14851485 20.85148515],0
b3,1,0.240983,1.374834,[73 93] ; [12 24],[69.85148515 96.14851485] ; [15.14851485 20.85148515],0
v3,1,0.253205,1.305532,[111 125] ; [17 28],[107.50177936 128.49822064] ; [20.49822064 24.50177936],0
p11,1,0.281013,1.162183,[200  47] ; [42  6],[202.62372881  44.37627119] ; [39.37627119  8.62372881],0
p12,1,0.291738,1.111584,[ 34 210] ; [ 4 44],[ 31.75342466 212.24657534] ; [ 6.24657534 41.75342466],0
u4,1,0.30093,1.070071,[ 14 233] ; [ 1 47],[ 12.55932203 234.44067797] ; [ 2.44067797 45.55932203],0
s4,1,0.36392,0.824321,[ 52 194] ; [13 35],[ 54.3877551 191.6122449] ; [10.6122449 37.3877551],0
n5,1,0.373545,0.791837,[203  43] ; [37 11],[200.81632653  45.18367347] ; [39.18367347  8.81632653],0
v2,1,0.379121,0.773551,[146  91] ; [24 20],[143.38078292  93.61921708] ; [26.61921708 17.38078292],0
b5,1,0.388643,0.743183,[143 104] ; [31 17],[145.68813559 101.31186441] ; [28.31186441 19.68813559],0
a1,1,0.403599,0.697578,[ 13 234] ; [ 4 44],[ 14.23389831 232.76610169] ; [ 2.76610169 45.23389831],0
p5,1,0.445522,0.582018,[ 42 201] ; [ 6 41],[ 40.22068966 202.77931034] ; [ 7.77931034 39.22068966],0
n2,1,0.447949,0.575836,[42 10] ; [10  4],[40.96969697 11.03030303] ; [11.03030303  2.96969697],0
p10,1,0.448267,0.575029,[218  27] ; [40  7],[216.47260274  28.52739726] ; [41.52739726  5.47260274],0
p7,1,0.467992,0.526714,[168  70] ; [30 16],[165.92957746  72.07042254] ; [32.07042254 13.92957746],0
a6,1,0.500529,0.453814,[171  75] ; [31 17],[169.02040816  76.97959184] ; [32.97959184 15.02040816],0
b4,1,0.557216,0.344548,[140 107] ; [25 23],[138.15254237 108.84745763] ; [26.84745763 21.15254237],0
s2,1,0.581965,0.303069,[218  29] ; [41  7],[216.85762712  30.14237288] ; [42.14237288  5.85762712],0
p2,1,0.60631,0.265583,[212  34] ; [40  8],[210.85714286  35.14285714] ; [41.14285714  6.85714286],0
p4,1,0.65534,0.199234,[167  79] ; [31 17],[165.67346939  80.32653061] ; [32.32653061 15.67346939],0
n1,1,0.688343,0.160885,[27 25] ; [7 5],[27.625 24.375] ; [6.375 5.625],0
p3,1,0.752317,0.099595,[145 102] ; [27 21],[144.01355932 102.98644068] ; [27.98644068 20.01355932],0
p1,1,0.766843,0.087917,[ 27 218] ; [ 6 42],[ 27.59385666 217.40614334] ; [ 5.40614334 42.59385666],0
b1,1,0.872894,0.025595,[106 141] ; [20 28],[105.49830508 141.50169492] ; [20.50169492 27.49830508],0
u2,1,0.878159,0.023502,[28 17] ; [9 6],[27.75 17.25] ; [9.25 5.75],0
n3,1,0.902169,0.01511,[38 14] ; [10  4],[37.81818182 14.18181818] ; [10.18181818  3.81818182],0
