Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,64.675473,[329  13] ; [5 7],[322.6779661  19.3220339] ; [11.3220339  0.6779661],1
v4,1,0.0,32.223021,[328  14] ; [7 5],[323.6440678  18.3559322] ; [11.3559322  0.6440678],1
r3,1,3e-06,22.038638,[328  13] ; [8 4],[324.57790368  16.42209632] ; [11.42209632  0.57790368],1
p9,1,0.003771,8.39073,[262  75] ; [5 7],[257.81948424  79.18051576] ; [9.18051576 2.81948424],0
v1,1,0.017247,5.671039,[172 161] ; [ 2 10],[167.94782609 165.05217391] ; [6.05217391 5.94782609],0
n6,1,0.018138,5.582799,[268  72] ; [6 6],[264.65909091  75.34090909] ; [9.34090909 2.65909091],0
p2,1,0.055317,3.672519,[274  65] ; [7 5],[271.39316239  67.60683761] ; [9.60683761 2.39316239],0
a6,1,0.074142,3.188846,[251  91] ; [6 6],[248.28813559  93.71186441] ; [8.71186441 3.28813559],0
p11,1,0.077332,3.120103,[272  70] ; [7 5],[269.54237288  72.45762712] ; [9.45762712 2.54237288],0
p3,1,0.085539,2.956386,[141 199] ; [ 2 10],[138.125 201.875] ; [4.875 7.125],0
b1,1,0.094156,2.801849,[119 223] ; [7 5],[121.72881356 220.27118644] ; [4.27118644 7.72881356],0
p8,1,0.104762,2.631517,[164 172] ; [3 9],[161.24137931 174.75862069] ; [5.75862069 6.24137931],0
b4,1,0.110858,2.541952,[207 135] ; [10  2],[209.6440678 132.3559322] ; [7.3559322 4.6440678],0
p5,1,0.112321,2.521262,[ 19 320] ; [ 2 10],[ 20.28205128 318.71794872] ; [ 0.71794872 11.28205128],0
d1,1,0.118257,2.440251,[192 150] ; [4 8],[189.3559322 152.6440678] ; [6.6440678 5.3559322],0
n4,1,0.118368,2.43878,[242  99] ; [6 6],[239.5694051 101.4305949] ; [8.4305949 3.5694051],0
s2,1,0.120163,2.415201,[ 97 239] ; [ 1 11],[ 94.62068966 241.37931034] ; [3.37931034 8.62068966],0
s3,1,0.120625,2.40919,[130 205] ; [ 2 10],[127.4351585 207.5648415] ; [4.5648415 7.4351585],0
v2,1,0.125207,2.350948,[179 142] ; [4 8],[176.40540541 144.59459459] ; [6.59459459 5.40540541],0
a8,1,0.128774,2.307223,[ 34 280] ; [3 9],[ 35.63803681 278.36196319] ; [ 1.36196319 10.63803681],0
d4,1,0.174877,1.840634,[280  61] ; [8 4],[278.20963173  62.79036827] ; [9.79036827 2.20963173],0
n5,1,0.189873,1.718602,[230 108] ; [6 6],[227.90857143 110.09142857] ; [8.09142857 3.90857143],0
s5,1,0.201293,1.632968,[ 80 249] ; [ 1 11],[ 78.14956012 250.85043988] ; [2.85043988 9.14956012],0
s1,1,0.204177,1.612241,[  8 326] ; [ 1 11],[  8.68786127 325.31213873] ; [ 0.31213873 11.68786127],0
p4,1,0.216596,1.526783,[174 164] ; [4 8],[171.89714286 166.10285714] ; [6.10285714 5.89714286],0
d3,1,0.221571,1.494168,[229 113] ; [6 6],[227.03389831 114.96610169] ; [7.96610169 4.03389831],0
d2,1,0.223565,1.481343,[145 195] ; [3 9],[142.95454545 197.04545455] ; [5.04545455 6.95454545],0
v3,1,0.229469,1.444148,[108 217] ; [ 2 10],[106.08308605 218.91691395] ; [3.91691395 8.08308605],0
d5,1,0.268151,1.22618,[273  69] ; [8 4],[271.47457627  70.52542373] ; [9.52542373 2.47457627],0
b2,1,0.283688,1.149336,[ 62 122] ; [1 6],[ 60.69109948 123.30890052] ; [2.30890052 4.69109948],0
b3,1,0.283688,1.149336,[ 62 122] ; [1 6],[ 60.69109948 123.30890052] ; [2.30890052 4.69109948],0
a1,1,0.288477,1.126718,[ 10 332] ; [ 1 11],[ 10.62711864 331.37288136] ; [ 0.37288136 11.62711864],0
a2,1,0.302155,1.064657,[ 70 272] ; [ 1 11],[ 68.59322034 273.40677966] ; [2.40677966 9.59322034],0
