Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,79.859618,[207  45] ; [17 49],[177.50943396  74.49056604] ; [46.49056604 19.50943396],1
p8,1,0.0,39.41502,[149 101] ; [11 56],[126.1829653 123.8170347] ; [33.8170347 33.1829653],1
p2,1,0.0,38.67581,[208  44] ; [31 37],[188.2125  63.7875] ; [50.7875 17.2125],1
r3,1,0.0,35.637567,[240  14] ; [47 21],[226.39130435  27.60869565] ; [60.60869565  7.39130435],1
p7,1,0.0,31.319323,[180  70] ; [24 44],[160.37735849  89.62264151] ; [43.62264151 24.37735849],1
r4,1,0.0,28.128504,[223  33] ; [40 28],[207.80246914  48.19753086] ; [55.19753086 12.80246914],1
v4,1,1e-06,23.67946,[238  16] ; [49 18],[227.09657321  26.90342679] ; [59.90342679  7.09657321],1
s8,1,2.8e-05,17.557955,[118 135] ; [12 54],[103.10344828 149.89655172] ; [26.89655172 39.10344828],1
n6,1,6e-05,16.106694,[204  52] ; [38 30],[191.20987654  64.79012346] ; [50.79012346 17.20987654],1
p4,1,6.1e-05,16.077826,[162  92] ; [25 43],[147.50931677 106.49068323] ; [39.49068323 28.50931677],1
p6,1,0.000134,14.584499,[105 144] ; [11 55],[ 91.6952381 157.3047619] ; [24.3047619 41.6952381],1
r1,1,0.000175,14.077031,[200  55] ; [38 30],[187.89473684  67.10526316] ; [50.10526316 17.89473684],1
v1,1,0.000229,13.578423,[136 113] ; [20 48],[122.5362776 126.4637224] ; [33.4637224 34.5362776],1
v2,1,0.000389,12.583997,[132 111] ; [20 47],[119.1483871 123.8516129] ; [32.8516129 34.1483871],1
n5,1,0.001237,10.433916,[203  53] ; [41 27],[192.79012346  63.20987654] ; [51.20987654 16.79012346],0
a5,1,0.001238,10.433247,[197  59] ; [39 29],[186.4691358  69.5308642] ; [49.5308642 18.4691358],0
p3,1,0.002119,9.443147,[146 107] ; [25 43],[134.77570093 118.22429907] ; [36.22429907 31.77570093],0
s2,1,0.004246,8.175525,[125 128] ; [20 47],[114.640625 138.359375] ; [30.359375 36.640625],0
a3,1,0.007021,7.2675,[189  66] ; [39 29],[180.  75.] ; [48. 20.],0
n4,1,0.007563,7.134194,[208  48] ; [45 23],[199.90123457  56.09876543] ; [53.09876543 14.90123457],0
s5,1,0.007954,7.043741,[ 78 168] ; [10 56],[ 69.38461538 176.61538462] ; [18.61538462 47.38461538],0
r2,1,0.01026,6.589233,[229  24] ; [53 14],[222.95625  30.04375] ; [59.04375  7.95625],0
a6,1,0.011319,6.414485,[165  90] ; [32 35],[156.00931677  98.99068323] ; [40.99068323 26.00931677],0
s3,1,0.015063,5.909136,[143 108] ; [27 40],[134.18238994 116.81761006] ; [35.81761006 31.18238994],0
s7,1,0.016882,5.708585,[116 127] ; [18 41],[107.82119205 135.17880795] ; [26.17880795 32.82119205],0
p5,1,0.025546,4.986474,[ 37 216] ; [ 3 64],[ 31.625 221.375] ; [ 8.375 58.625],0
n2,1,0.030603,4.675079,[34 11] ; [16 15],[29.60526316 15.39473684] ; [20.39473684 10.60526316],0
s6,1,0.035756,4.408702,[155  92] ; [32 34],[147.5686901  99.4313099] ; [39.4313099 26.5686901],0
s1,1,0.04242,4.118386,[  8 245] ; [ 6 62],[ 11.03426791 241.96573209] ; [ 2.96573209 65.03426791],0
d1,1,0.052305,3.765995,[143 113] ; [29 39],[135.90123457 120.09876543] ; [36.09876543 31.90123457],0
v3,1,0.05695,3.624043,[ 96 155] ; [16 47],[ 89.52866242 161.47133758] ; [22.47133758 40.52866242],0
n3,1,0.060054,3.535881,[34 10] ; [17 13],[30.32432432 13.67567568] ; [20.67567568  9.32432432],0
u2,1,0.062399,3.472439,[42 24] ; [12 16],[37.91489362 28.08510638] ; [16.08510638 11.91489362],0
d3,1,0.070404,3.273571,[161  95] ; [34 33],[154.55108359 101.44891641] ; [40.44891641 26.55108359],0
b5,1,0.088847,2.89514,[140 116] ; [45 23],[146.17283951 109.82716049] ; [38.82716049 29.17283951],0
d4,1,0.089837,2.877283,[206  49] ; [47 19],[200.98130841  54.01869159] ; [52.01869159 13.98130841],0
p12,1,0.092789,2.825311,[ 17 234] ; [ 1 67],[ 14.1630094 236.8369906] ; [ 3.8369906 64.1630094],0
a7,1,0.224382,1.476125,[163  92] ; [38 30],[158.68421053  96.31578947] ; [42.31578947 25.68421053],0
s4,1,0.301836,1.066063,[ 36 216] ; [13 54],[ 38.70846395 213.29153605] ; [10.29153605 56.70846395],0
a1,1,0.306516,1.04563,[ 17 239] ; [ 7 61],[ 18.96296296 237.03703704] ; [ 5.03703704 62.96296296],0
u1,1,0.384469,0.756364,[ 41 215] ; [ 8 60],[ 38.71604938 217.28395062] ; [10.28395062 57.71604938],0
u3,1,0.405098,0.69314,[43 24] ; [16 13],[41.17708333 25.82291667] ; [17.82291667 11.17708333],0
n1,1,0.423443,0.64074,[24 20] ; [14 17],[22.29333333 21.70666667] ; [15.70666667 15.29333333],0
a4,1,0.46998,0.522022,[123 132] ; [29 38],[120.37267081 134.62732919] ; [31.62732919 35.37267081],0
