Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,42.631579,[55  2] ; [11 22],[41.8 15.2] ; [24.2  8.8],1
p8,1,0.289678,1.121118,[24 31] ; [11 23],[21.62921348 33.37078652] ; [13.37078652 20.62921348],0
s1,1,0.291602,1.11221,[ 2 54] ; [ 3 31],[ 3.11111111 52.88888889] ; [ 1.88888889 32.11111111],0
n4,1,0.303593,1.058343,[38 19] ; [19 15],[35.7032967 21.2967033] ; [21.2967033 12.7032967],0
d3,1,0.507144,0.439955,[15 41] ; [ 7 27],[13.68888889 42.31111111] ; [ 8.31111111 25.68888889],0
b4,1,0.544642,0.367004,[24 33] ; [17 18],[25.40217391 31.59782609] ; [15.59782609 19.40217391],0
p12,1,0.582728,0.301846,[ 3 54] ; [ 1 34],[ 2.47826087 54.52173913] ; [ 1.52173913 33.47826087],0
d1,1,0.582728,0.301846,[ 3 54] ; [ 1 34],[ 2.47826087 54.52173913] ; [ 1.52173913 33.47826087],0
a2,1,0.591251,0.288395,[ 5 52] ; [ 2 33],[ 4.33695652 52.66304348] ; [ 2.66304348 32.33695652],0
p1,1,0.595567,0.281734,[ 9 48] ; [ 4 30],[ 8.14285714 48.85714286] ; [ 4.85714286 29.14285714],0
u2,1,0.702655,0.145725,[10 17] ; [ 7 15],[ 9.36734694 17.63265306] ; [ 7.63265306 14.36734694],0
u1,1,0.724737,0.123999,[ 1 56] ; [ 1 34],[ 1.23913043 55.76086957] ; [ 0.76086957 34.23913043],0
a8,1,0.80316,0.06213,[ 4 48] ; [ 2 30],[ 3.71428571 48.28571429] ; [ 2.28571429 29.71428571],0
d2,1,0.901329,0.015372,[14 43] ; [ 9 26],[14.25 42.75] ; [ 8.75 26.25],0
n1,1,0.901436,0.015338,[6 8] ; [ 9 11],[6.17647059 7.82352941] ; [ 8.82352941 11.17647059],0
p5,1,0.903013,0.014849,[ 2 55] ; [ 1 32],[ 1.9 55.1] ; [ 1.1 31.9],0
n5,1,0.938898,0.005876,[39 18] ; [23 11],[38.83516484 18.16483516] ; [23.16483516 10.83516484],0
s4,1,0.973566,0.001098,[ 5 52] ; [ 3 32],[ 4.95652174 52.04347826] ; [ 3.04347826 31.95652174],0
