Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,249.260774,[267  39] ; [ 76 238],[169.28709677 136.71290323] ; [173.71290323 140.28709677],1
s7,1,0.0,135.538817,[216  80] ; [ 77 226],[144.78797997 151.21202003] ; [148.21202003 154.78797997],1
s6,1,0.0,116.515326,[257  45] ; [138 180],[192.40322581 109.59677419] ; [202.59677419 115.40322581],1
s8,1,0.0,79.372475,[187 121] ; [ 81 237],[131.85942492 176.14057508] ; [136.14057508 181.85942492],1
s5,1,0.0,57.982127,[127 169] ; [ 47 266],[ 84.57142857 211.42857143] ; [ 89.42857143 223.57142857],1
p10,1,1.4e-05,18.89763,[267  42] ; [227  87],[245.0176565  63.9823435] ; [248.9823435  65.0176565],1
s4,1,1.6e-05,18.652344,[ 64 239] ; [ 28 290],[ 44.88888889 258.11111111] ; [ 47.11111111 270.88888889],1
d4,1,4.5e-05,16.656175,[269  38] ; [238  80],[249.0384  57.9616] ; [257.9616  60.0384],1
p9,1,0.000135,14.56371,[269  37] ; [239  75],[250.72258065  55.27741935] ; [257.27741935  56.72258065],1
u1,1,0.000288,13.145594,[ 78 231] ; [ 44 275],[ 60.02866242 248.97133758] ; [ 61.97133758 257.02866242],1
p4,1,0.000782,11.28351,[196 112] ; [159 157],[175.22435897 132.77564103] ; [179.77564103 136.22435897],1
d1,1,0.001158,10.556397,[204 105] ; [170 149],[184.02229299 124.97770701] ; [189.97770701 129.02229299],0
n6,1,0.001349,10.274232,[276  30] ; [259  60],[261.936  44.064] ; [273.064  45.936],0
a3,1,0.001866,9.677066,[240  68] ; [211 105],[222.60897436  85.39102564] ; [228.39102564  87.60897436],0
v4,1,0.002739,8.973803,[294  12] ; [286  32],[284.42307692  21.57692308] ; [295.57692308  22.42307692],0
p6,1,0.003115,8.738569,[126 179] ; [ 94 220],[108.4006462 196.5993538] ; [111.5993538 202.4006462],0
s1,1,0.005089,7.847418,[ 16 289] ; [  4 311],[  9.83870968 295.16129032] ; [ 10.16129032 304.83870968],0
r1,1,0.005252,7.790589,[259  49] ; [238  79],[244.9216  63.0784] ; [252.0784  64.9216],0
v3,1,0.007039,7.262966,[134 164] ; [107 205],[117.73442623 180.26557377] ; [123.26557377 188.73442623],0
r4,1,0.008063,7.019389,[282  27] ; [269  50],[271.11305732  37.88694268] ; [279.88694268  39.11305732],0
u3,1,0.010115,6.614465,[44 25] ; [47 60],[35.67613636 33.32386364] ; [55.32386364 51.67613636],0
n5,1,0.011035,6.459732,[269  38] ; [254  63],[257.30929487  49.69070513] ; [265.69070513  51.30929487],0
a2,1,0.011755,6.347488,[ 93 216] ; [ 68 251],[ 79.21815287 229.78184713] ; [ 81.78184713 237.21815287],0
p2,1,0.012268,6.271681,[264  44] ; [248  70],[251.91054313  56.08945687] ; [260.08945687  57.91054313],0
a5,1,0.013003,6.168678,[248  61] ; [229  90],[234.7022293  74.2977707] ; [242.2977707  76.7022293],0
d2,1,0.014197,6.013419,[172 135] ; [146 170],[156.70304976 150.29695024] ; [161.29695024 154.70304976],0
p12,1,0.018182,5.578485,[ 27 281] ; [ 13 302],[ 19.7752809 288.2247191] ; [ 20.2247191 294.7752809],0
v2,1,0.019256,5.47816,[184 115] ; [160 147],[169.72937294 129.27062706] ; [174.27062706 132.72937294],0
r2,1,0.020096,5.403529,[293  11] ; [287  25],[286.23376623  17.76623377] ; [293.76623377  18.23376623],0
r3,1,0.023697,5.116645,[293  14] ; [288  29],[285.84455128  21.15544872] ; [295.15544872  21.84455128],0
p3,1,0.026227,4.941022,[161 147] ; [138 180],[147.11182109 160.88817891] ; [151.88817891 166.11182109],0
p7,1,0.028251,4.812673,[197 104] ; [179 136],[183.72727273 117.27272727] ; [192.27272727 122.72727273],0
v1,1,0.033891,4.500184,[170 131] ; [150 163],[156.87296417 144.12703583] ; [163.12703583 149.87296417],0
d5,1,0.050285,3.831926,[261  46] ; [252  67],[251.58306709  55.41693291] ; [261.41693291  57.58306709],0
a6,1,0.050386,3.828571,[197 110] ; [228  91],[208.42651757  98.57348243] ; [216.57348243 102.42651757],0
d3,1,0.056947,3.624128,[218  90] ; [203 116],[206.80701754 101.19298246] ; [214.19298246 104.80701754],0
a4,1,0.066702,3.362372,[160 149] ; [140 175],[148.55769231 160.44230769] ; [151.44230769 163.55769231],0
u4,1,0.115391,2.478788,[  8 301] ; [  3 316],[  5.41242038 303.58757962] ; [  5.58757962 313.41242038],0
u2,1,0.207912,1.585908,[40 28] ; [52 54],[35.95402299 32.04597701] ; [56.04597701 49.95402299],0
a8,1,0.208433,1.58228,[ 51 234] ; [ 40 245],[ 45.5 239.5] ; [ 45.5 239.5],0
p1,1,0.245967,1.346064,[ 17 290] ; [ 25 293],[ 20.6304 286.3696] ; [ 21.3696 296.6304],0
n2,1,0.261373,1.261468,[45 12] ; [52 22],[42.20610687 14.79389313] ; [54.79389313 19.20610687],0
a7,1,0.294114,1.100693,[222  86] ; [217 101],[215.99361022  92.00638978] ; [223.00638978  94.99361022],0
p11,1,0.336499,0.923723,[248  61] ; [246  73],[243.06687898  65.93312102] ; [250.93312102  68.06687898],0
n3,1,0.427895,0.628531,[45 13] ; [50 20],[43.046875 14.953125] ; [51.953125 18.046875],0
