Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,27.911989,[ 6 22] ; [53 14],[17.38947368 10.61052632] ; [41.61052632 25.38947368],1
s2,1,3e-06,21.715745,[ 7 24] ; [50 19],[17.67 13.33] ; [39.33 29.67],1
s3,1,1.1e-05,19.383427,[ 8 22] ; [51 18],[17.87878788 12.12121212] ; [41.12121212 27.87878788],1
s8,1,1.1e-05,19.299323,[ 9 22] ; [52 17],[18.91 12.09] ; [42.09 26.91],1
p3,1,0.015474,5.861648,[12 18] ; [45 23],[17.44897959 12.55102041] ; [39.55102041 28.44897959],0
d3,1,0.022493,5.207258,[ 9 22] ; [37 32],[14.26 16.74] ; [31.74 37.26],0
p10,1,0.034969,4.446707,[20 10] ; [58 10],[23.87755102  6.12244898] ; [54.12244898 13.87755102],0
p6,1,0.047555,3.925635,[ 7 22] ; [31 37],[11.36082474 17.63917526] ; [26.63917526 41.36082474],0
b1,1,0.047725,3.919655,[10 21] ; [37 32],[14.57 16.43] ; [32.43 36.57],0
s5,1,0.054246,3.70512,[ 7 24] ; [29 39],[11.27272727 19.72727273] ; [24.72727273 43.27272727],0
d5,1,0.058766,3.571869,[22  9] ; [59  9],[25.36363636  5.63636364] ; [55.63636364 12.36363636],0
p4,1,0.087232,2.924727,[13 15] ; [45 24],[16.74226804 11.25773196] ; [41.25773196 27.74226804],0
p9,1,0.093215,2.81796,[22  9] ; [58 10],[25.05050505  5.94949495] ; [54.94949495 13.05050505],0
r3,1,0.094974,2.787981,[26  5] ; [65  4],[28.21  2.79] ; [62.79  6.21],0
r4,1,0.097411,2.747426,[24  7] ; [62  7],[26.66  4.34] ; [59.34  9.66],0
p5,1,0.138526,2.19426,[ 3 28] ; [15 53],[ 5.63636364 25.36363636] ; [12.36363636 55.63636364],0
a5,1,0.140327,2.174375,[21 10] ; [56 13],[23.87  7.13] ; [53.13 15.87],0
v1,1,0.147101,2.102061,[17 13] ; [48 19],[20.10309278  9.89690722] ; [44.89690722 22.10309278],0
n3,1,0.159128,1.982492,[10  1] ; [8 4],[8.60869565 2.39130435] ; [9.39130435 2.60869565],0
p2,1,0.169582,1.886631,[21  9] ; [56 12],[23.57142857  6.42857143] ; [53.42857143 14.57142857],0
n4,1,0.271875,1.20726,[26  5] ; [63  6],[27.59  3.41] ; [61.41  7.59],0
n6,1,0.300948,1.069988,[25  6] ; [61  8],[26.66  4.34] ; [59.34  9.66],0
s4,1,0.31773,0.998267,[ 3 28] ; [12 57],[ 4.65 26.35] ; [10.35 58.65],0
a1,1,0.329875,0.94939,[ 2 29] ; [ 9 60],[ 3.41 27.59] ; [ 7.59 61.41],0
a3,1,0.33056,0.946704,[23  8] ; [57 12],[24.8  6.2] ; [55.2 13.8],0
r1,1,0.33056,0.946704,[23  8] ; [57 12],[24.8  6.2] ; [55.2 13.8],0
p11,1,0.336659,0.923111,[22  9] ; [55 14],[23.87  7.13] ; [53.13 15.87],0
d2,1,0.343521,0.897245,[18 13] ; [33 36],[15.81 15.19] ; [35.19 33.81],0
a4,1,0.354188,0.858395,[10 21] ; [29 40],[12.09 18.91] ; [26.91 42.09],0
a6,1,0.376196,0.783095,[11 20] ; [31 38],[13.02 17.98] ; [28.98 40.02],0
b5,1,0.376196,0.783095,[11 20] ; [31 38],[13.02 17.98] ; [28.98 40.02],0
a8,1,0.404972,0.693514,[ 2 28] ; [ 8 57],[ 3.15789474 26.84210526] ; [ 6.84210526 58.15789474],0
u3,1,0.443939,0.586081,[2 6] ; [5 7],[2.8 5.2] ; [4.2 7.8],0
p1,1,0.481827,0.494726,[ 3 28] ; [ 4 65],[ 2.17 28.83] ; [ 4.83 64.17],0
v4,1,0.481827,0.494726,[28  3] ; [65  4],[28.83  2.17] ; [64.17  4.83],0
u1,1,0.481827,0.494726,[ 3 28] ; [ 4 65],[ 2.17 28.83] ; [ 4.83 64.17],0
v2,1,0.482583,0.493021,[22  8] ; [45 23],[20.51020408  9.48979592] ; [46.48979592 21.51020408],0
r2,1,0.59749,0.278798,[27  2] ; [61  7],[26.30927835  2.69072165] ; [61.69072165  6.30927835],0
d1,1,0.627875,0.234953,[15 16] ; [37 32],[16.12 14.88] ; [35.88 33.12],0
s1,1,0.655282,0.199306,[ 2 29] ; [ 3 66],[ 1.55 29.45] ; [ 3.45 65.55],0
u2,1,0.713628,0.13468,[4 4] ; [7 5],[4.4 3.6] ; [6.6 5.4],0
p7,1,0.750224,0.101343,[21  9] ; [49 18],[21.64948454  8.35051546] ; [48.35051546 18.64948454],0
p8,1,0.752006,0.099853,[15 14] ; [37 30],[15.70833333 13.29166667] ; [36.29166667 30.70833333],0
b4,1,0.804959,0.060977,[17 14] ; [36 33],[16.43 14.57] ; [36.57 32.43],0
n5,1,0.832156,0.044917,[26  5] ; [59 10],[26.35  4.65] ; [58.65 10.35],0
d4,1,0.838105,0.041746,[25  6] ; [56 12],[25.36363636  5.63636364] ; [55.63636364 12.36363636],0
n1,1,0.854757,0.033508,[5 6] ; [5 7],[4.7826087 6.2173913] ; [5.2173913 6.7826087],0
n2,1,0.901321,0.015374,[8 3] ; [9 3],[8.13043478 2.86956522] ; [8.86956522 3.13043478],0
b2,1,0.987443,0.000248,[10 11] ; [22 24],[10.02985075 10.97014925] ; [21.97014925 24.02985075],0
b3,1,0.987443,0.000248,[10 11] ; [22 24],[10.02985075 10.97014925] ; [21.97014925 24.02985075],0
