Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.631638,[13 30] ; [66 16],[27.176 15.824] ; [51.824 30.176],1
r3,1,5.6e-05,16.246148,[23 20] ; [70 11],[32.25 10.75] ; [60.75 20.25],1
v4,1,0.00453,8.058016,[27 16] ; [69 12],[33.29032258  9.70967742] ; [62.70967742 18.29032258],0
d4,1,0.005992,7.552735,[23 20] ; [62 18],[29.71544715 13.28455285] ; [55.28455285 24.71544715],0
r2,1,0.006473,7.413688,[29 13] ; [72  9],[34.48780488  7.51219512] ; [66.51219512 14.48780488],0
a7,1,0.015465,5.862714,[19 24] ; [54 27],[25.31451613 17.68548387] ; [47.68548387 33.31451613],0
u3,1,0.018435,5.554286,[ 8 17] ; [22 13],[12.5 12.5] ; [17.5 17.5],0
d5,1,0.023251,5.149624,[24 19] ; [62 20],[29.584 13.416] ; [56.416 25.584],0
s4,1,0.039982,4.218648,[11 32] ; [ 9 71],[ 6.99186992 36.00813008] ; [13.00813008 66.99186992],0
a5,1,0.044811,4.025723,[16 27] ; [46 36],[21.328 21.672] ; [40.672 41.328],0
n1,1,0.045146,4.013161,[ 3 16] ; [13 17],[ 6.20408163 12.79591837] ; [ 9.79591837 20.20408163],0
u1,1,0.045584,3.996884,[ 1 42] ; [11 71],[ 4.128 38.872] ; [ 7.872 74.128],0
p10,1,0.057804,3.599284,[ 7 36] ; [26 55],[11.44354839 31.55645161] ; [21.55645161 59.44354839],0
p11,1,0.061537,3.495475,[15 28] ; [43 39],[19.952 23.048] ; [38.048 43.952],0
s6,1,0.080683,3.051082,[12 31] ; [36 46],[16.512 26.488] ; [31.488 50.512],0
d1,1,0.081975,3.025294,[14 29] ; [40 42],[18.576 24.424] ; [35.424 46.576],0
a3,1,0.086276,2.942521,[18 25] ; [47 34],[22.54032258 20.45967742] ; [42.45967742 38.54032258],0
n4,1,0.087797,2.914313,[21 22] ; [53 29],[25.456 17.544] ; [48.544 33.456],0
a2,1,0.092715,2.826585,[ 2 41] ; [12 70],[ 4.816 38.184] ; [ 9.184 72.816],0
a8,1,0.106655,2.603095,[ 1 41] ; [ 8 67],[ 3.23076923 38.76923077] ; [ 5.76923077 69.23076923],0
s3,1,0.125294,2.349863,[12 30] ; [35 47],[15.91935484 26.08064516] ; [31.08064516 50.91935484],0
s7,1,0.135036,2.233636,[ 6 34] ; [21 56],[ 9.23076923 30.76923077] ; [17.76923077 59.23076923],0
d3,1,0.166725,1.912145,[18 25] ; [45 37],[21.672 21.328] ; [41.328 40.672],0
p2,1,0.210111,1.57066,[18 25] ; [44 38],[21.328 21.672] ; [40.672 41.328],0
n2,1,0.227385,1.457143,[ 9 12] ; [18 12],[11.11764706  9.88235294] ; [15.88235294 14.11764706],0
u2,1,0.227878,1.454057,[10 15] ; [19 15],[12.28813559 12.71186441] ; [16.71186441 17.28813559],0
s2,1,0.237927,1.392833,[ 9 34] ; [25 56],[11.79032258 31.20967742] ; [22.20967742 58.79032258],0
b1,1,0.242697,1.364861,[21 22] ; [49 33],[24.08 18.92] ; [45.92 36.08],0
b4,1,0.27097,1.21183,[24 19] ; [54 28],[26.832 16.168] ; [51.168 30.832],0
s8,1,0.280837,1.163036,[ 6 37] ; [18 64],[ 8.256 34.744] ; [15.744 66.256],0
n6,1,0.285454,1.140937,[23 19] ; [53 29],[25.74193548 16.25806452] ; [50.25806452 31.74193548],0
v3,1,0.316627,1.002831,[ 7 36] ; [19 60],[ 9.16393443 33.83606557] ; [16.83606557 62.16393443],0
p7,1,0.374809,0.78766,[20 23] ; [31 50],[17.68548387 25.31451613] ; [33.31451613 47.68548387],0
a1,1,0.418986,0.653157,[ 5 38] ; [ 6 76],[ 3.784 39.216] ; [ 7.216 74.784],0
a6,1,0.430133,0.622463,[22 21] ; [48 34],[24.08 18.92] ; [45.92 36.08],0
p6,1,0.441848,0.591477,[ 9 33] ; [13 69],[ 7.4516129 34.5483871] ; [14.5483871 67.4516129],0
d2,1,0.480492,0.497747,[22 20] ; [37 44],[20.14634146 21.85365854] ; [38.85365854 42.14634146],0
p3,1,0.53768,0.379856,[10 33] ; [23 58],[11.44354839 31.55645161] ; [21.55645161 59.44354839],0
v2,1,0.568522,0.325162,[12 31] ; [26 53],[13.39344262 29.60655738] ; [24.60655738 54.39344262],0
p1,1,0.588831,0.292173,[ 3 40] ; [ 8 73],[ 3.81451613 39.18548387] ; [ 7.18548387 73.81451613],0
a4,1,0.621064,0.244375,[12 30] ; [27 55],[13.20967742 28.79032258] ; [25.79032258 56.20967742],0
p12,1,0.639657,0.219191,[ 1 42] ; [ 1 81],[ 0.688 42.312] ; [ 1.312 80.688],0
p4,1,0.672608,0.178567,[15 28] ; [31 49],[16.08130081 26.91869919] ; [29.91869919 50.08130081],0
b3,1,0.694977,0.15375,[ 8 19] ; [13 38],[ 7.26923077 19.73076923] ; [13.73076923 37.26923077],0
b2,1,0.694977,0.15375,[ 8 19] ; [13 38],[ 7.26923077 19.73076923] ; [13.73076923 37.26923077],0
b5,1,0.701939,0.146462,[21 22] ; [43 39],[22.016 20.984] ; [41.984 40.016],0
p5,1,0.703147,0.145219,[ 1 41] ; [ 3 79],[ 1.35483871 40.64516129] ; [ 2.64516129 79.35483871],0
p8,1,0.719986,0.128506,[12 30] ; [26 56],[12.87096774 29.12903226] ; [25.12903226 56.87096774],0
s5,1,0.729667,0.119417,[ 6 35] ; [14 68],[ 6.66666667 34.33333333] ; [13.33333333 68.66666667],0
n5,1,0.780502,0.077654,[23 20] ; [46 36],[23.736 19.264] ; [45.264 36.736],0
s1,1,0.822573,0.050282,[ 3 39] ; [ 5 77],[ 2.70967742 39.29032258] ; [ 5.29032258 76.70967742],0
n3,1,0.826666,0.047952,[11 10] ; [15 12],[11.375  9.625] ; [14.625 12.375],0
