Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,207.656395,[399  13] ; [41 59],[354.0625  57.9375] ; [85.9375 14.0625],1
n5,1,1e-06,23.985313,[318  91] ; [56 48],[298.17933723 110.82066277] ; [75.82066277 28.17933723],1
n6,1,1e-06,23.460804,[371  38] ; [75 28],[356.27734375  52.72265625] ; [89.72265625 13.27734375],1
s6,1,9e-06,19.718979,[288 119] ; [49 54],[268.93921569 138.06078431] ; [68.06078431 34.93921569],1
p4,1,1.4e-05,18.834109,[258 152] ; [41 63],[238.50194553 171.49805447] ; [60.49805447 43.50194553],1
p3,1,3e-05,17.437544,[209 203] ; [29 75],[190.03100775 221.96899225] ; [47.96899225 56.03100775],1
p2,1,4.2e-05,16.785335,[366  46] ; [76 28],[352.91472868  59.08527132] ; [89.08527132 14.91472868],1
p8,1,5.3e-05,16.340601,[234 172] ; [36 66],[215.78740157 190.21259843] ; [54.21259843 47.78740157],1
v4,1,0.000186,13.966174,[399  10] ; [93 11],[392.25730994  16.74269006] ; [99.74269006  4.25730994],1
a5,1,0.000204,13.795046,[307 106] ; [58 46],[291.57640232 121.42359768] ; [73.42359768 30.57640232],1
d5,1,0.000467,12.244151,[341  71] ; [70 34],[328.1627907  83.8372093] ; [82.8372093 21.1627907],1
r4,1,0.000502,12.108685,[381  32] ; [84 20],[371.46034816  41.53965184] ; [93.53965184 10.46034816],1
a7,1,0.000759,11.339339,[313 100] ; [61 42],[299.34496124 113.65503876] ; [74.65503876 28.34496124],1
s2,1,0.000821,11.192471,[212 197] ; [34 68],[196.8962818 212.1037182] ; [49.1037182 52.8962818],1
v1,1,0.000879,11.067074,[231 170] ; [40 62],[216.04572565 184.95427435] ; [54.95427435 47.04572565],1
s7,1,0.000989,10.847634,[201 198] ; [32 68],[186.30661323 212.69338677] ; [46.69338677 53.30661323],1
p7,1,0.001622,9.934423,[266 135] ; [51 52],[252.21626984 148.78373016] ; [64.78373016 38.21626984],0
r3,1,0.002374,9.235463,[402  10] ; [94  9],[396.8  15.2] ; [99.2  3.8],0
s8,1,0.003268,8.651517,[185 225] ; [30 73],[171.83235867 238.16764133] ; [43.16764133 59.83235867],0
d3,1,0.004497,8.071282,[297 115] ; [60 44],[285.04651163 126.95348837] ; [71.95348837 32.04651163],0
r2,1,0.005112,7.839335,[391  18] ; [91 12],[385.03515625  23.96484375] ; [96.96484375  6.03515625],0
d1,1,0.006226,7.483584,[248 165] ; [47 57],[235.65764023 177.34235977] ; [59.34235977 44.65764023],0
v2,1,0.007587,7.128554,[243 154] ; [47 54],[231.18473896 165.81526104] ; [58.81526104 42.18473896],0
v3,1,0.009465,6.732957,[167 229] ; [29 74],[155.54308617 240.45691383] ; [40.45691383 62.54308617],0
n4,1,0.009771,6.676249,[324  89] ; [69 35],[313.94390716  99.05609284] ; [79.05609284 24.94390716],0
p5,1,0.013139,6.150272,[ 50 360] ; [  4 100],[ 43.07392996 366.92607004] ; [10.92607004 93.07392996],0
p12,1,0.014356,5.993817,[ 44 368] ; [  3 100],[ 37.6 374.4] ; [ 9.4 93.6],0
s5,1,0.023066,5.163511,[144 256] ; [24 76],[134.4 265.6] ; [33.6 66.4],0
s3,1,0.023407,5.138031,[226 180] ; [44 58],[215.78740157 190.21259843] ; [54.21259843 47.78740157],0
a6,1,0.030824,4.662736,[291 121] ; [62 42],[281.85271318 130.14728682] ; [71.14728682 32.85271318],0
d4,1,0.04413,4.051573,[340  72] ; [76 27],[332.8  79.2] ; [83.2 19.8],0
a3,1,0.054604,3.694144,[287 126] ; [62 42],[278.79497099 134.20502901] ; [70.20502901 33.79497099],0
r1,1,0.083732,2.990941,[332  79] ; [76 28],[325.60776699  85.39223301] ; [82.39223301 21.60776699],0
a2,1,0.116174,2.468154,[ 88 325] ; [15 89],[ 82.28046422 330.71953578] ; [20.71953578 83.28046422],0
