Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.993031,[151  13] ; [3 9],[143.5  20.5] ; [10.5  1.5],1
r2,1,0.0,25.701301,[152  10] ; [6 6],[147.10344828  14.89655172] ; [10.89655172  1.10344828],1
r3,1,5.9e-05,16.121409,[157   7] ; [8 4],[153.75  10.25] ; [11.25  0.75],1
r1,1,0.001595,9.965031,[123  40] ; [4 8],[118.29142857  44.70857143] ; [8.70857143 3.29142857],0
a7,1,0.002982,8.81863,[110  53] ; [3 9],[105.25142857  57.74857143] ; [7.74857143 4.25142857],0
p11,1,0.005289,7.778043,[136  28] ; [6 6],[132.31818182  31.68181818] ; [9.68181818 2.31818182],0
u3,1,0.103499,2.650777,[38 28] ; [1 4],[36.25352113 29.74647887] ; [2.74647887 2.25352113],0
p2,1,0.105644,2.618205,[138  25] ; [8 4],[135.98857143  27.01142857] ; [10.01142857  1.98857143],0
n4,1,0.118851,2.432391,[128  36] ; [7 5],[125.79545455  38.20454545] ; [9.20454545 2.79545455],0
b3,1,0.138391,2.19576,[38 60] ; [1 7],[36.05660377 61.94339623] ; [2.94339623 5.05660377],0
b2,1,0.138391,2.19576,[38 60] ; [1 7],[36.05660377 61.94339623] ; [2.94339623 5.05660377],0
a5,1,0.141726,2.159117,[102  62] ; [10  2],[104.36363636  59.63636364] ; [7.63636364 4.36363636],0
d3,1,0.247336,1.338289,[ 55 109] ; [6 6],[ 56.84090909 107.15909091] ; [4.15909091 7.84090909],0
s5,1,0.272125,1.206004,[ 50 107] ; [ 2 10],[ 48.30769231 108.69230769] ; [3.69230769 8.30769231],0
s2,1,0.28044,1.164955,[69 94] ; [7 5],[70.78857143 92.21142857] ; [5.21142857 6.78857143],0
s1,1,0.333292,0.936064,[  5 158] ; [ 1 11],[  5.58857143 157.41142857] ; [ 0.41142857 11.58857143],0
p10,1,0.377415,0.779104,[126  36] ; [8 4],[124.75862069  37.24137931] ; [9.24137931 2.75862069],0
s4,1,0.378227,0.776457,[ 25 138] ; [3 9],[ 26.08 136.92] ; [ 1.92 10.08],0
p4,1,0.392769,0.730352,[118  46] ; [10  2],[119.27272727  44.72727273] ; [8.72727273 3.27272727],0
b1,1,0.398254,0.713591,[75 89] ; [7 5],[76.40909091 87.59090909] ; [5.59090909 6.40909091],0
b5,1,0.404532,0.694814,[89 75] ; [8 4],[90.38636364 73.61363636] ; [6.61363636 5.38636364],0
s7,1,0.404555,0.694745,[77 79] ; [4 7],[75.66467066 80.33532934] ; [5.33532934 5.66467066],0
p5,1,0.405732,0.691272,[ 29 135] ; [ 1 11],[ 27.95454545 136.04545455] ; [2.04545455 9.95454545],0
n6,1,0.447775,0.576278,[137  27] ; [9 3],[136.04545455  27.95454545] ; [9.95454545 2.04545455],0
a4,1,0.464016,0.536191,[ 43 121] ; [ 2 10],[ 41.93181818 122.06818182] ; [3.06818182 8.93181818],0
a8,1,0.467711,0.527379,[ 17 138] ; [2 9],[ 17.74096386 137.25903614] ; [1.25903614 9.74096386],0
p7,1,0.503063,0.448468,[121  41] ; [10  2],[121.96551724  40.03448276] ; [9.03448276 2.96551724],0
n5,1,0.540166,0.375232,[121  41] ; [8 4],[120.10344828  41.89655172] ; [8.89655172 3.10344828],0
p6,1,0.562149,0.335997,[67 93] ; [4 8],[66.04651163 93.95348837] ; [4.95348837 7.04651163],0
p9,1,0.57298,0.317721,[133  30] ; [9 3],[132.26285714  30.73714286] ; [9.73714286 2.26285714],0
v3,1,0.619155,0.247057,[65 95] ; [4 8],[64.18604651 95.81395349] ; [4.81395349 7.18604651],0
s3,1,0.634903,0.22547,[83 79] ; [7 5],[83.79310345 78.20689655] ; [6.20689655 5.79310345],0
u2,1,0.690661,0.158371,[33 32] ; [3 2],[33.42857143 31.57142857] ; [2.57142857 2.42857143],0
s8,1,0.745603,0.105263,[ 62 101] ; [4 8],[ 61.47428571 101.52571429] ; [4.52571429 7.47428571],0
a2,1,0.75743,0.095393,[ 10 154] ; [ 1 11],[ 10.25 153.75] ; [ 0.75 11.25],0
d2,1,0.758038,0.0949,[ 22 141] ; [ 2 10],[ 22.35428571 140.64571429] ; [ 1.64571429 10.35428571],0
v2,1,0.78156,0.076888,[85 72] ; [6 6],[84.53846154 72.46153846] ; [6.46153846 5.53846154],0
a6,1,0.823275,0.049879,[101  63] ; [7 5],[100.63636364  63.36363636] ; [7.36363636 4.63636364],0
s6,1,0.872846,0.025614,[103  57] ; [8 4],[103.25581395  56.74418605] ; [7.74418605 4.25581395],0
d5,1,0.889555,0.019284,[99 65] ; [7 5],[98.77272727 65.22727273] ; [7.22727273 4.77272727],0
p12,1,0.901442,0.015336,[ 12 151] ; [ 1 11],[ 12.10857143 150.89142857] ; [ 0.89142857 11.10857143],0
b4,1,0.912591,0.01205,[93 71] ; [7 5],[93.18181818 70.81818182] ; [6.81818182 5.18181818],0
p8,1,0.916224,0.011065,[97 65] ; [7 5],[96.82758621 65.17241379] ; [7.17241379 4.82758621],0
v1,1,0.917307,0.01078,[83 78] ; [6 6],[82.8265896 78.1734104] ; [6.1734104 5.8265896],0
a3,1,0.955904,0.003057,[97 67] ; [7 5],[96.90909091 67.09090909] ; [7.09090909 4.90909091],0
d4,1,0.978031,0.000758,[95 69] ; [7 5],[95.04545455 68.95454545] ; [6.95454545 5.04545455],0
