Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000502,12.109196,[11  4] ; [19 53],[5.17241379 9.82758621] ; [24.82758621 47.17241379],1
p4,1,0.003551,8.500002,[11  6] ; [20 53],[ 5.85555556 11.14444444] ; [25.14444444 47.85555556],0
p8,1,0.004503,8.068776,[10  7] ; [17 55],[ 5.15730337 11.84269663] ; [21.84269663 50.15730337],0
s8,1,0.007564,7.13384,[ 6 10] ; [ 8 66],[ 2.48888889 13.51111111] ; [11.51111111 62.48888889],0
p2,1,0.007744,7.091631,[14  3] ; [34 39],[9.06666667 7.93333333] ; [38.93333333 34.06666667],0
s2,1,0.007746,7.091366,[9 7] ; [17 57],[ 4.62222222 11.37777778] ; [21.37777778 52.62222222],0
s7,1,0.008562,6.912074,[8 6] ; [16 55],[ 3.95294118 10.04705882] ; [20.04705882 50.95294118],0
p3,1,0.014538,5.971666,[8 9] ; [14 60],[ 4.10989011 12.89010989] ; [17.89010989 56.10989011],0
b4,1,0.033375,4.526453,[ 6 11] ; [47 27],[9.9010989 7.0989011] ; [43.0989011 30.9010989],0
p9,1,0.046049,3.979799,[12  5] ; [31 40],[8.30681818 8.69318182] ; [34.69318182 36.30681818],0
r2,1,0.047465,3.928836,[12  3] ; [37 34],[8.54651163 6.45348837] ; [40.45348837 30.54651163],0
b5,1,0.066869,3.358256,[12  5] ; [34 40],[8.59340659 8.40659341] ; [37.40659341 36.59340659],0
s3,1,0.067532,3.342014,[9 7] ; [23 49],[ 5.81818182 10.18181818] ; [26.18181818 45.81818182],0
u2,1,0.07804,3.10525,[6 3] ; [12 23],[3.68181818 5.31818182] ; [14.31818182 20.68181818],0
n2,1,0.117942,2.444444,[6 2] ; [16 20],[4. 4.] ; [18. 18.],0
r3,1,0.119183,2.428022,[11  5] ; [34 38],[8.18181818 7.81818182] ; [36.81818182 35.18181818],0
v4,1,0.181952,1.781611,[12  4] ; [41 31],[9.63636364 6.36363636] ; [43.36363636 28.63636364],0
s4,1,0.1849,1.75779,[ 6 11] ; [15 59],[ 3.92307692 13.07692308] ; [17.07692308 56.92307692],0
s6,1,0.185634,1.751931,[7 9] ; [20 54],[ 4.8 11.2] ; [22.2 51.8],0
b1,1,0.205775,1.600907,[10  7] ; [31 43],[7.65934066 9.34065934] ; [33.34065934 40.65934066],0
u1,1,0.208353,1.582835,[ 2 15] ; [ 3 71],[ 0.93406593 16.06593407] ; [ 4.06593407 69.93406593],0
n3,1,0.247621,1.336678,[5 3] ; [14 21],[3.53488372 4.46511628] ; [15.46511628 19.53488372],0
a7,1,0.252559,1.309095,[11  6] ; [36 37],[8.87777778 8.12222222] ; [38.12222222 34.87777778],0
p10,1,0.268925,1.222222,[10  6] ; [34 38],[8. 8.] ; [36. 36.],0
u3,1,0.299637,1.07581,[1 7] ; [11 25],[2.18181818 5.81818182] ; [ 9.81818182 26.18181818],0
