Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.359709,[239  81] ; [ 5 56],[204.9343832 115.0656168] ; [39.0656168 21.9343832],1
d4,1,0.0,57.573458,[291  28] ; [32 28],[271.86543536  47.13456464] ; [51.13456464  8.86543536],1
a4,1,3e-06,22.013419,[169 150] ; [12 48],[152.34564644 166.65435356] ; [28.65435356 31.34564644],1
d2,1,4.8e-05,16.530386,[184 134] ; [18 43],[169.48812665 148.51187335] ; [32.51187335 28.48812665],1
a2,1,0.000258,13.350648,[ 99 221] ; [ 5 56],[ 87.34908136 232.65091864] ; [16.65091864 44.34908136],1
d3,1,0.00048,12.191762,[237  83] ; [31 29],[225.68421053  94.31578947] ; [42.31578947 17.68421053],1
u1,1,0.000497,12.12615,[ 80 240] ; [ 3 58],[ 69.71128609 250.28871391] ; [13.28871391 47.71128609],1
p2,1,0.006034,7.540195,[281  38] ; [44 15],[274.27248677  44.72751323] ; [50.72751323  8.27248677],0
a3,1,0.007166,7.23097,[253  66] ; [38 22],[244.93139842  74.06860158] ; [46.06860158 13.93139842],0
a5,1,0.011,6.465278,[260  60] ; [40 20],[252.63157895  67.36842105] ; [47.36842105 12.63157895],0
p4,1,0.01295,6.175865,[224  93] ; [32 27],[215.82978723 101.17021277] ; [40.17021277 18.82978723],0
n4,1,0.028381,4.80475,[292  28] ; [50 11],[287.24409449  32.75590551] ; [54.75590551  6.24409449],0
p1,1,0.030927,4.657032,[ 22 298] ; [ 9 50],[ 26.17414248 293.82585752] ; [ 4.82585752 54.17414248],0
s8,1,0.061473,3.497193,[168 148] ; [24 36],[161.36170213 154.63829787] ; [30.63829787 29.36170213],0
b1,1,0.086057,2.946625,[110 210] ; [28 33],[115.90551181 204.09448819] ; [22.09448819 38.90551181],0
a1,1,0.115602,2.475917,[ 22 298] ; [ 1 60],[ 19.3175853 300.6824147] ; [ 3.6824147 57.3175853],0
s6,1,0.135711,2.225926,[228  85] ; [38 22],[223.21179625  89.78820375] ; [42.78820375 17.21179625],0
p9,1,0.158214,1.991218,[286  29] ; [50  9],[282.99465241  32.00534759] ; [53.00534759  5.99465241],0
s5,1,0.158429,1.989155,[120 187] ; [17 41],[115.23013699 191.76986301] ; [21.76986301 36.23013699],0
b5,1,0.182281,1.778931,[192 128] ; [31 30],[187.29658793 132.70341207] ; [35.70341207 25.29658793],0
r2,1,0.311915,1.022552,[300  16] ; [55  5],[298.35106383  17.64893617] ; [56.64893617  3.35106383],0
p3,1,0.31488,1.010096,[190 129] ; [31 28],[186.50529101 132.49470899] ; [34.49470899 24.50529101],0
s3,1,0.333089,0.93685,[175 138] ; [37 22],[178.37634409 134.62365591] ; [33.62365591 25.37634409],0
p8,1,0.350021,0.873379,[180 131] ; [38 21],[183.23783784 127.76216216] ; [34.76216216 24.23783784],0
r3,1,0.351195,0.869135,[304  13] ; [60  1],[305.25925926  11.74074074] ; [58.74074074  2.25925926],0
a8,1,0.354647,0.856759,[ 50 230] ; [ 7 48],[ 47.64179104 232.35820896] ; [ 9.35820896 45.64179104],0
r1,1,0.358567,0.842905,[272  48] ; [49 12],[269.60629921  50.39370079] ; [51.39370079  9.60629921],0
b2,1,0.373187,0.793026,[ 82 123] ; [13 27],[ 79.48979592 125.51020408] ; [15.51020408 24.48979592],0
b3,1,0.373187,0.793026,[ 82 123] ; [13 27],[ 79.48979592 125.51020408] ; [15.51020408 24.48979592],0
r4,1,0.393872,0.726955,[294  26] ; [54  7],[292.28346457  27.71653543] ; [55.71653543  5.28346457],0
u3,1,0.402461,0.700962,[37 30] ; [15  8],[38.71111111 28.28888889] ; [13.28888889  9.71111111],0
