Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,27.610088,[  2 110] ; [3 4],[  4.70588235 107.29411765] ; [0.29411765 6.70588235],1
p5,1,1.7e-05,18.55022,[  4 109] ; [3 4],[  6.59166667 106.40833333] ; [0.40833333 6.59166667],1
p3,1,0.000561,11.9,[28 84] ; [6 1],[32. 80.] ; [2. 5.],1
a2,1,0.000682,11.537694,[20 93] ; [5 2],[23.54166667 89.45833333] ; [1.45833333 5.54166667],1
s7,1,0.003756,8.398348,[35 75] ; [6 1],[38.54700855 71.45299145] ; [2.45299145 4.54700855],0
p4,1,0.009924,6.648474,[41 71] ; [6 1],[44.23529412 67.76470588] ; [2.76470588 4.23529412],0
a4,1,0.018186,5.578125,[45 67] ; [6 1],[48. 64.] ; [3. 4.],0
p6,1,0.027369,4.867403,[23 87] ; [4 3],[25.38461538 84.61538462] ; [1.61538462 5.38461538],0
s6,1,0.029089,4.762317,[49 64] ; [6 1],[51.79166667 61.20833333] ; [3.20833333 3.79166667],0
p8,1,0.030557,4.677672,[35 76] ; [5 2],[37.62711864 73.37288136] ; [2.37288136 4.62711864],0
v3,1,0.041916,4.138601,[30 78] ; [3 1],[31.82142857 76.17857143] ; [1.17857143 2.82142857],0
v1,1,0.049592,3.855197,[40 70] ; [4 1],[42.08695652 67.91304348] ; [1.91304348 3.08695652],0
u1,1,0.068833,3.310621,[18 95] ; [3 4],[19.775 93.225] ; [1.225 5.775],0
d2,1,0.073347,3.206473,[57 55] ; [6 1],[59.29411765 52.70588235] ; [3.70588235 3.29411765],0
a5,1,0.152402,2.04804,[66 47] ; [6 1],[67.8 45.2] ; [4.2 2.8],0
n4,1,0.16716,1.908231,[66 45] ; [6 1],[67.72881356 43.27118644] ; [4.27118644 2.72881356],0
s5,1,0.252972,1.306818,[21 89] ; [2 3],[22. 88.] ; [1. 4.],0
a6,1,0.253074,1.306251,[73 40] ; [6 1],[74.39166667 38.60833333] ; [4.60833333 2.39166667],0
a1,1,0.325475,0.966819,[  6 107] ; [1 6],[  6.59166667 106.40833333] ; [0.40833333 6.59166667],0
d5,1,0.328588,0.954453,[77 36] ; [6 1],[78.15833333 34.84166667] ; [4.84166667 2.15833333],0
r1,1,0.381547,0.765712,[78 33] ; [6 1],[79.01694915 31.98305085] ; [4.98305085 2.01694915],0
p7,1,0.387278,0.747473,[45 66] ; [4 3],[46.09322034 64.90677966] ; [2.90677966 4.09322034],0
b4,1,0.392065,0.732527,[67 46] ; [3 4],[65.91666667 47.08333333] ; [4.08333333 2.91666667],0
s1,1,0.420688,0.648393,[  7 103] ; [1 6],[  7.52136752 102.47863248] ; [0.47863248 6.52136752],0
v2,1,0.471318,0.518884,[48 62] ; [3 2],[48.7826087 61.2173913] ; [2.2173913 2.7826087],0
p1,1,0.488057,0.480808,[  8 104] ; [1 6],[  8.47058824 103.52941176] ; [0.52941176 6.47058824],0
d3,1,0.615079,0.252845,[70 43] ; [5 2],[70.625 42.375] ; [4.375 2.625],0
p2,1,0.747712,0.103464,[74 39] ; [5 2],[74.39166667 38.60833333] ; [4.60833333 2.39166667],0
a7,1,0.795042,0.06748,[74 37] ; [5 2],[74.31355932 36.68644068] ; [4.68644068 2.31355932],0
a8,1,0.874159,0.025084,[12 86] ; [1 6],[12.13333333 85.86666667] ; [0.86666667 6.13333333],0
b5,1,0.984285,0.000388,[65 48] ; [4 3],[64.975 48.025] ; [4.025 2.975],0
s4,1,0.992573,8.7e-05,[16 97] ; [1 6],[16.00833333 96.99166667] ; [0.99166667 6.00833333],0
