Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,101.737089,[ 93 336] ; [403 380],[175.56435644 253.43564356] ; [320.43564356 462.56435644],1
p8,1,0.0,70.192136,[132 290] ; [436 334],[201.08724832 220.91275168] ; [366.91275168 403.08724832],1
p6,1,0.0,63.622334,[ 69 351] ; [299 472],[129.77329975 290.22670025] ; [238.22670025 532.77329975],1
p7,1,0.0,62.177847,[184 229] ; [522 244],[247.30958439 165.69041561] ; [458.69041561 307.30958439],1
p10,1,0.0,38.281941,[284 139] ; [641 133],[326.87969925  96.12030075] ; [598.12030075 175.87969925],1
p9,1,0.0,34.895737,[303 114] ; [669 104],[340.60840336  76.39159664] ; [631.39159664 141.60840336],1
p11,1,0.0,26.120752,[291 140] ; [632 152],[327.418107 103.581893] ; [595.581893 188.418107],1
p5,1,1e-06,24.369903,[ 15 412] ; [ 94 688],[ 38.49710505 388.50289495] ; [ 70.50289495 711.49710505],1
p12,1,0.023336,5.143298,[ 18 407] ; [ 59 719],[ 27.20282627 397.79717373] ; [ 49.79717373 728.20282627],0
p1,1,0.138318,2.196577,[ 27 401] ; [ 68 713],[ 33.63110008 394.36889992] ; [ 61.36889992 719.63110008],0
b1,1,0.605359,0.266988,[167 264] ; [292 492],[162.82222222 268.17777778] ; [296.17777778 487.82222222],0
