Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.006756,7.336768,[768 188] ; [505  84],[787.69449838 168.30550162] ; [485.30550162 103.69449838],0
p11,1,0.010204,6.598909,[734 245] ; [485 117],[754.83934219 224.16065781] ; [464.16065781 137.83934219],0
n6,1,0.021281,5.303617,[780 188] ; [505  88],[796.84817425 171.15182575] ; [488.15182575 104.84817425],0
r3,1,0.031768,4.61099,[893  78] ; [566  31],[903.50063776  67.49936224] ; [555.49936224  41.50063776],0
a7,1,0.052412,3.762566,[681 293] ; [446 153],[697.83725366 276.16274634] ; [429.16274634 169.83725366],0
r2,1,0.053727,3.721172,[887  77] ; [559  32],[896.42700965  67.57299035] ; [549.57299035  41.42700965],0
r4,1,0.063237,3.450383,[831 148] ; [531  71],[843.38899431 135.61100569] ; [518.61100569  83.38899431],0
p10,1,0.105563,2.619416,[740 219] ; [475 114],[752.70348837 206.29651163] ; [462.29651163 126.70348837],0
d3,1,0.106869,2.599927,[647 327] ; [422 178],[661.50317662 312.49682338] ; [407.49682338 192.50317662],0
a6,1,0.130048,2.291928,[640 335] ; [416 184],[653.71428571 321.28571429] ; [402.28571429 197.71428571],0
a1,1,0.132506,2.262892,[ 48 931] ; [ 20 582],[ 42.10752688 936.89247312] ; [ 25.89247312 576.10752688],0
n1,1,0.133261,2.254103,[ 92 154] ; [ 45 105],[ 85.10606061 160.89393939] ; [51.89393939 98.10606061],0
p2,1,0.149147,2.080954,[769 199] ; [492 105],[779.96677316 188.03322684] ; [481.03322684 115.96677316],0
v4,1,0.162102,1.954504,[895  75] ; [561  35],[901.86462324  68.13537676] ; [554.13537676  41.86462324],0
v2,1,0.166158,1.917267,[505 435] ; [331 246],[518.02241266 421.97758734] ; [317.97758734 259.02241266],0
p3,1,0.204119,1.612657,[452 518] ; [259 339],[439.84056122 530.15943878] ; [271.15943878 326.84056122],0
u3,1,0.320089,0.988581,[170 136] ; [100  96],[164.58167331 141.41832669] ; [105.41832669  90.58167331],0
a4,1,0.38085,0.767957,[417 557] ; [243 356],[408.67132867 565.32867133] ; [251.32867133 347.67132867],0
d5,1,0.400785,0.705971,[763 212] ; [481 120],[769.60659898 205.39340102] ; [474.39340102 126.60659898],0
b3,1,0.401449,0.703982,[211 374] ; [140 221],[217.05602537 367.94397463] ; [133.94397463 227.05602537],0
b2,1,0.401449,0.703982,[211 374] ; [140 221],[217.05602537 367.94397463] ; [133.94397463 227.05602537],0
d1,1,0.402893,0.699675,[540 439] ; [345 257],[548.0170778 430.9829222] ; [336.9829222 265.0170778],0
r1,1,0.453848,0.561023,[746 228] ; [467 130],[752.04455761 221.95544239] ; [460.95544239 136.04455761],0
p12,1,0.455474,0.556994,[ 68 897] ; [ 48 547],[ 71.75641026 893.24358974] ; [ 44.24358974 550.75641026],0
n2,1,0.465919,0.531638,[178  71] ; [113  38],[181.1475  67.8525] ; [109.8525  41.1475],0
b5,1,0.475218,0.509817,[584 395] ; [370 232],[590.74383302 388.25616698] ; [363.25616698 238.74383302],0
d2,1,0.492103,0.471925,[455 518] ; [269 329],[448.40992998 524.59007002] ; [275.59007002 322.40992998],0
s6,1,0.508287,0.437592,[603 352] ; [383 208],[609.07503234 345.92496766] ; [376.92496766 214.07503234],0
p6,1,0.533987,0.386799,[326 629] ; [192 397],[320.39507772 634.60492228] ; [197.60492228 391.39507772],0
v3,1,0.542826,0.370327,[353 591] ; [224 351],[358.58327847 585.41672153] ; [218.41672153 356.58327847],0
u1,1,0.576294,0.312265,[157 822] ; [103 499],[160.99936749 818.00063251] ; [ 99.00063251 502.99936749],0
d4,1,0.578976,0.307893,[775 198] ; [484 115],[779.26653944 193.73346056] ; [479.73346056 119.26653944],0
p8,1,0.58153,0.303767,[472 485] ; [299 290],[477.26196636 479.73803364] ; [293.73803364 295.26196636],0
