Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.006756,7.336768,[505  84] ; [768 188],[485.30550162 103.69449838] ; [787.69449838 168.30550162],0
p11,1,0.010204,6.598909,[485 117] ; [734 245],[464.16065781 137.83934219] ; [754.83934219 224.16065781],0
n6,1,0.021281,5.303617,[505  88] ; [780 188],[488.15182575 104.84817425] ; [796.84817425 171.15182575],0
r3,1,0.031768,4.61099,[566  31] ; [893  78],[555.49936224  41.50063776] ; [903.50063776  67.49936224],0
a7,1,0.052412,3.762566,[446 153] ; [681 293],[429.16274634 169.83725366] ; [697.83725366 276.16274634],0
r2,1,0.053727,3.721172,[559  32] ; [887  77],[549.57299035  41.42700965] ; [896.42700965  67.57299035],0
r4,1,0.063237,3.450383,[531  71] ; [831 148],[518.61100569  83.38899431] ; [843.38899431 135.61100569],0
p10,1,0.105563,2.619416,[475 114] ; [740 219],[462.29651163 126.70348837] ; [752.70348837 206.29651163],0
d3,1,0.106869,2.599927,[422 178] ; [647 327],[407.49682338 192.50317662] ; [661.50317662 312.49682338],0
a6,1,0.130048,2.291928,[416 184] ; [640 335],[402.28571429 197.71428571] ; [653.71428571 321.28571429],0
a1,1,0.132506,2.262892,[ 20 582] ; [ 48 931],[ 25.89247312 576.10752688] ; [ 42.10752688 936.89247312],0
n1,1,0.133261,2.254103,[ 45 105] ; [ 92 154],[51.89393939 98.10606061] ; [ 85.10606061 160.89393939],0
p2,1,0.149147,2.080954,[492 105] ; [769 199],[481.03322684 115.96677316] ; [779.96677316 188.03322684],0
v4,1,0.162102,1.954504,[561  35] ; [895  75],[554.13537676  41.86462324] ; [901.86462324  68.13537676],0
v2,1,0.166158,1.917267,[331 246] ; [505 435],[317.97758734 259.02241266] ; [518.02241266 421.97758734],0
p3,1,0.204119,1.612657,[259 339] ; [452 518],[271.15943878 326.84056122] ; [439.84056122 530.15943878],0
u3,1,0.320089,0.988581,[100  96] ; [170 136],[105.41832669  90.58167331] ; [164.58167331 141.41832669],0
a4,1,0.38085,0.767957,[243 356] ; [417 557],[251.32867133 347.67132867] ; [408.67132867 565.32867133],0
d5,1,0.400785,0.705971,[481 120] ; [763 212],[474.39340102 126.60659898] ; [769.60659898 205.39340102],0
b3,1,0.401449,0.703982,[140 221] ; [211 374],[133.94397463 227.05602537] ; [217.05602537 367.94397463],0
b2,1,0.401449,0.703982,[140 221] ; [211 374],[133.94397463 227.05602537] ; [217.05602537 367.94397463],0
d1,1,0.402893,0.699675,[345 257] ; [540 439],[336.9829222 265.0170778] ; [548.0170778 430.9829222],0
r1,1,0.453848,0.561023,[467 130] ; [746 228],[460.95544239 136.04455761] ; [752.04455761 221.95544239],0
p12,1,0.455474,0.556994,[ 48 547] ; [ 68 897],[ 44.24358974 550.75641026] ; [ 71.75641026 893.24358974],0
n2,1,0.465919,0.531638,[113  38] ; [178  71],[109.8525  41.1475] ; [181.1475  67.8525],0
b5,1,0.475218,0.509817,[370 232] ; [584 395],[363.25616698 238.74383302] ; [590.74383302 388.25616698],0
d2,1,0.492103,0.471925,[269 329] ; [455 518],[275.59007002 322.40992998] ; [448.40992998 524.59007002],0
s6,1,0.508287,0.437592,[383 208] ; [603 352],[376.92496766 214.07503234] ; [609.07503234 345.92496766],0
p6,1,0.533987,0.386799,[192 397] ; [326 629],[197.60492228 391.39507772] ; [320.39507772 634.60492228],0
v3,1,0.542826,0.370327,[224 351] ; [353 591],[218.41672153 356.58327847] ; [358.58327847 585.41672153],0
u1,1,0.576294,0.312265,[103 499] ; [157 822],[ 99.00063251 502.99936749] ; [160.99936749 818.00063251],0
d4,1,0.578976,0.307893,[484 115] ; [775 198],[479.73346056 119.26653944] ; [779.26653944 193.73346056],0
p8,1,0.58153,0.303767,[299 290] ; [472 485],[293.73803364 295.26196636] ; [477.26196636 479.73803364],0
a3,1,0.623183,0.24142,[404 193] ; [670 303],[408.39363057 188.60636943] ; [665.60636943 307.39363057],0
p7,1,0.631369,0.230209,[345 234] ; [576 371],[349.44888598 229.55111402] ; [571.55111402 375.44888598],0
v1,1,0.63825,0.221038,[304 281] ; [485 471],[299.52303699 285.47696301] ; [489.47696301 466.52303699],0
u2,1,0.652855,0.20232,[103  93] ; [166 138],[105.448  90.552] ; [163.552 140.448],0
s1,1,0.698846,0.149675,[ 21 569] ; [ 38 925],[ 22.41468126 567.58531874] ; [ 36.58531874 926.41468126],0
b4,1,0.800333,0.063967,[355 247] ; [571 408],[352.5945604 249.4054396] ; [573.4054396 405.5945604],0
p5,1,0.805805,0.060438,[ 61 533] ; [103 863],[ 62.44615385 531.55384615] ; [101.55384615 864.44615385],0
n4,1,0.807677,0.059255,[440 157] ; [724 251],[442.05343511 154.94656489] ; [721.94656489 253.05343511],0
n5,1,0.857568,0.03221,[425 167] ; [699 269],[426.54358974 165.45641026] ; [697.45641026 270.54358974],0
a8,1,0.861974,0.030228,[ 71 467] ; [115 778],[ 69.92872117 468.07127883] ; [116.07127883 776.92872117],0
s4,1,0.862324,0.030073,[104 490] ; [166 801],[102.74183216 491.25816784] ; [167.25816784 799.74183216],0
a2,1,0.867413,0.027871,[127 475] ; [210 769],[128.3200506 473.6799494] ; [208.6799494 770.3200506],0
p4,1,0.871231,0.026275,[329 264] ; [540 426],[330.54329699 262.45670301] ; [538.45670301 427.54329699],0
a5,1,0.878782,0.02326,[420 181] ; [687 291],[421.3470551 179.6529449] ; [685.6529449 292.3470551],0
s8,1,0.88106,0.022388,[240 358] ; [393 577],[241.4119898 356.5880102] ; [391.5880102 578.4119898],0
s5,1,0.910116,0.012745,[188 389] ; [303 635],[187.00132013 389.99867987] ; [303.99867987 634.00132013],0
s7,1,0.926579,0.008492,[262 314] ; [423 502],[262.86475683 313.13524317] ; [422.13524317 502.86475683],0
p1,1,0.936067,0.006434,[ 51 546] ; [ 84 886],[ 51.4326739 545.5673261] ; [ 83.5673261 886.4326739],0
n3,1,0.986343,0.000293,[105  45] ; [172  74],[104.92424242  45.07575758] ; [172.07575758  73.92424242],0
s3,1,0.994411,4.9e-05,[313 274] ; [511 447],[313.06666667 273.93333333] ; [510.93333333 447.06666667],0
s2,1,0.998829,2e-06,[284 311] ; [462 506],[283.9859245 311.0140755] ; [462.0140755 505.9859245],0
