Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,37.676249,[ 68 713] ; [31 78],[ 86.8752809 694.1247191] ; [12.1247191 96.8752809],1
p12,1,0.0,36.0315,[ 59 719] ; [28 80],[ 76.39503386 701.60496614] ; [10.60496614 97.39503386],1
p3,1,1e-06,24.663953,[403 380] ; [83 25],[427.09090909 355.90909091] ; [58.90909091 49.09090909],1
p4,1,3e-06,21.87217,[493 288] ; [92 15],[514.51013514 266.48986486] ; [70.48986486 36.51013514],1
p8,1,1.2e-05,19.138772,[436 334] ; [85 23],[456.91343964 313.08656036] ; [64.08656036 43.91343964],1
p6,1,2.3e-05,17.916741,[299 472] ; [64 42],[319.12542759 451.87457241] ; [43.87457241 62.12542759],1
p7,1,0.020011,5.410906,[522 244] ; [84 22],[532.33486239 233.66513761] ; [73.66513761 32.33486239],0
p10,1,0.03932,4.246997,[641 133] ; [97 10],[648.3677639 125.6322361] ; [89.6322361 17.3677639],0
p9,1,0.040816,4.183639,[669 104] ; [101   7],[675.60726447  97.39273553] ; [94.39273553 13.60726447],0
b1,1,0.17122,1.872232,[292 492] ; [48 61],[298.49944009 485.50055991] ; [41.50055991 67.49944009],0
p11,1,0.238533,1.389241,[632 152] ; [93 16],[636.50615901 147.49384099] ; [88.49384099 20.50615901],0
