Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000353,12.76693,[401 184] ; [267  69],[424.29967427 160.70032573] ; [243.70032573  92.29967427],1
p1,1,0.01617,5.784328,[ 52 533] ; [ 47 289],[ 62.88273616 522.11726384] ; [ 36.11726384 299.88273616],0
p12,1,0.036934,4.35347,[ 47 538] ; [ 41 294],[ 55.95652174 529.04347826] ; [ 32.04347826 302.95652174],0
p5,1,0.065012,3.404664,[ 84 501] ; [ 64 273],[ 93.90455531 491.09544469] ; [ 54.09544469 282.90455531],0
p3,1,0.109804,2.557035,[349 237] ; [218 118],[360.37093275 225.62906725] ; [206.62906725 129.37093275],0
p9,1,0.127929,2.317452,[501  83] ; [300  36],[508.46086957  75.53913043] ; [292.53913043  43.46086957],0
p8,1,0.465444,0.532772,[387 194] ; [231 104],[391.98471616 189.01528384] ; [226.01528384 108.98471616],0
b1,1,0.61407,0.254291,[243 345] ; [145 192],[246.64216216 341.35783784] ; [141.35783784 195.64216216],0
p11,1,0.695558,0.153134,[479 109] ; [271  66],[476.75675676 111.24324324] ; [273.24324324  63.75675676],0
p10,1,0.784578,0.074724,[490  93] ; [283  51],[491.44929117  91.55070883] ; [281.55070883  52.44929117],0
p2,1,0.812463,0.056287,[522  63] ; [299  38],[520.9164859  64.0835141] ; [300.0835141  36.9164859],0
