Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.009013,6.820282,[259 339] ; [376 369],[282.74758004 315.25241996] ; [352.25241996 392.74758004],0
p7,1,0.015867,5.817564,[345 234] ; [479 246],[365.87116564 213.12883436] ; [458.12883436 266.87116564],0
p10,1,0.017786,5.617098,[475 114] ; [632 107],[490.9811747  98.0188253] ; [616.0188253 122.9811747],0
p4,1,0.050853,3.813102,[329 264] ; [451 291],[346.47191011 246.52808989] ; [433.52808989 308.47191011],0
p8,1,0.05794,3.59539,[299 290] ; [411 323],[316.09221466 272.90778534] ; [393.90778534 340.09221466],0
p6,1,0.101301,2.684937,[192 397] ; [271 463],[206.12773998 382.87226002] ; [256.87226002 477.12773998],0
p2,1,0.171022,1.87396,[492 105] ; [632 110],[501.14115011  95.85884989] ; [622.85884989 119.14115011],0
p5,1,0.194744,1.681357,[ 61 533] ; [ 93 648],[ 68.52134831 525.47865169] ; [ 85.47865169 655.52134831],0
p9,1,0.297234,1.086564,[505  84] ; [648  91],[511.38328313  77.61671687] ; [641.61671687  97.38328313],0
p12,1,0.579948,0.306319,[ 48 547] ; [ 66 674],[ 50.80898876 544.19101124] ; [ 63.19101124 676.80898876],0
p1,1,0.894171,0.017697,[ 51 546] ; [ 65 678],[ 51.68059701 545.31940299] ; [ 64.31940299 678.68059701],0
