b2,18.600423
b3,18.600423
d1,17.512421
s8,41.789608
p5,25.650973
p12,30.721682
a5,28.517602
v4,68.156621
r3,91.511575
r4,79.726103
n4,32.739075
n5,57.299158
n6,76.001232
p2,99.924916
p3,37.478478
p4,48.691736
p6,21.662582
p7,47.989361
p8,61.60093
p9,381.728096
p10,117.873225
b1,24.324838
v1,29.248242
v2,25.392102
r1,24.809005
a3,21.530894
r2,32.998467
s1,13.156162
s6,38.623117
a6,18.476716
a8,12.223713
v3,15.387358
s2,30.178758
s7,29.25138
a2,15.722502
d2,11.649503
a1,15.306782
u1,11.926009
s5,20.8796
a7,23.646552
p11,122.834618
d3,16.794051
d4,13.820162
d5,19.751151
s3,15.558832
