a7,14.548783
r2,20.501654
r3,43.44004
r4,50.795054
n6,58.395256
p9,380.018423
p10,10.993368
p11,123.149893
b1,10.993368
a3,13.392563
a5,23.128189
d1,14.506892
d3,11.045264
d4,12.262011
d5,17.040984
v1,24.907917
v2,19.842991
v3,12.205623
v4,47.547168
r1,18.379797
n4,20.194092
n5,45.737741
s2,29.778362
s3,12.46411
s5,22.872166
s6,37.463312
s7,27.593127
s8,40.518176
p2,73.460813
p3,29.987211
p4,41.07115
p5,12.724027
p6,16.14955
p7,44.292222
p8,47.133126
p12,13.329298
b2,12.525603
b3,12.525603
d2,11.489187
