Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.067146,3.351452,[3 1] ; [600  31],[3.7984252 0.2015748] ; [599.2015748  31.7984252],0
b1,1,0.091493,2.847915,[3 1] ; [219 413],[1.39622642 2.60377358] ; [220.60377358 411.39622642],0
p6,1,0.129555,2.297823,[3 1] ; [237 386],[1.53110048 2.46889952] ; [238.46889952 384.53110048],0
b4,1,0.174934,1.840145,[1 3] ; [370 262],[2.33333333 1.66666667] ; [368.66666667 263.33333333],0
d2,1,0.258926,1.27449,[3 1] ; [294 335],[1.87677725 2.12322275] ; [295.12322275 333.87677725],0
s8,1,0.265825,1.238164,[3 1] ; [296 332],[1.89240506 2.10759494] ; [297.10759494 330.89240506],0
p1,1,0.286921,1.134013,[1 3] ; [ 59 571],[0.3785489 3.6214511] ; [ 59.6214511 570.3785489],0
a8,1,0.334892,0.929889,[1 2] ; [ 81 500],[0.42123288 2.57876712] ; [ 81.57876712 499.42123288],0
a6,1,0.389293,0.741148,[2 2] ; [440 190],[2.78864353 1.21135647] ; [439.21135647 190.78864353],0
d3,1,0.401434,0.704027,[2 2] ; [438 193],[2.77165354 1.22834646] ; [437.22834646 193.77165354],0
p7,1,0.414941,0.6646,[2 2] ; [424 191],[2.75282714 1.24717286] ; [423.24717286 191.75282714],0
p2,1,0.455414,0.557143,[3 1] ; [550  79],[3.49447077 0.50552923] ; [549.50552923  79.49447077],0
v1,1,0.469584,0.522954,[3 1] ; [348 262],[2.28664495 1.71335505] ; [348.71335505 261.28664495],0
p8,1,0.52613,0.401861,[3 1] ; [370 253],[2.37958533 1.62041467] ; [370.62041467 252.37958533],0
d1,1,0.544611,0.367059,[3 1] ; [380 252],[2.40880503 1.59119497] ; [380.59119497 251.40880503],0
d4,1,0.670764,0.18071,[3 1] ; [523 107],[3.31861199 0.68138801] ; [522.68138801 107.31861199],0
s5,1,0.673517,0.177516,[1 3] ; [214 396],[1.40065147 2.59934853] ; [213.59934853 396.40065147],0
b2,1,0.68315,0.166601,[2 2] ; [157 236],[1.60201511 2.39798489] ; [157.39798489 235.60201511],0
b3,1,0.68315,0.166601,[2 2] ; [157 236],[1.60201511 2.39798489] ; [157.39798489 235.60201511],0
u1,1,0.704215,0.144124,[1 3] ; [112 520],[0.71069182 3.28930818] ; [112.28930818 519.71069182],0
v2,1,0.711089,0.137191,[2 2] ; [356 246],[2.3630363 1.6369637] ; [355.6369637 246.3630363],0
b5,1,0.734512,0.115009,[2 2] ; [369 263],[2.33333333 1.66666667] ; [368.66666667 263.33333333],0
a4,1,0.8214,0.050961,[2 2] ; [280 351],[1.77637795 2.22362205] ; [280.22362205 350.77637795],0
p3,1,0.853764,0.033973,[2 2] ; [344 286],[2.1829653 1.8170347] ; [343.8170347 286.1829653],0
a3,1,0.924948,0.008874,[3 1] ; [460 171],[2.91653543 1.08346457] ; [460.08346457 170.91653543],0
a7,1,0.93047,0.007613,[3 1] ; [461 170],[2.92283465 1.07716535] ; [461.07716535 169.92283465],0
a2,1,0.940628,0.005547,[1 3] ; [148 484],[0.93710692 3.06289308] ; [148.06289308 483.93710692],0
