Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1.9e-05,18.321429,[425  50] ; [25 13],[416.66666667  58.33333333] ; [33.33333333  4.66666667],1
p11,1,0.00618,7.496978,[389  88] ; [24 14],[382.52621359  94.47378641] ; [30.47378641  7.52621359],0
p1,1,0.027813,4.839623,[ 30 445] ; [ 6 32],[ 33.33333333 441.66666667] ; [ 2.66666667 35.33333333],0
b1,1,0.037607,4.322717,[159 318] ; [19 19],[164.86601942 312.13398058] ; [13.13398058 24.86601942],0
p7,1,0.064696,3.412705,[247 220] ; [26 12],[252.45742574 214.54257426] ; [20.54257426 17.45742574],0
p5,1,0.091704,2.844197,[ 37 433] ; [ 6 32],[ 39.78346457 430.21653543] ; [ 3.21653543 34.78346457],0
p12,1,0.091721,2.843899,[ 29 447] ; [ 5 33],[ 31.48638132 444.51361868] ; [ 2.51361868 35.48638132],0
p3,1,0.139793,2.180236,[198 278] ; [20 17],[202.27680312 273.72319688] ; [15.72319688 21.27680312],0
p8,1,0.199394,1.646807,[210 262] ; [21 17],[213.78823529 258.21176471] ; [17.21176471 20.78823529],0
p4,1,0.525095,0.403874,[231 244] ; [20 17],[232.86132812 242.13867188] ; [18.13867188 18.86132812],0
