Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,28.408936,[85 66] ; [20 73],[64.9795082 86.0204918] ; [40.0204918 52.9795082],1
p9,1,0.0,27.345039,[106  42] ; [33 56],[86.80168776 61.19831224] ; [52.19831224 36.80168776],1
p7,1,7e-06,20.122285,[84 65] ; [25 68],[67.11157025 81.88842975] ; [41.88842975 51.11157025],1
p10,1,1.9e-05,18.336483,[91 57] ; [30 61],[74.92887029 73.07112971] ; [46.07112971 44.92887029],1
p3,1,0.000382,12.617519,[68 84] ; [21 73],[54.99186992 97.00813008] ; [34.00813008 59.99186992],1
p6,1,0.000666,11.581544,[52 96] ; [14 79],[ 40.53112033 107.46887967] ; [25.46887967 67.53112033],1
p8,1,0.000877,11.071606,[57 92] ; [17 77],[ 45.3744856 103.6255144] ; [28.6255144 65.3744856],1
p5,1,0.0951,2.785855,[ 13 138] ; [ 3 91],[  9.86122449 141.13877551] ; [ 6.13877551 87.86122449],0
p12,1,0.268405,1.22488,[  5 146] ; [ 1 93],[  3.69795918 147.30204082] ; [ 2.30204082 91.69795918],0
p1,1,0.49006,0.476395,[ 12 139] ; [10 85],[ 13.50406504 137.49593496] ; [ 8.49593496 86.50406504],0
b1,1,0.600366,0.274444,[78 74] ; [52 43],[80. 72.] ; [50. 45.],0
