Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,156.311417,[167 323] ; [291  88],[258.25086306 231.74913694] ; [199.74913694 179.25086306],1
p7,1,0.0,68.221792,[221 256] ; [279  96],[279.92957746 197.07042254] ; [220.07042254 154.92957746],1
p8,1,0.0,62.129593,[167 318] ; [231 145],[224.19279907 260.80720093] ; [173.80720093 202.19279907],1
p6,1,0.0,45.685213,[109 379] ; [164 209],[154.73170732 333.26829268] ; [118.26829268 254.73170732],1
p10,1,1e-06,24.053392,[336 151] ; [314  62],[366.801854 120.198146] ; [283.198146  92.801854],1
p2,1,3e-06,21.890552,[362 133] ; [325  52],[389.98279817 105.01720183] ; [297.01720183  79.98279817],1
p9,1,6e-06,20.356187,[354 127] ; [325  52],[380.65151515 100.34848485] ; [298.34848485  78.65151515],1
p11,1,0.002012,9.538921,[346 149] ; [300  79],[365.86956522 129.13043478] ; [280.13043478  98.86956522],0
b1,1,0.002411,9.206564,[172 323] ; [170 209],[193.69565217 301.30434783] ; [148.30434783 230.69565217],0
p1,1,0.014321,5.998177,[ 22 471] ; [ 32 344],[ 30.63521289 462.36478711] ; [ 23.36478711 352.63521289],0
p12,1,0.063619,3.44043,[ 19 473] ; [ 25 351],[ 24.94009217 467.05990783] ; [ 19.05990783 356.94009217],0
