Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.47275,[10  2] ; [20 96],[2.8125 9.1875] ; [27.1875 88.8125],1
p12,1,4e-06,21.305993,[3 9] ; [  1 117],[ 0.36923077 11.63076923] ; [  3.63076923 114.36923077],1
p9,1,9e-06,19.775556,[11  1] ; [32 83],[4.06299213 7.93700787] ; [38.93700787 76.06299213],1
s2,1,4.2e-05,16.793897,[11  1] ; [37 80],[4.46511628 7.53488372] ; [43.53488372 73.46511628],1
s7,1,0.000215,13.691494,[10  2] ; [32 76],[4.2 7.8] ; [37.8 70.2],1
p6,1,0.001055,10.728868,[7 5] ; [20 94],[2.57142857 9.42857143] ; [24.42857143 89.57142857],0
s3,1,0.001805,9.737466,[11  1] ; [51 64],[5.85826772 6.14173228] ; [56.14173228 58.85826772],0
p8,1,0.002437,9.187209,[8 4] ; [29 87],[3.46875 8.53125] ; [33.53125 82.46875],0
d2,1,0.002921,8.85597,[11  1] ; [54 62],[6.09375 5.90625] ; [58.90625 57.09375],0
b3,1,0.008496,6.925882,[9 3] ; [25 47],[4.85714286 7.14285714] ; [29.14285714 42.85714286],0
b2,1,0.008496,6.925882,[9 3] ; [25 47],[4.85714286 7.14285714] ; [29.14285714 42.85714286],0
p5,1,0.010071,6.622276,[3 9] ; [  6 111],[ 0.8372093 11.1627907] ; [  8.1627907 108.8372093],0
s6,1,0.011058,6.456017,[10  2] ; [52 64],[5.8125 6.1875] ; [56.1875 59.8125],0
u1,1,0.011716,6.353316,[5 7] ; [ 16 102],[ 1.93846154 10.06153846] ; [19.06153846 98.93846154],0
p4,1,0.012162,6.28712,[9 3] ; [44 73],[4.93023256 7.06976744] ; [48.06976744 68.93023256],0
n6,1,0.014553,5.969817,[11  1] ; [64 52],[7.03125 4.96875] ; [67.96875 48.03125],0
n5,1,0.016732,5.724231,[11  1] ; [65 51],[7.125 4.875] ; [68.875 47.125],0
v1,1,0.020586,5.361541,[7 3] ; [39 78],[3.62204724 6.37795276] ; [42.37795276 74.62204724],0
a4,1,0.025693,4.97656,[9 3] ; [48 68],[5.34375 6.65625] ; [51.65625 64.34375],0
v2,1,0.027434,4.863285,[7 3] ; [40 75],[3.76 6.24] ; [43.24 71.76],0
r1,1,0.028359,4.80613,[11  1] ; [69 47],[7.5 4.5] ; [72.5 43.5],0
n4,1,0.028359,4.80613,[11  1] ; [69 47],[7.5 4.5] ; [72.5 43.5],0
p3,1,0.031589,4.620644,[8 4] ; [41 76],[4.55813953 7.44186047] ; [44.44186047 72.55813953],0
a2,1,0.032143,4.590864,[6 6] ; [26 92],[2.95384615 9.04615385] ; [29.04615385 88.95384615],0
a3,1,0.101225,2.686129,[10  2] ; [68 47],[7.37007874 4.62992126] ; [70.62992126 44.37007874],0
d5,1,0.101726,2.678269,[11  1] ; [81 36],[8.55813953 3.44186047] ; [83.44186047 33.55813953],0
a5,1,0.114677,2.488552,[10  2] ; [71 47],[7.47692308 4.52307692] ; [73.52307692 44.47692308],0
v3,1,0.155817,2.014357,[4 4] ; [29 80],[2.25641026 5.74358974] ; [30.74358974 78.25641026],0
v4,1,0.194467,1.683447,[11  1] ; [87 29],[9.1875 2.8125] ; [88.8125 27.1875],0
n1,1,0.25105,1.317453,[3 1] ; [24 29],[1.89473684 2.10526316] ; [25.10526316 27.89473684],0
b4,1,0.40579,0.6911,[5 7] ; [64 54],[6.36923077 5.63076923] ; [62.63076923 55.36923077],0
p1,1,0.419093,0.652856,[ 2 10] ; [ 11 107],[ 1.2 10.8] ; [ 11.8 106.2],0
s4,1,0.433698,0.6129,[ 1 11] ; [20 97],[ 1.95348837 10.04651163] ; [19.04651163 97.95348837],0
a6,1,0.45956,0.546967,[8 4] ; [65 52],[6.79069767 5.20930233] ; [66.20930233 50.79069767],0
p2,1,0.507963,0.438261,[7 5] ; [57 61],[5.90769231 6.09230769] ; [58.09230769 59.90769231],0
d3,1,0.529532,0.39529,[8 4] ; [67 50],[6.97674419 5.02325581] ; [68.02325581 48.97674419],0
p7,1,0.529559,0.395238,[5 6] ; [42 75],[4.0390625 6.9609375] ; [42.9609375 74.0390625],0
s5,1,0.668456,0.183413,[2 8] ; [17 97],[1.53225806 8.46774194] ; [17.46774194 96.53225806],0
a7,1,0.685384,0.164129,[8 4] ; [71 46],[7.34883721 4.65116279] ; [71.65116279 45.34883721],0
b5,1,0.765559,0.088917,[7 5] ; [74 44],[7.47692308 4.52307692] ; [73.52307692 44.47692308],0
u2,1,0.768278,0.086806,[1 1] ; [19 29],[0.8 1.2] ; [19.2 28.8],0
u3,1,0.822327,0.050424,[1 1] ; [21 29],[0.84615385 1.15384615] ; [21.15384615 28.84615385],0
n3,1,0.849624,0.035948,[2 2] ; [28 23],[2.18181818 1.81818182] ; [27.81818182 23.18181818],0
n2,1,0.886062,0.020532,[2 2] ; [29 25],[2.13793103 1.86206897] ; [28.86206897 25.13793103],0
a8,1,0.901085,0.015448,[ 1 10] ; [11 96],[1.11864407 9.88135593] ; [10.88135593 96.11864407],0
s1,1,0.903418,0.014724,[ 1 11] ; [ 11 106],[ 1.11627907 10.88372093] ; [ 10.88372093 106.11627907],0
a1,1,0.910245,0.012708,[ 1 11] ; [ 11 107],[ 1.10769231 10.89230769] ; [ 10.89230769 107.10769231],0
